Time,Value,MEASURE,Description
2012,1812,CABEE_15,Business Exits - Total number of business exits (no.)
2013,1944,CABEE_15,Business Exits - Total number of business exits (no.)
2012,410,CABEE_19,"Number of Businesses by Industry - Agriculture, Forestry and Fishing (no.)"
2013,369,CABEE_19,"Number of Businesses by Industry - Agriculture, Forestry and Fishing (no.)"
2012,58,CABEE_28,Number of Businesses by Industry - Mining (no.)
2013,43,CABEE_28,Number of Businesses by Industry - Mining (no.)
2012,564,CABEE_27,Number of Businesses by Industry - Manufacturing (no.)
2013,553,CABEE_27,Number of Businesses by Industry - Manufacturing (no.)
2012,38,CABEE_23,"Number of Businesses by Industry - Electricity, gas, water and waste services (no.)"
2013,28,CABEE_23,"Number of Businesses by Industry - Electricity, gas, water and waste services (no.)"
2012,3680,CABEE_21,Number of Businesses by Industry - Construction (no.)
2013,3532,CABEE_21,Number of Businesses by Industry - Construction (no.)
2012,369,CABEE_37,Number of Businesses by Industry - Wholesale trade (no.)
2013,338,CABEE_37,Number of Businesses by Industry - Wholesale trade (no.)
2012,618,CABEE_34,Number of Businesses by Industry - Retail trade (no.)
2013,574,CABEE_34,Number of Businesses by Industry - Retail trade (no.)
2012,286,CABEE_17,Number of Businesses by Industry - Accommodation and food services (no.)
2013,277,CABEE_17,Number of Businesses by Industry - Accommodation and food services (no.)
2012,905,CABEE_36,"Number of Businesses by Industry - Transport, postal and warehousing (no.)"
2013,893,CABEE_36,"Number of Businesses by Industry - Transport, postal and warehousing (no.)"
2012,62,CABEE_26,Number of Businesses by Industry - Information media and telecommunications (no.)
2013,50,CABEE_26,Number of Businesses by Industry - Information media and telecommunications (no.)
2012,453,CABEE_24,Number of Businesses by Industry - Financial and insurance services (no.)
2013,474,CABEE_24,Number of Businesses by Industry - Financial and insurance services (no.)
2012,710,CABEE_33,"Number of Businesses by Industry - Rental, hiring and real estate services (no.)"
2013,725,CABEE_33,"Number of Businesses by Industry - Rental, hiring and real estate services (no.)"
2012,938,CABEE_31,Number of Businesses by Industry - Professional scientific and technical services (no.)
2013,940,CABEE_31,Number of Businesses by Industry - Professional scientific and technical services (no.)
2012,449,CABEE_18,Number of Businesses by Industry - Administrative and support services (no.)
2013,428,CABEE_18,Number of Businesses by Industry - Administrative and support services (no.)
2012,51,CABEE_32,Number of Businesses by Industry - Public administration and safety (no.)
2013,44,CABEE_32,Number of Businesses by Industry - Public administration and safety (no.)
2012,108,CABEE_22,Number of Businesses by Industry - Education and training (no.)
2013,98,CABEE_22,Number of Businesses by Industry - Education and training (no.)
2012,254,CABEE_25,Number of Businesses by Industry - Health care and social assistance (no.)
2013,278,CABEE_25,Number of Businesses by Industry - Health care and social assistance (no.)
2012,102,CABEE_20,Number of Businesses by Industry - Arts and recreation services (no.)
2013,99,CABEE_20,Number of Businesses by Industry - Arts and recreation services (no.)
2012,572,CABEE_30,Number of Businesses by Industry - Other services (no.)
2013,575,CABEE_30,Number of Businesses by Industry - Other services (no.)
2012,449,CABEE_29,Number of Businesses by Industry - Not classified (no.)
2013,516,CABEE_29,Number of Businesses by Industry - Not classified (no.)
2012,11075,CABEE_35,Number of Businesses by Industry - Total (no.)
2013,10833,CABEE_35,Number of Businesses by Industry - Total (no.)
2012,87,BANKRUPT_2,Bankruptcies - Non business (inc. not stated) (no.)
2013,77,BANKRUPT_2,Bankruptcies - Non business (inc. not stated) (no.)
2012,41,BANKRUPT_3,Bankruptcies - Business related (no.)
2013,45,BANKRUPT_3,Bankruptcies - Business related (no.)
2012,128,BANKRUPT_4,Bankruptcies - Total (no.)
2013,122,BANKRUPT_4,Bankruptcies - Total (no.)
2011,77131,LF_2,Labour Force Statistics - Labour Force (no. )
2011,3753,LF_3,Labour Force Statistics - Unemployed (no. )
2011,4.9,LF_4,Labour Force Statistics - Unemployment rate (%)
2011,67.1,LF_5,Labour Force Statistics - Participation rate (%)
2011,2.9,YOUTH_2,Youth (15-19 Years) Engagement in Work/Study - Working full-time and studying part-time (% of all 15-19 yo)
2011,1.3,YOUTH_3,Youth (15-19 Years) Engagement in Work/Study - Working part time and studying part-time (% of all 15-19 yo)
2011,19.6,YOUTH_4,Youth (15-19 Years) Engagement in Work/Study - Working part-time and studying full-time (% of all 15-19 yo)
2011,11,YOUTH_5,Youth (15-19 Years) Engagement in Work/Study - Working full-time (not studying) (% of all 15-19 yo)
2011,40.3,YOUTH_6,Youth (15-19 Years) Engagement in Work/Study - Studying full-time (not working) (% of all 15-19 yo)
2011,0.6,YOUTH_7,Youth (15-19 Years) Engagement in Work/Study - Working full-time and studying full-time (% of all 15-19 yo)
2011,75.6,YOUTH_8,Youth (15-19 Years) Engagement in Work/Study - Fully engaged (% of all 15-19 yo)
2011,11356,YOUTH_9,Youth (15-19 Years) Engagement in Work/Study - Total - aged 15-19 years (no.)
2011,10013,PENSION_2,Selected Government Pensions and Allowances - Age Pension - Centrelink (no.)
2012,10514,PENSION_2,Selected Government Pensions and Allowances - Age Pension - Centrelink (no.)
2013,11105,PENSION_2,Selected Government Pensions and Allowances - Age Pension - Centrelink (no.)
2009,28,PENSION_3,Selected Government Pensions and Allowances - Age Pension - DVA (no.)
2010,29,PENSION_3,Selected Government Pensions and Allowances - Age Pension - DVA (no.)
2011,27,PENSION_3,Selected Government Pensions and Allowances - Age Pension - DVA (no.)
2012,27,PENSION_3,Selected Government Pensions and Allowances - Age Pension - DVA (no.)
2013,26,PENSION_3,Selected Government Pensions and Allowances - Age Pension - DVA (no.)
2009,1086,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2010,1062,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2011,1043,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2012,1019,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2013,963,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2009,198,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2010,191,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2011,190,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2012,187,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2013,180,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2011,813,PENSION_6,Selected Government Pensions and Allowances - Carer Payment (no.)
2012,864,PENSION_6,Selected Government Pensions and Allowances - Carer Payment (no.)
2013,954,PENSION_6,Selected Government Pensions and Allowances - Carer Payment (no.)
2011,3578,PENSION_7,Selected Government Pensions and Allowances - Disability Support Pension (no.)
2012,3773,PENSION_7,Selected Government Pensions and Allowances - Disability Support Pension (no.)
2013,3789,PENSION_7,Selected Government Pensions and Allowances - Disability Support Pension (no.)
2010,2724,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2011,2544,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2012,2714,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2013,3499,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2010,51.9,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2011,58.4,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2012,54.2,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2013,60.8,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2010,2644,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2011,2701,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2012,2689,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2013,2265,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2010,1554,PENSION_11,Selected Government Pensions and Allowances - Youth Allowance (Full time students/apprentices) (no.)
2011,1807,PENSION_11,Selected Government Pensions and Allowances - Youth Allowance (Full time students/apprentices) (no.)
2012,1467,PENSION_11,Selected Government Pensions and Allowances - Youth Allowance (Full time students/apprentices) (no.)
2013,1284,PENSION_11,Selected Government Pensions and Allowances - Youth Allowance (Full time students/apprentices) (no.)
2010,548,PENSION_12,Selected Government Pensions and Allowances - Youth Allowance (Other) (no.)
2011,493,PENSION_12,Selected Government Pensions and Allowances - Youth Allowance (Other) (no.)
2012,469,PENSION_12,Selected Government Pensions and Allowances - Youth Allowance (Other) (no.)
2013,667,PENSION_12,Selected Government Pensions and Allowances - Youth Allowance (Other) (no.)
2009,16411,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2010,16764,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2011,16117,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2012,14204,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2009,13713,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2010,14348,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2011,14170,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2012,12772,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2009,17162,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2010,17581,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2011,17169,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2012,15313,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2009,47610,INCOME_2,Estimates of Personal Income - Average wage and salary income ($)
2010,49822,INCOME_2,Estimates of Personal Income - Average wage and salary income ($)
2011,53866,INCOME_2,Estimates of Personal Income - Average wage and salary income ($)
2009,3084,INCOME_3,Estimates of Personal Income - Total wage and salary income ($m)
2010,3448,INCOME_3,Estimates of Personal Income - Total wage and salary income ($m)
2011,3881,INCOME_3,Estimates of Personal Income - Total wage and salary income ($m)
2009,64787,INCOME_4,Estimates of Personal Income - No. of wage and salary earners (no.)
2010,69207,INCOME_4,Estimates of Personal Income - No. of wage and salary earners (no.)
2011,72043,INCOME_4,Estimates of Personal Income - No. of wage and salary earners (no.)
2009,24820,INCOME_5,Estimates of Personal Income - Average own unincorporated business income ($)
2010,23862,INCOME_5,Estimates of Personal Income - Average own unincorporated business income ($)
2011,27368,INCOME_5,Estimates of Personal Income - Average own unincorporated business income ($)
2009,300,INCOME_6,Estimates of Personal Income - Total own unincorporated business income ($m)
2010,308,INCOME_6,Estimates of Personal Income - Total own unincorporated business income ($m)
2011,352,INCOME_6,Estimates of Personal Income - Total own unincorporated business income ($m)
2009,12094,INCOME_7,Estimates of Personal Income - No. of own unincorporated business earners (no.)
2010,12925,INCOME_7,Estimates of Personal Income - No. of own unincorporated business earners (no.)
2011,12848,INCOME_7,Estimates of Personal Income - No. of own unincorporated business earners (no.)
2009,3889,INCOME_8,Estimates of Personal Income - Average investment income ($)
2010,3756,INCOME_8,Estimates of Personal Income - Average investment income ($)
2011,4166,INCOME_8,Estimates of Personal Income - Average investment income ($)
2009,157,INCOME_9,Estimates of Personal Income - Total investment income ($m)
2010,166,INCOME_9,Estimates of Personal Income - Total investment income ($m)
2011,205,INCOME_9,Estimates of Personal Income - Total investment income ($m)
2009,40413,INCOME_10,Estimates of Personal Income - No. of investment income earners (no.)
2010,44322,INCOME_10,Estimates of Personal Income - No. of investment income earners (no.)
2011,49262,INCOME_10,Estimates of Personal Income - No. of investment income earners (no.)
2009,21155,INCOME_11,Estimates of Personal Income - Average superannuation and annuity income ($)
2010,20524,INCOME_11,Estimates of Personal Income - Average superannuation and annuity income ($)
2011,21227,INCOME_11,Estimates of Personal Income - Average superannuation and annuity income ($)
2009,31,INCOME_12,Estimates of Personal Income - Total superannuation and annuity income ($m)
2010,32,INCOME_12,Estimates of Personal Income - Total superannuation and annuity income ($m)
2011,36,INCOME_12,Estimates of Personal Income - Total superannuation and annuity income ($m)
2009,1475,INCOME_13,Estimates of Personal Income - No. of superannuation and annuity income earners (no.)
2010,1559,INCOME_13,Estimates of Personal Income - No. of superannuation and annuity income earners (no.)
2011,1678,INCOME_13,Estimates of Personal Income - No. of superannuation and annuity income earners (no.)
2009,5140,INCOME_14,Estimates of Personal Income - Average other income (excl. Government pensions and allowances) ($)
2010,4206,INCOME_14,Estimates of Personal Income - Average other income (excl. Government pensions and allowances) ($)
2011,3175,INCOME_14,Estimates of Personal Income - Average other income (excl. Government pensions and allowances) ($)
2009,28,INCOME_15,Estimates of Personal Income - Total other income (excl. Government pensions and allowances) ($m)
2010,25,INCOME_15,Estimates of Personal Income - Total other income (excl. Government pensions and allowances) ($m)
2011,27,INCOME_15,Estimates of Personal Income - Total other income (excl. Government pensions and allowances) ($m)
2009,5404,INCOME_16,Estimates of Personal Income - No. of other income (excl. Government pensions and allowances) earners (no.)
2010,6002,INCOME_16,Estimates of Personal Income - No. of other income (excl. Government pensions and allowances) earners (no.)
2011,8408,INCOME_16,Estimates of Personal Income - No. of other income (excl. Government pensions and allowances) earners (no.)
2009,46265,INCOME_17,Estimates of Personal Income - Average total income (excl. Government pensions and allowances) ($)
2010,48016,INCOME_17,Estimates of Personal Income - Average total income (excl. Government pensions and allowances) ($)
2011,52386,INCOME_17,Estimates of Personal Income - Average total income (excl. Government pensions and allowances) ($)
2009,3601,INCOME_18,Estimates of Personal Income - Total income (excl. Government pensions and allowances) ($m)
2010,3980,INCOME_18,Estimates of Personal Income - Total income (excl. Government pensions and allowances) ($m)
2011,4500,INCOME_18,Estimates of Personal Income - Total income (excl. Government pensions and allowances) ($m)
2009,77831,INCOME_19,Estimates of Personal Income - Total no. income earners (excl. Government pensions and allowances) (no.)
2010,82892,INCOME_19,Estimates of Personal Income - Total no. income earners (excl. Government pensions and allowances) (no.)
2011,85898,INCOME_19,Estimates of Personal Income - Total no. income earners (excl. Government pensions and allowances) (no.)
2009,51.7,WAGE_2,Wage and Salary Earners - Males (%)
2010,51.4,WAGE_2,Wage and Salary Earners - Males (%)
2011,51.8,WAGE_2,Wage and Salary Earners - Males (%)
2009,48.3,WAGE_3,Wage and Salary Earners - Females (%)
2010,48.6,WAGE_3,Wage and Salary Earners - Females (%)
2011,48.2,WAGE_3,Wage and Salary Earners - Females (%)
2009,6557,WAGE_6,Wage and Salary Earners - Males - Aged 15-24 years (no.)
2010,6416,WAGE_6,Wage and Salary Earners - Males - Aged 15-24 years (no.)
2011,6552,WAGE_6,Wage and Salary Earners - Males - Aged 15-24 years (no.)
2009,8685,WAGE_7,Wage and Salary Earners - Males - Aged 25-34 years (no.)
2010,9172,WAGE_7,Wage and Salary Earners - Males - Aged 25-34 years (no.)
2011,9546,WAGE_7,Wage and Salary Earners - Males - Aged 25-34 years (no.)
2009,8995,WAGE_8,Wage and Salary Earners - Males - Aged 35-44 years (no.)
2010,9086,WAGE_8,Wage and Salary Earners - Males - Aged 35-44 years (no.)
2011,9519,WAGE_8,Wage and Salary Earners - Males - Aged 35-44 years (no.)
2009,6266,WAGE_9,Wage and Salary Earners - Males - Aged 45-54 years (no.)
2010,6530,WAGE_9,Wage and Salary Earners - Males - Aged 45-54 years (no.)
2011,6998,WAGE_9,Wage and Salary Earners - Males - Aged 45-54 years (no.)
2009,3486,WAGE_10,Wage and Salary Earners - Males - Aged 55-64 years (no.)
2010,3625,WAGE_10,Wage and Salary Earners - Males - Aged 55-64 years (no.)
2011,3827,WAGE_10,Wage and Salary Earners - Males - Aged 55-64 years (no.)
2009,713,WAGE_11,Wage and Salary Earners - Males - Aged 65 years and over (no.)
2010,773,WAGE_11,Wage and Salary Earners - Males - Aged 65 years and over (no.)
2011,875,WAGE_11,Wage and Salary Earners - Males - Aged 65 years and over (no.)
2009,34702,WAGE_12,Wage and Salary Earners - Males - Total (no.)
2010,35602,WAGE_12,Wage and Salary Earners - Males - Total (no.)
2011,37317,WAGE_12,Wage and Salary Earners - Males - Total (no.)
2009,6583,WAGE_14,Wage and Salary Earners - Females - Aged 15-24 years (no.)
2010,6554,WAGE_14,Wage and Salary Earners - Females - Aged 15-24 years (no.)
2011,6697,WAGE_14,Wage and Salary Earners - Females - Aged 15-24 years (no.)
2009,7832,WAGE_15,Wage and Salary Earners - Females - Aged 25-34 years (no.)
2010,8272,WAGE_15,Wage and Salary Earners - Females - Aged 25-34 years (no.)
2011,8518,WAGE_15,Wage and Salary Earners - Females - Aged 25-34 years (no.)
2009,8067,WAGE_16,Wage and Salary Earners - Females - Aged 35-44 years (no.)
2010,8302,WAGE_16,Wage and Salary Earners - Females - Aged 35-44 years (no.)
2011,8425,WAGE_16,Wage and Salary Earners - Females - Aged 35-44 years (no.)
2009,6469,WAGE_17,Wage and Salary Earners - Females - Aged 45-54 years (no.)
2010,6747,WAGE_17,Wage and Salary Earners - Females - Aged 45-54 years (no.)
2011,7032,WAGE_17,Wage and Salary Earners - Females - Aged 45-54 years (no.)
2009,3047,WAGE_18,Wage and Salary Earners - Females - Aged 55-64 years (no.)
2010,3311,WAGE_18,Wage and Salary Earners - Females - Aged 55-64 years (no.)
2011,3544,WAGE_18,Wage and Salary Earners - Females - Aged 55-64 years (no.)
2009,372,WAGE_19,Wage and Salary Earners - Females - Aged 65 years and over (no.)
2010,417,WAGE_19,Wage and Salary Earners - Females - Aged 65 years and over (no.)
2011,502,WAGE_19,Wage and Salary Earners - Females - Aged 65 years and over (no.)
2009,32370,WAGE_20,Wage and Salary Earners - Females - Total (no.)
2010,33603,WAGE_20,Wage and Salary Earners - Females - Total (no.)
2011,34718,WAGE_20,Wage and Salary Earners - Females - Total (no.)
2009,13140,WAGE_22,Wage and Salary Earners - Persons - Aged 15-24 years (no.)
2010,12970,WAGE_22,Wage and Salary Earners - Persons - Aged 15-24 years (no.)
2011,13249,WAGE_22,Wage and Salary Earners - Persons - Aged 15-24 years (no.)
2009,16517,WAGE_23,Wage and Salary Earners - Persons - Aged 25-34 years (no.)
2010,17444,WAGE_23,Wage and Salary Earners - Persons - Aged 25-34 years (no.)
2011,18064,WAGE_23,Wage and Salary Earners - Persons - Aged 25-34 years (no.)
2009,17062,WAGE_24,Wage and Salary Earners - Persons - Aged 35-44 years (no.)
2010,17388,WAGE_24,Wage and Salary Earners - Persons - Aged 35-44 years (no.)
2011,17944,WAGE_24,Wage and Salary Earners - Persons - Aged 35-44 years (no.)
2009,12735,WAGE_25,Wage and Salary Earners - Persons - Aged 45-54 years (no.)
2010,13277,WAGE_25,Wage and Salary Earners - Persons - Aged 45-54 years (no.)
2011,14030,WAGE_25,Wage and Salary Earners - Persons - Aged 45-54 years (no.)
2009,6533,WAGE_26,Wage and Salary Earners - Persons - Aged 55-64 years (no.)
2010,6936,WAGE_26,Wage and Salary Earners - Persons - Aged 55-64 years (no.)
2011,7371,WAGE_26,Wage and Salary Earners - Persons - Aged 55-64 years (no.)
2009,1085,WAGE_27,Wage and Salary Earners - Persons - Aged 65 years and over (no.)
2010,1190,WAGE_27,Wage and Salary Earners - Persons - Aged 65 years and over (no.)
2011,1377,WAGE_27,Wage and Salary Earners - Persons - Aged 65 years and over (no.)
2009,67072,WAGE_28,Wage and Salary Earners - Persons - Total (no.)
2010,69207,WAGE_28,Wage and Salary Earners - Persons - Total (no.)
2011,72043,WAGE_28,Wage and Salary Earners - Persons - Total (no.)
2009,19.6,WAGE_30,Wage and Salary Earners - Persons - Aged 15-24 years (%)
2010,18.7,WAGE_30,Wage and Salary Earners - Persons - Aged 15-24 years (%)
2011,18.4,WAGE_30,Wage and Salary Earners - Persons - Aged 15-24 years (%)
2009,24.6,WAGE_31,Wage and Salary Earners - Persons - Aged 25-34 years (%)
2010,25.2,WAGE_31,Wage and Salary Earners - Persons - Aged 25-34 years (%)
2011,25.1,WAGE_31,Wage and Salary Earners - Persons - Aged 25-34 years (%)
2009,25.4,WAGE_32,Wage and Salary Earners - Persons - Aged 35-44 years (%)
2010,25.1,WAGE_32,Wage and Salary Earners - Persons - Aged 35-44 years (%)
2011,24.9,WAGE_32,Wage and Salary Earners - Persons - Aged 35-44 years (%)
2009,19,WAGE_33,Wage and Salary Earners - Persons - Aged 45-54 years (%)
2010,19.2,WAGE_33,Wage and Salary Earners - Persons - Aged 45-54 years (%)
2011,19.5,WAGE_33,Wage and Salary Earners - Persons - Aged 45-54 years (%)
2009,9.7,WAGE_34,Wage and Salary Earners - Persons - Aged 55-64 years (%)
2010,10,WAGE_34,Wage and Salary Earners - Persons - Aged 55-64 years (%)
2011,10.2,WAGE_34,Wage and Salary Earners - Persons - Aged 55-64 years (%)
2009,1.6,WAGE_35,Wage and Salary Earners - Persons - Aged 65 years and over (%)
2010,1.7,WAGE_35,Wage and Salary Earners - Persons - Aged 65 years and over (%)
2011,1.9,WAGE_35,Wage and Salary Earners - Persons - Aged 65 years and over (%)
2010,6351,WAGE_OCC_2,Wage and Salary Earners by Occupation - Managers (no.)
2011,6777,WAGE_OCC_2,Wage and Salary Earners by Occupation - Managers (no.)
2010,10271,WAGE_OCC_3,Wage and Salary Earners by Occupation - Professionals (no.)
2011,10813,WAGE_OCC_3,Wage and Salary Earners by Occupation - Professionals (no.)
2010,10613,WAGE_OCC_4,Wage and Salary Earners by Occupation - Technicians and trades workers (no.)
2011,10960,WAGE_OCC_4,Wage and Salary Earners by Occupation - Technicians and trades workers (no.)
2010,7209,WAGE_OCC_5,Wage and Salary Earners by Occupation - Community and personal service workers (no.)
2011,7707,WAGE_OCC_5,Wage and Salary Earners by Occupation - Community and personal service workers (no.)
2010,12473,WAGE_OCC_6,Wage and Salary Earners by Occupation - Clerical and administrative workers (no.)
2011,11236,WAGE_OCC_6,Wage and Salary Earners by Occupation - Clerical and administrative workers (no.)
2010,5864,WAGE_OCC_7,Wage and Salary Earners by Occupation - Sales workers (no.)
2011,6894,WAGE_OCC_7,Wage and Salary Earners by Occupation - Sales workers (no.)
2010,4699,WAGE_OCC_8,Wage and Salary Earners by Occupation - Machinery operators and drivers (no.)
2011,4994,WAGE_OCC_8,Wage and Salary Earners by Occupation - Machinery operators and drivers (no.)
2010,7662,WAGE_OCC_9,Wage and Salary Earners by Occupation - Labourers (no.)
2011,8003,WAGE_OCC_9,Wage and Salary Earners by Occupation - Labourers (no.)
2010,4074,WAGE_OCC_10,Wage and Salary Earners by Occupation - Not stated (no.)
2011,4661,WAGE_OCC_10,Wage and Salary Earners by Occupation - Not stated (no.)
2010,69207,WAGE_OCC_11,Wage and Salary Earners by Occupation - Total wage and salary earners (no.)
2011,72043,WAGE_OCC_11,Wage and Salary Earners by Occupation - Total wage and salary earners (no.)
2010,9,WAGE_OCC_12,Wage and Salary Earners by Occupation - Managers (%)
2011,9,WAGE_OCC_12,Wage and Salary Earners by Occupation - Managers (%)
2010,15,WAGE_OCC_13,Wage and Salary Earners by Occupation - Professionals (%)
2011,15,WAGE_OCC_13,Wage and Salary Earners by Occupation - Professionals (%)
2010,15,WAGE_OCC_14,Wage and Salary Earners by Occupation - Technicians and trades workers (%)
2011,15,WAGE_OCC_14,Wage and Salary Earners by Occupation - Technicians and trades workers (%)
2010,10,WAGE_OCC_15,Wage and Salary Earners by Occupation - Community and personal service workers (%)
2011,11,WAGE_OCC_15,Wage and Salary Earners by Occupation - Community and personal service workers (%)
2010,18,WAGE_OCC_16,Wage and Salary Earners by Occupation - Clerical and administrative workers (%)
2011,16,WAGE_OCC_16,Wage and Salary Earners by Occupation - Clerical and administrative workers (%)
2010,8,WAGE_OCC_17,Wage and Salary Earners by Occupation - Sales workers (%)
2011,10,WAGE_OCC_17,Wage and Salary Earners by Occupation - Sales workers (%)
2010,7,WAGE_OCC_18,Wage and Salary Earners by Occupation - Machinery operators and drivers (%)
2011,7,WAGE_OCC_18,Wage and Salary Earners by Occupation - Machinery operators and drivers (%)
2010,11,WAGE_OCC_19,Wage and Salary Earners by Occupation - Labourers (%)
2011,11,WAGE_OCC_19,Wage and Salary Earners by Occupation - Labourers (%)
2010,6,WAGE_OCC_20,Wage and Salary Earners by Occupation - Not stated (%)
