Time,Value,MEASURE,Description
2009,160,CABEE_10,Business Entries - Total number of business entries (no.)
2010,197,CABEE_10,Business Entries - Total number of business entries (no.)
2011,135,CABEE_10,Business Entries - Total number of business entries (no.)
2012,185,CABEE_10,Business Entries - Total number of business entries (no.)
2013,125,CABEE_10,Business Entries - Total number of business entries (no.)
2009,141,CABEE_12,Business Exits - Number of non employing business exits (no.)
2010,121,CABEE_12,Business Exits - Number of non employing business exits (no.)
2011,131,CABEE_12,Business Exits - Number of non employing business exits (no.)
2012,160,CABEE_12,Business Exits - Number of non employing business exits (no.)
2013,146,CABEE_12,Business Exits - Number of non employing business exits (no.)
2009,20,CABEE_13,Business Exits - Number of employing business exits: 1-4 employees (no.)
2010,23,CABEE_13,Business Exits - Number of employing business exits: 1-4 employees (no.)
2011,20,CABEE_13,Business Exits - Number of employing business exits: 1-4 employees (no.)
2012,24,CABEE_13,Business Exits - Number of employing business exits: 1-4 employees (no.)
2013,26,CABEE_13,Business Exits - Number of employing business exits: 1-4 employees (no.)
2009,10,CABEE_14,Business Exits - Number of employing business exits: 5 or more employees (no.)
2010,4,CABEE_14,Business Exits - Number of employing business exits: 5 or more employees (no.)
2011,10,CABEE_14,Business Exits - Number of employing business exits: 5 or more employees (no.)
2012,4,CABEE_14,Business Exits - Number of employing business exits: 5 or more employees (no.)
2013,8,CABEE_14,Business Exits - Number of employing business exits: 5 or more employees (no.)
2009,171,CABEE_15,Business Exits - Total number of business exits (no.)
2010,148,CABEE_15,Business Exits - Total number of business exits (no.)
2011,161,CABEE_15,Business Exits - Total number of business exits (no.)
2012,188,CABEE_15,Business Exits - Total number of business exits (no.)
2013,180,CABEE_15,Business Exits - Total number of business exits (no.)
2012,13,CABEE_19,"Number of Businesses by Industry - Agriculture, Forestry and Fishing (no.)"
2013,13,CABEE_19,"Number of Businesses by Industry - Agriculture, Forestry and Fishing (no.)"
2012,8,CABEE_28,Number of Businesses by Industry - Mining (no.)
2013,8,CABEE_28,Number of Businesses by Industry - Mining (no.)
2012,76,CABEE_27,Number of Businesses by Industry - Manufacturing (no.)
2013,80,CABEE_27,Number of Businesses by Industry - Manufacturing (no.)
2012,8,CABEE_23,"Number of Businesses by Industry - Electricity, gas, water and waste services (no.)"
2013,8,CABEE_23,"Number of Businesses by Industry - Electricity, gas, water and waste services (no.)"
2012,231,CABEE_21,Number of Businesses by Industry - Construction (no.)
2013,218,CABEE_21,Number of Businesses by Industry - Construction (no.)
2012,52,CABEE_37,Number of Businesses by Industry - Wholesale trade (no.)
2013,45,CABEE_37,Number of Businesses by Industry - Wholesale trade (no.)
2012,77,CABEE_34,Number of Businesses by Industry - Retail trade (no.)
2013,62,CABEE_34,Number of Businesses by Industry - Retail trade (no.)
2012,49,CABEE_17,Number of Businesses by Industry - Accommodation and food services (no.)
2013,45,CABEE_17,Number of Businesses by Industry - Accommodation and food services (no.)
2012,90,CABEE_36,"Number of Businesses by Industry - Transport, postal and warehousing (no.)"
2013,80,CABEE_36,"Number of Businesses by Industry - Transport, postal and warehousing (no.)"
2012,11,CABEE_26,Number of Businesses by Industry - Information media and telecommunications (no.)
2013,12,CABEE_26,Number of Businesses by Industry - Information media and telecommunications (no.)
2012,63,CABEE_24,Number of Businesses by Industry - Financial and insurance services (no.)
2013,68,CABEE_24,Number of Businesses by Industry - Financial and insurance services (no.)
2012,118,CABEE_33,"Number of Businesses by Industry - Rental, hiring and real estate services (no.)"
2013,115,CABEE_33,"Number of Businesses by Industry - Rental, hiring and real estate services (no.)"
2012,143,CABEE_31,Number of Businesses by Industry - Professional scientific and technical services (no.)
2013,131,CABEE_31,Number of Businesses by Industry - Professional scientific and technical services (no.)
2012,42,CABEE_18,Number of Businesses by Industry - Administrative and support services (no.)
2013,40,CABEE_18,Number of Businesses by Industry - Administrative and support services (no.)
2012,3,CABEE_32,Number of Businesses by Industry - Public administration and safety (no.)
2013,3,CABEE_32,Number of Businesses by Industry - Public administration and safety (no.)
2012,15,CABEE_22,Number of Businesses by Industry - Education and training (no.)
2013,15,CABEE_22,Number of Businesses by Industry - Education and training (no.)
2012,37,CABEE_25,Number of Businesses by Industry - Health care and social assistance (no.)
2013,40,CABEE_25,Number of Businesses by Industry - Health care and social assistance (no.)
2012,16,CABEE_20,Number of Businesses by Industry - Arts and recreation services (no.)
2013,18,CABEE_20,Number of Businesses by Industry - Arts and recreation services (no.)
2012,54,CABEE_30,Number of Businesses by Industry - Other services (no.)
2013,49,CABEE_30,Number of Businesses by Industry - Other services (no.)
2012,39,CABEE_29,Number of Businesses by Industry - Not classified (no.)
2013,47,CABEE_29,Number of Businesses by Industry - Not classified (no.)
2012,1145,CABEE_35,Number of Businesses by Industry - Total (no.)
2013,1097,CABEE_35,Number of Businesses by Industry - Total (no.)
2012,11,BANKRUPT_2,Bankruptcies - Non business (inc. not stated) (no.)
2013,10,BANKRUPT_2,Bankruptcies - Non business (inc. not stated) (no.)
2012,4,BANKRUPT_3,Bankruptcies - Business related (no.)
2013,4,BANKRUPT_3,Bankruptcies - Business related (no.)
2012,15,BANKRUPT_4,Bankruptcies - Total (no.)
2013,14,BANKRUPT_4,Bankruptcies - Total (no.)
2011,7599,LF_2,Labour Force Statistics - Labour Force (no. )
2011,342,LF_3,Labour Force Statistics - Unemployed (no. )
2011,4.5,LF_4,Labour Force Statistics - Unemployment rate (%)
2011,64.1,LF_5,Labour Force Statistics - Participation rate (%)
2011,2.1,YOUTH_2,Youth (15-19 Years) Engagement in Work/Study - Working full-time and studying part-time (% of all 15-19 yo)
2011,1.8,YOUTH_3,Youth (15-19 Years) Engagement in Work/Study - Working part time and studying part-time (% of all 15-19 yo)
2011,17.7,YOUTH_4,Youth (15-19 Years) Engagement in Work/Study - Working part-time and studying full-time (% of all 15-19 yo)
2011,12.1,YOUTH_5,Youth (15-19 Years) Engagement in Work/Study - Working full-time (not studying) (% of all 15-19 yo)
2011,42,YOUTH_6,Youth (15-19 Years) Engagement in Work/Study - Studying full-time (not working) (% of all 15-19 yo)
2011,0.7,YOUTH_7,Youth (15-19 Years) Engagement in Work/Study - Working full-time and studying full-time (% of all 15-19 yo)
2011,76.4,YOUTH_8,Youth (15-19 Years) Engagement in Work/Study - Fully engaged (% of all 15-19 yo)
2011,846,YOUTH_9,Youth (15-19 Years) Engagement in Work/Study - Total - aged 15-19 years (no.)
2011,1536,PENSION_2,Selected Government Pensions and Allowances - Age Pension - Centrelink (no.)
2012,1659,PENSION_2,Selected Government Pensions and Allowances - Age Pension - Centrelink (no.)
2013,1637,PENSION_2,Selected Government Pensions and Allowances - Age Pension - Centrelink (no.)
2009,5,PENSION_3,Selected Government Pensions and Allowances - Age Pension - DVA (no.)
2010,5,PENSION_3,Selected Government Pensions and Allowances - Age Pension - DVA (no.)
2011,5,PENSION_3,Selected Government Pensions and Allowances - Age Pension - DVA (no.)
2012,5,PENSION_3,Selected Government Pensions and Allowances - Age Pension - DVA (no.)
2009,163,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2010,150,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2011,136,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2012,120,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2013,116,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2009,47,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2010,45,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2011,42,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2012,38,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2013,40,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2011,85,PENSION_6,Selected Government Pensions and Allowances - Carer Payment (no.)
2012,75,PENSION_6,Selected Government Pensions and Allowances - Carer Payment (no.)
2013,75,PENSION_6,Selected Government Pensions and Allowances - Carer Payment (no.)
2011,639,PENSION_7,Selected Government Pensions and Allowances - Disability Support Pension (no.)
2012,561,PENSION_7,Selected Government Pensions and Allowances - Disability Support Pension (no.)
2013,537,PENSION_7,Selected Government Pensions and Allowances - Disability Support Pension (no.)
2010,332,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2011,328,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2012,298,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2013,410,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2010,52.7,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2011,60.1,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2012,63.1,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2013,62,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2010,257,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2011,267,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2012,259,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2013,200,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2010,176,PENSION_11,Selected Government Pensions and Allowances - Youth Allowance (Full time students/apprentices) (no.)
2011,170,PENSION_11,Selected Government Pensions and Allowances - Youth Allowance (Full time students/apprentices) (no.)
2012,132,PENSION_11,Selected Government Pensions and Allowances - Youth Allowance (Full time students/apprentices) (no.)
2013,130,PENSION_11,Selected Government Pensions and Allowances - Youth Allowance (Full time students/apprentices) (no.)
2010,47,PENSION_12,Selected Government Pensions and Allowances - Youth Allowance (Other) (no.)
2011,40,PENSION_12,Selected Government Pensions and Allowances - Youth Allowance (Other) (no.)
2012,34,PENSION_12,Selected Government Pensions and Allowances - Youth Allowance (Other) (no.)
2013,61,PENSION_12,Selected Government Pensions and Allowances - Youth Allowance (Other) (no.)
2009,1206,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2010,1204,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2011,1108,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2012,972,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2009,1024,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2010,1078,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2011,1009,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2012,912,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2009,1255,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2010,1261,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2011,1171,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2012,1037,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2009,47149,INCOME_2,Estimates of Personal Income - Average wage and salary income ($)
2010,49253,INCOME_2,Estimates of Personal Income - Average wage and salary income ($)
2011,52845,INCOME_2,Estimates of Personal Income - Average wage and salary income ($)
2009,323,INCOME_3,Estimates of Personal Income - Total wage and salary income ($m)
2010,337,INCOME_3,Estimates of Personal Income - Total wage and salary income ($m)
2011,369,INCOME_3,Estimates of Personal Income - Total wage and salary income ($m)
2009,6859,INCOME_4,Estimates of Personal Income - No. of wage and salary earners (no.)
2010,6852,INCOME_4,Estimates of Personal Income - No. of wage and salary earners (no.)
2011,6982,INCOME_4,Estimates of Personal Income - No. of wage and salary earners (no.)
2009,22791,INCOME_5,Estimates of Personal Income - Average own unincorporated business income ($)
2010,19770,INCOME_5,Estimates of Personal Income - Average own unincorporated business income ($)
2011,22748,INCOME_5,Estimates of Personal Income - Average own unincorporated business income ($)
2009,24,INCOME_6,Estimates of Personal Income - Total own unincorporated business income ($m)
2010,21,INCOME_6,Estimates of Personal Income - Total own unincorporated business income ($m)
2011,24,INCOME_6,Estimates of Personal Income - Total own unincorporated business income ($m)
2009,1036,INCOME_7,Estimates of Personal Income - No. of own unincorporated business earners (no.)
2010,1085,INCOME_7,Estimates of Personal Income - No. of own unincorporated business earners (no.)
2011,1070,INCOME_7,Estimates of Personal Income - No. of own unincorporated business earners (no.)
2009,4118,INCOME_8,Estimates of Personal Income - Average investment income ($)
2010,3352,INCOME_8,Estimates of Personal Income - Average investment income ($)
2011,4101,INCOME_8,Estimates of Personal Income - Average investment income ($)
2009,18,INCOME_9,Estimates of Personal Income - Total investment income ($m)
2010,15,INCOME_9,Estimates of Personal Income - Total investment income ($m)
2011,20,INCOME_9,Estimates of Personal Income - Total investment income ($m)
2009,4398,INCOME_10,Estimates of Personal Income - No. of investment income earners (no.)
2010,4565,INCOME_10,Estimates of Personal Income - No. of investment income earners (no.)
2011,4911,INCOME_10,Estimates of Personal Income - No. of investment income earners (no.)
2009,20549,INCOME_11,Estimates of Personal Income - Average superannuation and annuity income ($)
2010,22445,INCOME_11,Estimates of Personal Income - Average superannuation and annuity income ($)
2011,23469,INCOME_11,Estimates of Personal Income - Average superannuation and annuity income ($)
2009,4,INCOME_12,Estimates of Personal Income - Total superannuation and annuity income ($m)
2010,4,INCOME_12,Estimates of Personal Income - Total superannuation and annuity income ($m)
2011,5,INCOME_12,Estimates of Personal Income - Total superannuation and annuity income ($m)
2009,197,INCOME_13,Estimates of Personal Income - No. of superannuation and annuity income earners (no.)
2010,196,INCOME_13,Estimates of Personal Income - No. of superannuation and annuity income earners (no.)
2011,225,INCOME_13,Estimates of Personal Income - No. of superannuation and annuity income earners (no.)
2009,3188,INCOME_14,Estimates of Personal Income - Average other income (excl. Government pensions and allowances) ($)
2010,2446,INCOME_14,Estimates of Personal Income - Average other income (excl. Government pensions and allowances) ($)
2011,1683,INCOME_14,Estimates of Personal Income - Average other income (excl. Government pensions and allowances) ($)
2009,2,INCOME_15,Estimates of Personal Income - Total other income (excl. Government pensions and allowances) ($m)
2010,2,INCOME_15,Estimates of Personal Income - Total other income (excl. Government pensions and allowances) ($m)
2011,1,INCOME_15,Estimates of Personal Income - Total other income (excl. Government pensions and allowances) ($m)
2009,607,INCOME_16,Estimates of Personal Income - No. of other income (excl. Government pensions and allowances) earners (no.)
2010,626,INCOME_16,Estimates of Personal Income - No. of other income (excl. Government pensions and allowances) earners (no.)
2011,846,INCOME_16,Estimates of Personal Income - No. of other income (excl. Government pensions and allowances) earners (no.)
2009,46469,INCOME_17,Estimates of Personal Income - Average total income (excl. Government pensions and allowances) ($)
2010,47337,INCOME_17,Estimates of Personal Income - Average total income (excl. Government pensions and allowances) ($)
2011,51552,INCOME_17,Estimates of Personal Income - Average total income (excl. Government pensions and allowances) ($)
2009,371,INCOME_18,Estimates of Personal Income - Total income (excl. Government pensions and allowances) ($m)
2010,380,INCOME_18,Estimates of Personal Income - Total income (excl. Government pensions and allowances) ($m)
2011,420,INCOME_18,Estimates of Personal Income - Total income (excl. Government pensions and allowances) ($m)
2009,7986,INCOME_19,Estimates of Personal Income - Total no. income earners (excl. Government pensions and allowances) (no.)
2010,8031,INCOME_19,Estimates of Personal Income - Total no. income earners (excl. Government pensions and allowances) (no.)
2011,8150,INCOME_19,Estimates of Personal Income - Total no. income earners (excl. Government pensions and allowances) (no.)
2009,52.6,WAGE_2,Wage and Salary Earners - Males (%)
2010,52.2,WAGE_2,Wage and Salary Earners - Males (%)
2011,52.3,WAGE_2,Wage and Salary Earners - Males (%)
2009,47.4,WAGE_3,Wage and Salary Earners - Females (%)
2010,47.8,WAGE_3,Wage and Salary Earners - Females (%)
2011,47.7,WAGE_3,Wage and Salary Earners - Females (%)
2009,700,WAGE_6,Wage and Salary Earners - Males - Aged 15-24 years (no.)
2010,626,WAGE_6,Wage and Salary Earners - Males - Aged 15-24 years (no.)
2011,615,WAGE_6,Wage and Salary Earners - Males - Aged 15-24 years (no.)
2009,929,WAGE_7,Wage and Salary Earners - Males - Aged 25-34 years (no.)
2010,849,WAGE_7,Wage and Salary Earners - Males - Aged 25-34 years (no.)
2011,891,WAGE_7,Wage and Salary Earners - Males - Aged 25-34 years (no.)
2009,874,WAGE_8,Wage and Salary Earners - Males - Aged 35-44 years (no.)
2010,822,WAGE_8,Wage and Salary Earners - Males - Aged 35-44 years (no.)
2011,827,WAGE_8,Wage and Salary Earners - Males - Aged 35-44 years (no.)
2009,712,WAGE_9,Wage and Salary Earners - Males - Aged 45-54 years (no.)
2010,692,WAGE_9,Wage and Salary Earners - Males - Aged 45-54 years (no.)
2011,707,WAGE_9,Wage and Salary Earners - Males - Aged 45-54 years (no.)
2009,493,WAGE_10,Wage and Salary Earners - Males - Aged 55-64 years (no.)
2010,499,WAGE_10,Wage and Salary Earners - Males - Aged 55-64 years (no.)
2011,515,WAGE_10,Wage and Salary Earners - Males - Aged 55-64 years (no.)
2009,80,WAGE_11,Wage and Salary Earners - Males - Aged 65 years and over (no.)
2010,90,WAGE_11,Wage and Salary Earners - Males - Aged 65 years and over (no.)
2011,99,WAGE_11,Wage and Salary Earners - Males - Aged 65 years and over (no.)
2009,3788,WAGE_12,Wage and Salary Earners - Males - Total (no.)
2010,3578,WAGE_12,Wage and Salary Earners - Males - Total (no.)
2011,3654,WAGE_12,Wage and Salary Earners - Males - Total (no.)
2009,635,WAGE_14,Wage and Salary Earners - Females - Aged 15-24 years (no.)
2010,568,WAGE_14,Wage and Salary Earners - Females - Aged 15-24 years (no.)
2011,553,WAGE_14,Wage and Salary Earners - Females - Aged 15-24 years (no.)
2009,771,WAGE_15,Wage and Salary Earners - Females - Aged 25-34 years (no.)
2010,766,WAGE_15,Wage and Salary Earners - Females - Aged 25-34 years (no.)
2011,791,WAGE_15,Wage and Salary Earners - Females - Aged 25-34 years (no.)
2009,764,WAGE_16,Wage and Salary Earners - Females - Aged 35-44 years (no.)
2010,732,WAGE_16,Wage and Salary Earners - Females - Aged 35-44 years (no.)
2011,721,WAGE_16,Wage and Salary Earners - Females - Aged 35-44 years (no.)
2009,744,WAGE_17,Wage and Salary Earners - Females - Aged 45-54 years (no.)
2010,710,WAGE_17,Wage and Salary Earners - Females - Aged 45-54 years (no.)
2011,733,WAGE_17,Wage and Salary Earners - Females - Aged 45-54 years (no.)
2009,451,WAGE_18,Wage and Salary Earners - Females - Aged 55-64 years (no.)
2010,442,WAGE_18,Wage and Salary Earners - Females - Aged 55-64 years (no.)
2011,471,WAGE_18,Wage and Salary Earners - Females - Aged 55-64 years (no.)
2009,52,WAGE_19,Wage and Salary Earners - Females - Aged 65 years and over (no.)
2010,57,WAGE_19,Wage and Salary Earners - Females - Aged 65 years and over (no.)
2011,59,WAGE_19,Wage and Salary Earners - Females - Aged 65 years and over (no.)
2009,3417,WAGE_20,Wage and Salary Earners - Females - Total (no.)
2010,3275,WAGE_20,Wage and Salary Earners - Females - Total (no.)
2011,3328,WAGE_20,Wage and Salary Earners - Females - Total (no.)
2009,1335,WAGE_22,Wage and Salary Earners - Persons - Aged 15-24 years (no.)
2010,1194,WAGE_22,Wage and Salary Earners - Persons - Aged 15-24 years (no.)
2011,1168,WAGE_22,Wage and Salary Earners - Persons - Aged 15-24 years (no.)
2009,1700,WAGE_23,Wage and Salary Earners - Persons - Aged 25-34 years (no.)
2010,1615,WAGE_23,Wage and Salary Earners - Persons - Aged 25-34 years (no.)
2011,1682,WAGE_23,Wage and Salary Earners - Persons - Aged 25-34 years (no.)
2009,1638,WAGE_24,Wage and Salary Earners - Persons - Aged 35-44 years (no.)
2010,1554,WAGE_24,Wage and Salary Earners - Persons - Aged 35-44 years (no.)
2011,1548,WAGE_24,Wage and Salary Earners - Persons - Aged 35-44 years (no.)
2009,1456,WAGE_25,Wage and Salary Earners - Persons - Aged 45-54 years (no.)
2010,1402,WAGE_25,Wage and Salary Earners - Persons - Aged 45-54 years (no.)
2011,1440,WAGE_25,Wage and Salary Earners - Persons - Aged 45-54 years (no.)
2009,944,WAGE_26,Wage and Salary Earners - Persons - Aged 55-64 years (no.)
2010,941,WAGE_26,Wage and Salary Earners - Persons - Aged 55-64 years (no.)
2011,986,WAGE_26,Wage and Salary Earners - Persons - Aged 55-64 years (no.)
2009,132,WAGE_27,Wage and Salary Earners - Persons - Aged 65 years and over (no.)
2010,147,WAGE_27,Wage and Salary Earners - Persons - Aged 65 years and over (no.)
2011,158,WAGE_27,Wage and Salary Earners - Persons - Aged 65 years and over (no.)
2009,7205,WAGE_28,Wage and Salary Earners - Persons - Total (no.)
2010,6852,WAGE_28,Wage and Salary Earners - Persons - Total (no.)
2011,6982,WAGE_28,Wage and Salary Earners - Persons - Total (no.)
2009,18.5,WAGE_30,Wage and Salary Earners - Persons - Aged 15-24 years (%)
2010,17.4,WAGE_30,Wage and Salary Earners - Persons - Aged 15-24 years (%)
2011,16.7,WAGE_30,Wage and Salary Earners - Persons - Aged 15-24 years (%)
2009,23.6,WAGE_31,Wage and Salary Earners - Persons - Aged 25-34 years (%)
2010,23.6,WAGE_31,Wage and Salary Earners - Persons - Aged 25-34 years (%)
2011,24.1,WAGE_31,Wage and Salary Earners - Persons - Aged 25-34 years (%)
2009,22.7,WAGE_32,Wage and Salary Earners - Persons - Aged 35-44 years (%)
2010,22.7,WAGE_32,Wage and Salary Earners - Persons - Aged 35-44 years (%)
2011,22.2,WAGE_32,Wage and Salary Earners - Persons - Aged 35-44 years (%)
2009,20.2,WAGE_33,Wage and Salary Earners - Persons - Aged 45-54 years (%)
2010,20.5,WAGE_33,Wage and Salary Earners - Persons - Aged 45-54 years (%)
2011,20.6,WAGE_33,Wage and Salary Earners - Persons - Aged 45-54 years (%)
2009,13.1,WAGE_34,Wage and Salary Earners - Persons - Aged 55-64 years (%)
2010,13.7,WAGE_34,Wage and Salary Earners - Persons - Aged 55-64 years (%)
2011,14.1,WAGE_34,Wage and Salary Earners - Persons - Aged 55-64 years (%)
2009,1.8,WAGE_35,Wage and Salary Earners - Persons - Aged 65 years and over (%)
2010,2.1,WAGE_35,Wage and Salary Earners - Persons - Aged 65 years and over (%)
2011,2.3,WAGE_35,Wage and Salary Earners - Persons - Aged 65 years and over (%)
2010,577,WAGE_OCC_2,Wage and Salary Earners by Occupation - Managers (no.)
2011,597,WAGE_OCC_2,Wage and Salary Earners by Occupation - Managers (no.)
2010,1241,WAGE_OCC_3,Wage and Salary Earners by Occupation - Professionals (no.)
2011,1277,WAGE_OCC_3,Wage and Salary Earners by Occupation - Professionals (no.)
2010,969,WAGE_OCC_4,Wage and Salary Earners by Occupation - Technicians and trades workers (no.)
2011,981,WAGE_OCC_4,Wage and Salary Earners by Occupation - Technicians and trades workers (no.)
2010,674,WAGE_OCC_5,Wage and Salary Earners by Occupation - Community and personal service workers (no.)
2011,716,WAGE_OCC_5,Wage and Salary Earners by Occupation - Community and personal service workers (no.)
2010,1249,WAGE_OCC_6,Wage and Salary Earners by Occupation - Clerical and administrative workers (no.)
2011,1135,WAGE_OCC_6,Wage and Salary Earners by Occupation - Clerical and administrative workers (no.)
2010,474,WAGE_OCC_7,Wage and Salary Earners by Occupation - Sales workers (no.)
2011,556,WAGE_OCC_7,Wage and Salary Earners by Occupation - Sales workers (no.)
2010,465,WAGE_OCC_8,Wage and Salary Earners by Occupation - Machinery operators and drivers (no.)
2011,466,WAGE_OCC_8,Wage and Salary Earners by Occupation - Machinery operators and drivers (no.)
2010,711,WAGE_OCC_9,Wage and Salary Earners by Occupation - Labourers (no.)
2011,738,WAGE_OCC_9,Wage and Salary Earners by Occupation - Labourers (no.)
2010,493,WAGE_OCC_10,Wage and Salary Earners by Occupation - Not stated (no.)
2011,517,WAGE_OCC_10,Wage and Salary Earners by Occupation - Not stated (no.)
2010,6852,WAGE_OCC_11,Wage and Salary Earners by Occupation - Total wage and salary earners (no.)
2011,6982,WAGE_OCC_11,Wage and Salary Earners by Occupation - Total wage and salary earners (no.)
2010,8,WAGE_OCC_12,Wage and Salary Earners by Occupation - Managers (%)
2011,9,WAGE_OCC_12,Wage and Salary Earners by Occupation - Managers (%)
2010,18,WAGE_OCC_13,Wage and Salary Earners by Occupation - Professionals (%)
2011,18,WAGE_OCC_13,Wage and Salary Earners by Occupation - Professionals (%)
2010,14,WAGE_OCC_14,Wage and Salary Earners by Occupation - Technicians and trades workers (%)
2011,14,WAGE_OCC_14,Wage and Salary Earners by Occupation - Technicians and trades workers (%)
2010,10,WAGE_OCC_15,Wage and Salary Earners by Occupation - Community and personal service workers (%)
2011,10,WAGE_OCC_15,Wage and Salary Earners by Occupation - Community and personal service workers (%)
2010,18,WAGE_OCC_16,Wage and Salary Earners by Occupation - Clerical and administrative workers (%)
2011,16,WAGE_OCC_16,Wage and Salary Earners by Occupation - Clerical and administrative workers (%)
2010,7,WAGE_OCC_17,Wage and Salary Earners by Occupation - Sales workers (%)
2011,8,WAGE_OCC_17,Wage and Salary Earners by Occupation - Sales workers (%)
2010,7,WAGE_OCC_18,Wage and Salary Earners by Occupation - Machinery operators and drivers (%)
2011,7,WAGE_OCC_18,Wage and Salary Earners by Occupation - Machinery operators and drivers (%)
2010,10,WAGE_OCC_19,Wage and Salary Earners by Occupation - Labourers (%)
2011,11,WAGE_OCC_19,Wage and Salary Earners by Occupation - Labourers (%)
2010,7,WAGE_OCC_20,Wage and Salary Earners by Occupation - Not stated (%)
2011,7,WAGE_OCC_20,Wage and Salary Earners by Occupation - Not stated (%)
2011,1150,RENT_2,Rent and Mortgage Payments - Average monthly household rental payment ($)
2011,1965,RENT_3,Rent and Mortgage Payments - Average monthly household mortgage payment ($)
2009,106,BUILDING_2,Building Approvals - Total private sector houses (no.)
2010,77,BUILDING_2,Building Approvals - Total private sector houses (no.)
