Time,Value,MEASURE,Description
2012,8,CABEE_14,Business Exits - Number of employing business exits: 5 or more employees (no.)
2013,6,CABEE_14,Business Exits - Number of employing business exits: 5 or more employees (no.)
2009,113,CABEE_15,Business Exits - Total number of business exits (no.)
2010,102,CABEE_15,Business Exits - Total number of business exits (no.)
2011,107,CABEE_15,Business Exits - Total number of business exits (no.)
2012,123,CABEE_15,Business Exits - Total number of business exits (no.)
2013,112,CABEE_15,Business Exits - Total number of business exits (no.)
2012,179,CABEE_19,"Number of Businesses by Industry - Agriculture, Forestry and Fishing (no.)"
2013,174,CABEE_19,"Number of Businesses by Industry - Agriculture, Forestry and Fishing (no.)"
2012,5,CABEE_28,Number of Businesses by Industry - Mining (no.)
2013,4,CABEE_28,Number of Businesses by Industry - Mining (no.)
2012,40,CABEE_27,Number of Businesses by Industry - Manufacturing (no.)
2013,36,CABEE_27,Number of Businesses by Industry - Manufacturing (no.)
2012,3,CABEE_23,"Number of Businesses by Industry - Electricity, gas, water and waste services (no.)"
2013,3,CABEE_23,"Number of Businesses by Industry - Electricity, gas, water and waste services (no.)"
2012,147,CABEE_21,Number of Businesses by Industry - Construction (no.)
2013,148,CABEE_21,Number of Businesses by Industry - Construction (no.)
2012,29,CABEE_37,Number of Businesses by Industry - Wholesale trade (no.)
2013,21,CABEE_37,Number of Businesses by Industry - Wholesale trade (no.)
2012,65,CABEE_34,Number of Businesses by Industry - Retail trade (no.)
2013,62,CABEE_34,Number of Businesses by Industry - Retail trade (no.)
2012,30,CABEE_17,Number of Businesses by Industry - Accommodation and food services (no.)
2013,28,CABEE_17,Number of Businesses by Industry - Accommodation and food services (no.)
2012,70,CABEE_36,"Number of Businesses by Industry - Transport, postal and warehousing (no.)"
2013,63,CABEE_36,"Number of Businesses by Industry - Transport, postal and warehousing (no.)"
2012,3,CABEE_26,Number of Businesses by Industry - Information media and telecommunications (no.)
2012,30,CABEE_24,Number of Businesses by Industry - Financial and insurance services (no.)
2013,28,CABEE_24,Number of Businesses by Industry - Financial and insurance services (no.)
2012,56,CABEE_33,"Number of Businesses by Industry - Rental, hiring and real estate services (no.)"
2013,63,CABEE_33,"Number of Businesses by Industry - Rental, hiring and real estate services (no.)"
2012,38,CABEE_31,Number of Businesses by Industry - Professional scientific and technical services (no.)
2013,35,CABEE_31,Number of Businesses by Industry - Professional scientific and technical services (no.)
2012,33,CABEE_18,Number of Businesses by Industry - Administrative and support services (no.)
2013,29,CABEE_18,Number of Businesses by Industry - Administrative and support services (no.)
2012,3,CABEE_32,Number of Businesses by Industry - Public administration and safety (no.)
2013,3,CABEE_32,Number of Businesses by Industry - Public administration and safety (no.)
2012,3,CABEE_22,Number of Businesses by Industry - Education and training (no.)
2013,3,CABEE_22,Number of Businesses by Industry - Education and training (no.)
2012,35,CABEE_25,Number of Businesses by Industry - Health care and social assistance (no.)
2013,34,CABEE_25,Number of Businesses by Industry - Health care and social assistance (no.)
2012,11,CABEE_20,Number of Businesses by Industry - Arts and recreation services (no.)
2013,10,CABEE_20,Number of Businesses by Industry - Arts and recreation services (no.)
2012,59,CABEE_30,Number of Businesses by Industry - Other services (no.)
2013,58,CABEE_30,Number of Businesses by Industry - Other services (no.)
2012,18,CABEE_29,Number of Businesses by Industry - Not classified (no.)
2013,19,CABEE_29,Number of Businesses by Industry - Not classified (no.)
2012,857,CABEE_35,Number of Businesses by Industry - Total (no.)
2013,821,CABEE_35,Number of Businesses by Industry - Total (no.)
2013,9,BANKRUPT_2,Bankruptcies - Non business (inc. not stated) (no.)
2013,3,BANKRUPT_3,Bankruptcies - Business related (no.)
2012,9,BANKRUPT_4,Bankruptcies - Total (no.)
2013,12,BANKRUPT_4,Bankruptcies - Total (no.)
2011,4779,LF_2,Labour Force Statistics - Labour Force (no. )
2011,316,LF_3,Labour Force Statistics - Unemployed (no. )
2011,6.6,LF_4,Labour Force Statistics - Unemployment rate (%)
2011,57.8,LF_5,Labour Force Statistics - Participation rate (%)
2011,2.8,YOUTH_2,Youth (15-19 Years) Engagement in Work/Study - Working full-time and studying part-time (% of all 15-19 yo)
2011,1.5,YOUTH_3,Youth (15-19 Years) Engagement in Work/Study - Working part time and studying part-time (% of all 15-19 yo)
2011,13.3,YOUTH_4,Youth (15-19 Years) Engagement in Work/Study - Working part-time and studying full-time (% of all 15-19 yo)
2011,15.3,YOUTH_5,Youth (15-19 Years) Engagement in Work/Study - Working full-time (not studying) (% of all 15-19 yo)
2011,30,YOUTH_6,Youth (15-19 Years) Engagement in Work/Study - Studying full-time (not working) (% of all 15-19 yo)
2011,1,YOUTH_7,Youth (15-19 Years) Engagement in Work/Study - Working full-time and studying full-time (% of all 15-19 yo)
2011,63.8,YOUTH_8,Youth (15-19 Years) Engagement in Work/Study - Fully engaged (% of all 15-19 yo)
2011,691,YOUTH_9,Youth (15-19 Years) Engagement in Work/Study - Total - aged 15-19 years (no.)
2011,1194,PENSION_2,Selected Government Pensions and Allowances - Age Pension - Centrelink (no.)
2012,1241,PENSION_2,Selected Government Pensions and Allowances - Age Pension - Centrelink (no.)
2013,1272,PENSION_2,Selected Government Pensions and Allowances - Age Pension - Centrelink (no.)
2009,113,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2010,107,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2011,105,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2012,90,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2013,71,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2009,20,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2010,17,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2011,14,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2012,13,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2013,12,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2011,122,PENSION_6,Selected Government Pensions and Allowances - Carer Payment (no.)
2012,129,PENSION_6,Selected Government Pensions and Allowances - Carer Payment (no.)
2013,143,PENSION_6,Selected Government Pensions and Allowances - Carer Payment (no.)
2011,536,PENSION_7,Selected Government Pensions and Allowances - Disability Support Pension (no.)
2012,534,PENSION_7,Selected Government Pensions and Allowances - Disability Support Pension (no.)
2013,537,PENSION_7,Selected Government Pensions and Allowances - Disability Support Pension (no.)
2010,399,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2011,352,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2012,360,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2013,429,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2010,64.2,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2011,69.6,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2012,65.3,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2013,63.9,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2010,249,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2011,253,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2012,246,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2013,214,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2010,95,PENSION_11,Selected Government Pensions and Allowances - Youth Allowance (Full time students/apprentices) (no.)
2011,62,PENSION_11,Selected Government Pensions and Allowances - Youth Allowance (Full time students/apprentices) (no.)
2012,27,PENSION_11,Selected Government Pensions and Allowances - Youth Allowance (Full time students/apprentices) (no.)
2010,81,PENSION_12,Selected Government Pensions and Allowances - Youth Allowance (Other) (no.)
2011,72,PENSION_12,Selected Government Pensions and Allowances - Youth Allowance (Other) (no.)
2012,81,PENSION_12,Selected Government Pensions and Allowances - Youth Allowance (Other) (no.)
2013,110,PENSION_12,Selected Government Pensions and Allowances - Youth Allowance (Other) (no.)
2009,1102,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2010,1113,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2011,1101,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2012,942,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2009,961,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2010,992,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2011,1023,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2012,894,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2009,1133,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2010,1153,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2011,1160,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2012,1010,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2009,43948,INCOME_2,Estimates of Personal Income - Average wage and salary income ($)
2010,46041,INCOME_2,Estimates of Personal Income - Average wage and salary income ($)
2011,49975,INCOME_2,Estimates of Personal Income - Average wage and salary income ($)
2009,189,INCOME_3,Estimates of Personal Income - Total wage and salary income ($m)
2010,196,INCOME_3,Estimates of Personal Income - Total wage and salary income ($m)
2011,217,INCOME_3,Estimates of Personal Income - Total wage and salary income ($m)
2009,4299,INCOME_4,Estimates of Personal Income - No. of wage and salary earners (no.)
2010,4253,INCOME_4,Estimates of Personal Income - No. of wage and salary earners (no.)
2011,4336,INCOME_4,Estimates of Personal Income - No. of wage and salary earners (no.)
2009,20871,INCOME_5,Estimates of Personal Income - Average own unincorporated business income ($)
2010,16347,INCOME_5,Estimates of Personal Income - Average own unincorporated business income ($)
2011,17814,INCOME_5,Estimates of Personal Income - Average own unincorporated business income ($)
2009,23,INCOME_6,Estimates of Personal Income - Total own unincorporated business income ($m)
2010,18,INCOME_6,Estimates of Personal Income - Total own unincorporated business income ($m)
2011,18,INCOME_6,Estimates of Personal Income - Total own unincorporated business income ($m)
2009,1109,INCOME_7,Estimates of Personal Income - No. of own unincorporated business earners (no.)
2010,1074,INCOME_7,Estimates of Personal Income - No. of own unincorporated business earners (no.)
2011,1028,INCOME_7,Estimates of Personal Income - No. of own unincorporated business earners (no.)
2009,6120,INCOME_8,Estimates of Personal Income - Average investment income ($)
2010,6272,INCOME_8,Estimates of Personal Income - Average investment income ($)
2011,6219,INCOME_8,Estimates of Personal Income - Average investment income ($)
2009,18,INCOME_9,Estimates of Personal Income - Total investment income ($m)
2010,19,INCOME_9,Estimates of Personal Income - Total investment income ($m)
2011,20,INCOME_9,Estimates of Personal Income - Total investment income ($m)
2009,3013,INCOME_10,Estimates of Personal Income - No. of investment income earners (no.)
2010,3089,INCOME_10,Estimates of Personal Income - No. of investment income earners (no.)
2011,3286,INCOME_10,Estimates of Personal Income - No. of investment income earners (no.)
2009,24416,INCOME_11,Estimates of Personal Income - Average superannuation and annuity income ($)
2010,23355,INCOME_11,Estimates of Personal Income - Average superannuation and annuity income ($)
2011,20504,INCOME_11,Estimates of Personal Income - Average superannuation and annuity income ($)
2009,3,INCOME_12,Estimates of Personal Income - Total superannuation and annuity income ($m)
2010,3,INCOME_12,Estimates of Personal Income - Total superannuation and annuity income ($m)
2011,3,INCOME_12,Estimates of Personal Income - Total superannuation and annuity income ($m)
2009,141,INCOME_13,Estimates of Personal Income - No. of superannuation and annuity income earners (no.)
2010,133,INCOME_13,Estimates of Personal Income - No. of superannuation and annuity income earners (no.)
2011,160,INCOME_13,Estimates of Personal Income - No. of superannuation and annuity income earners (no.)
2009,2519,INCOME_14,Estimates of Personal Income - Average other income (excl. Government pensions and allowances) ($)
2010,2118,INCOME_14,Estimates of Personal Income - Average other income (excl. Government pensions and allowances) ($)
2011,2505,INCOME_14,Estimates of Personal Income - Average other income (excl. Government pensions and allowances) ($)
2009,1,INCOME_15,Estimates of Personal Income - Total other income (excl. Government pensions and allowances) ($m)
2010,1,INCOME_15,Estimates of Personal Income - Total other income (excl. Government pensions and allowances) ($m)
2011,1,INCOME_15,Estimates of Personal Income - Total other income (excl. Government pensions and allowances) ($m)
2009,371,INCOME_16,Estimates of Personal Income - No. of other income (excl. Government pensions and allowances) earners (no.)
2010,405,INCOME_16,Estimates of Personal Income - No. of other income (excl. Government pensions and allowances) earners (no.)
2011,527,INCOME_16,Estimates of Personal Income - No. of other income (excl. Government pensions and allowances) earners (no.)
2009,43918,INCOME_17,Estimates of Personal Income - Average total income (excl. Government pensions and allowances) ($)
2010,44269,INCOME_17,Estimates of Personal Income - Average total income (excl. Government pensions and allowances) ($)
2011,47881,INCOME_17,Estimates of Personal Income - Average total income (excl. Government pensions and allowances) ($)
2009,235,INCOME_18,Estimates of Personal Income - Total income (excl. Government pensions and allowances) ($m)
2010,237,INCOME_18,Estimates of Personal Income - Total income (excl. Government pensions and allowances) ($m)
2011,260,INCOME_18,Estimates of Personal Income - Total income (excl. Government pensions and allowances) ($m)
2009,5349,INCOME_19,Estimates of Personal Income - Total no. income earners (excl. Government pensions and allowances) (no.)
2010,5347,INCOME_19,Estimates of Personal Income - Total no. income earners (excl. Government pensions and allowances) (no.)
2011,5431,INCOME_19,Estimates of Personal Income - Total no. income earners (excl. Government pensions and allowances) (no.)
2009,52,WAGE_2,Wage and Salary Earners - Males (%)
2010,52.1,WAGE_2,Wage and Salary Earners - Males (%)
2011,52.3,WAGE_2,Wage and Salary Earners - Males (%)
2009,48,WAGE_3,Wage and Salary Earners - Females (%)
2010,47.8,WAGE_3,Wage and Salary Earners - Females (%)
2011,47.7,WAGE_3,Wage and Salary Earners - Females (%)
2009,467,WAGE_6,Wage and Salary Earners - Males - Aged 15-24 years (no.)
2010,432,WAGE_6,Wage and Salary Earners - Males - Aged 15-24 years (no.)
2011,434,WAGE_6,Wage and Salary Earners - Males - Aged 15-24 years (no.)
2009,410,WAGE_7,Wage and Salary Earners - Males - Aged 25-34 years (no.)
2010,396,WAGE_7,Wage and Salary Earners - Males - Aged 25-34 years (no.)
2011,414,WAGE_7,Wage and Salary Earners - Males - Aged 25-34 years (no.)
2009,491,WAGE_8,Wage and Salary Earners - Males - Aged 35-44 years (no.)
2010,456,WAGE_8,Wage and Salary Earners - Males - Aged 35-44 years (no.)
2011,465,WAGE_8,Wage and Salary Earners - Males - Aged 35-44 years (no.)
2009,500,WAGE_9,Wage and Salary Earners - Males - Aged 45-54 years (no.)
2010,473,WAGE_9,Wage and Salary Earners - Males - Aged 45-54 years (no.)
2011,464,WAGE_9,Wage and Salary Earners - Males - Aged 45-54 years (no.)
2009,398,WAGE_10,Wage and Salary Earners - Males - Aged 55-64 years (no.)
2010,390,WAGE_10,Wage and Salary Earners - Males - Aged 55-64 years (no.)
2011,406,WAGE_10,Wage and Salary Earners - Males - Aged 55-64 years (no.)
2009,61,WAGE_11,Wage and Salary Earners - Males - Aged 65 years and over (no.)
2010,67,WAGE_11,Wage and Salary Earners - Males - Aged 65 years and over (no.)
2011,86,WAGE_11,Wage and Salary Earners - Males - Aged 65 years and over (no.)
2009,2327,WAGE_12,Wage and Salary Earners - Males - Total (no.)
2010,2214,WAGE_12,Wage and Salary Earners - Males - Total (no.)
2011,2269,WAGE_12,Wage and Salary Earners - Males - Total (no.)
2009,370,WAGE_14,Wage and Salary Earners - Females - Aged 15-24 years (no.)
2010,301,WAGE_14,Wage and Salary Earners - Females - Aged 15-24 years (no.)
2011,320,WAGE_14,Wage and Salary Earners - Females - Aged 15-24 years (no.)
2009,399,WAGE_15,Wage and Salary Earners - Females - Aged 25-34 years (no.)
2010,378,WAGE_15,Wage and Salary Earners - Females - Aged 25-34 years (no.)
2011,367,WAGE_15,Wage and Salary Earners - Females - Aged 25-34 years (no.)
2009,463,WAGE_16,Wage and Salary Earners - Females - Aged 35-44 years (no.)
2010,463,WAGE_16,Wage and Salary Earners - Females - Aged 35-44 years (no.)
2011,462,WAGE_16,Wage and Salary Earners - Females - Aged 35-44 years (no.)
2009,532,WAGE_17,Wage and Salary Earners - Females - Aged 45-54 years (no.)
2010,501,WAGE_17,Wage and Salary Earners - Females - Aged 45-54 years (no.)
2011,519,WAGE_17,Wage and Salary Earners - Females - Aged 45-54 years (no.)
2009,346,WAGE_18,Wage and Salary Earners - Females - Aged 55-64 years (no.)
2010,344,WAGE_18,Wage and Salary Earners - Females - Aged 55-64 years (no.)
2011,341,WAGE_18,Wage and Salary Earners - Females - Aged 55-64 years (no.)
2009,36,WAGE_19,Wage and Salary Earners - Females - Aged 65 years and over (no.)
2010,44,WAGE_19,Wage and Salary Earners - Females - Aged 65 years and over (no.)
2011,59,WAGE_19,Wage and Salary Earners - Females - Aged 65 years and over (no.)
2009,2146,WAGE_20,Wage and Salary Earners - Females - Total (no.)
2010,2031,WAGE_20,Wage and Salary Earners - Females - Total (no.)
2011,2068,WAGE_20,Wage and Salary Earners - Females - Total (no.)
2009,837,WAGE_22,Wage and Salary Earners - Persons - Aged 15-24 years (no.)
2010,733,WAGE_22,Wage and Salary Earners - Persons - Aged 15-24 years (no.)
2011,754,WAGE_22,Wage and Salary Earners - Persons - Aged 15-24 years (no.)
2009,809,WAGE_23,Wage and Salary Earners - Persons - Aged 25-34 years (no.)
2010,774,WAGE_23,Wage and Salary Earners - Persons - Aged 25-34 years (no.)
2011,781,WAGE_23,Wage and Salary Earners - Persons - Aged 25-34 years (no.)
2009,954,WAGE_24,Wage and Salary Earners - Persons - Aged 35-44 years (no.)
2010,919,WAGE_24,Wage and Salary Earners - Persons - Aged 35-44 years (no.)
2011,927,WAGE_24,Wage and Salary Earners - Persons - Aged 35-44 years (no.)
2009,1032,WAGE_25,Wage and Salary Earners - Persons - Aged 45-54 years (no.)
2010,974,WAGE_25,Wage and Salary Earners - Persons - Aged 45-54 years (no.)
2011,983,WAGE_25,Wage and Salary Earners - Persons - Aged 45-54 years (no.)
2009,744,WAGE_26,Wage and Salary Earners - Persons - Aged 55-64 years (no.)
2010,734,WAGE_26,Wage and Salary Earners - Persons - Aged 55-64 years (no.)
2011,747,WAGE_26,Wage and Salary Earners - Persons - Aged 55-64 years (no.)
2009,97,WAGE_27,Wage and Salary Earners - Persons - Aged 65 years and over (no.)
2010,111,WAGE_27,Wage and Salary Earners - Persons - Aged 65 years and over (no.)
2011,145,WAGE_27,Wage and Salary Earners - Persons - Aged 65 years and over (no.)
2009,4473,WAGE_28,Wage and Salary Earners - Persons - Total (no.)
2010,4253,WAGE_28,Wage and Salary Earners - Persons - Total (no.)
2011,4336,WAGE_28,Wage and Salary Earners - Persons - Total (no.)
2009,18.7,WAGE_30,Wage and Salary Earners - Persons - Aged 15-24 years (%)
2010,17.2,WAGE_30,Wage and Salary Earners - Persons - Aged 15-24 years (%)
2011,17.4,WAGE_30,Wage and Salary Earners - Persons - Aged 15-24 years (%)
2009,18.1,WAGE_31,Wage and Salary Earners - Persons - Aged 25-34 years (%)
2010,18.2,WAGE_31,Wage and Salary Earners - Persons - Aged 25-34 years (%)
2011,18,WAGE_31,Wage and Salary Earners - Persons - Aged 25-34 years (%)
2009,21.3,WAGE_32,Wage and Salary Earners - Persons - Aged 35-44 years (%)
2010,21.6,WAGE_32,Wage and Salary Earners - Persons - Aged 35-44 years (%)
2011,21.4,WAGE_32,Wage and Salary Earners - Persons - Aged 35-44 years (%)
2009,23.1,WAGE_33,Wage and Salary Earners - Persons - Aged 45-54 years (%)
2010,22.9,WAGE_33,Wage and Salary Earners - Persons - Aged 45-54 years (%)
2011,22.7,WAGE_33,Wage and Salary Earners - Persons - Aged 45-54 years (%)
2009,16.6,WAGE_34,Wage and Salary Earners - Persons - Aged 55-64 years (%)
2010,17.3,WAGE_34,Wage and Salary Earners - Persons - Aged 55-64 years (%)
2011,17.2,WAGE_34,Wage and Salary Earners - Persons - Aged 55-64 years (%)
2009,2.2,WAGE_35,Wage and Salary Earners - Persons - Aged 65 years and over (%)
2010,2.6,WAGE_35,Wage and Salary Earners - Persons - Aged 65 years and over (%)
2011,3.3,WAGE_35,Wage and Salary Earners - Persons - Aged 65 years and over (%)
2010,310,WAGE_OCC_2,Wage and Salary Earners by Occupation - Managers (no.)
2011,313,WAGE_OCC_2,Wage and Salary Earners by Occupation - Managers (no.)
2010,507,WAGE_OCC_3,Wage and Salary Earners by Occupation - Professionals (no.)
2011,515,WAGE_OCC_3,Wage and Salary Earners by Occupation - Professionals (no.)
2010,579,WAGE_OCC_4,Wage and Salary Earners by Occupation - Technicians and trades workers (no.)
2011,585,WAGE_OCC_4,Wage and Salary Earners by Occupation - Technicians and trades workers (no.)
2010,471,WAGE_OCC_5,Wage and Salary Earners by Occupation - Community and personal service workers (no.)
2011,500,WAGE_OCC_5,Wage and Salary Earners by Occupation - Community and personal service workers (no.)
2010,669,WAGE_OCC_6,Wage and Salary Earners by Occupation - Clerical and administrative workers (no.)
2011,631,WAGE_OCC_6,Wage and Salary Earners by Occupation - Clerical and administrative workers (no.)
2010,302,WAGE_OCC_7,Wage and Salary Earners by Occupation - Sales workers (no.)
2011,356,WAGE_OCC_7,Wage and Salary Earners by Occupation - Sales workers (no.)
2010,415,WAGE_OCC_8,Wage and Salary Earners by Occupation - Machinery operators and drivers (no.)
2011,436,WAGE_OCC_8,Wage and Salary Earners by Occupation - Machinery operators and drivers (no.)
2010,669,WAGE_OCC_9,Wage and Salary Earners by Occupation - Labourers (no.)
2011,660,WAGE_OCC_9,Wage and Salary Earners by Occupation - Labourers (no.)
2010,327,WAGE_OCC_10,Wage and Salary Earners by Occupation - Not stated (no.)
2011,347,WAGE_OCC_10,Wage and Salary Earners by Occupation - Not stated (no.)
2010,4253,WAGE_OCC_11,Wage and Salary Earners by Occupation - Total wage and salary earners (no.)
2011,4336,WAGE_OCC_11,Wage and Salary Earners by Occupation - Total wage and salary earners (no.)
2010,7,WAGE_OCC_12,Wage and Salary Earners by Occupation - Managers (%)
2011,7,WAGE_OCC_12,Wage and Salary Earners by Occupation - Managers (%)
2010,12,WAGE_OCC_13,Wage and Salary Earners by Occupation - Professionals (%)
2011,12,WAGE_OCC_13,Wage and Salary Earners by Occupation - Professionals (%)
2010,14,WAGE_OCC_14,Wage and Salary Earners by Occupation - Technicians and trades workers (%)
2011,13,WAGE_OCC_14,Wage and Salary Earners by Occupation - Technicians and trades workers (%)
2010,11,WAGE_OCC_15,Wage and Salary Earners by Occupation - Community and personal service workers (%)
2011,12,WAGE_OCC_15,Wage and Salary Earners by Occupation - Community and personal service workers (%)
2010,16,WAGE_OCC_16,Wage and Salary Earners by Occupation - Clerical and administrative workers (%)
2011,15,WAGE_OCC_16,Wage and Salary Earners by Occupation - Clerical and administrative workers (%)
2010,7,WAGE_OCC_17,Wage and Salary Earners by Occupation - Sales workers (%)
2011,8,WAGE_OCC_17,Wage and Salary Earners by Occupation - Sales workers (%)
2010,10,WAGE_OCC_18,Wage and Salary Earners by Occupation - Machinery operators and drivers (%)
2011,10,WAGE_OCC_18,Wage and Salary Earners by Occupation - Machinery operators and drivers (%)
2010,16,WAGE_OCC_19,Wage and Salary Earners by Occupation - Labourers (%)
2011,15,WAGE_OCC_19,Wage and Salary Earners by Occupation - Labourers (%)
2010,8,WAGE_OCC_20,Wage and Salary Earners by Occupation - Not stated (%)
2011,8,WAGE_OCC_20,Wage and Salary Earners by Occupation - Not stated (%)
2011,817,RENT_2,Rent and Mortgage Payments - Average monthly household rental payment ($)
2011,1510,RENT_3,Rent and Mortgage Payments - Average monthly household mortgage payment ($)
2009,68,BUILDING_2,Building Approvals - Total private sector houses (no.)
2010,94,BUILDING_2,Building Approvals - Total private sector houses (no.)
2011,63,BUILDING_2,Building Approvals - Total private sector houses (no.)
2012,42,BUILDING_2,Building Approvals - Total private sector houses (no.)
2013,68,BUILDING_2,Building Approvals - Total private sector houses (no.)
2009,68,BUILDING_3,Building Approvals - Total new private sector houses (no.)
2010,94,BUILDING_3,Building Approvals - Total new private sector houses (no.)
2011,63,BUILDING_3,Building Approvals - Total new private sector houses (no.)
2012,42,BUILDING_3,Building Approvals - Total new private sector houses (no.)
2013,68,BUILDING_3,Building Approvals - Total new private sector houses (no.)
2009,75,BUILDING_4,Building Approvals - Total dwelling units (no.)
2010,107,BUILDING_4,Building Approvals - Total dwelling units (no.)
