Time,Value,MEASURE,Description
2009,465,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2010,427,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2011,401,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2012,375,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2013,341,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2011,323,PENSION_6,Selected Government Pensions and Allowances - Carer Payment (no.)
2012,314,PENSION_6,Selected Government Pensions and Allowances - Carer Payment (no.)
2013,325,PENSION_6,Selected Government Pensions and Allowances - Carer Payment (no.)
2011,1790,PENSION_7,Selected Government Pensions and Allowances - Disability Support Pension (no.)
2012,1578,PENSION_7,Selected Government Pensions and Allowances - Disability Support Pension (no.)
2013,1502,PENSION_7,Selected Government Pensions and Allowances - Disability Support Pension (no.)
2010,975,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2011,883,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2012,864,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2013,1134,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2010,49.5,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2011,53.5,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2012,57.2,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2013,61.1,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2010,651,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2011,583,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2012,532,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2013,398,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2010,1294,PENSION_11,Selected Government Pensions and Allowances - Youth Allowance (Full time students/apprentices) (no.)
2011,1293,PENSION_11,Selected Government Pensions and Allowances - Youth Allowance (Full time students/apprentices) (no.)
2012,1124,PENSION_11,Selected Government Pensions and Allowances - Youth Allowance (Full time students/apprentices) (no.)
2013,1042,PENSION_11,Selected Government Pensions and Allowances - Youth Allowance (Full time students/apprentices) (no.)
2010,129,PENSION_12,Selected Government Pensions and Allowances - Youth Allowance (Other) (no.)
2011,92,PENSION_12,Selected Government Pensions and Allowances - Youth Allowance (Other) (no.)
2012,89,PENSION_12,Selected Government Pensions and Allowances - Youth Allowance (Other) (no.)
2013,134,PENSION_12,Selected Government Pensions and Allowances - Youth Allowance (Other) (no.)
2009,5228,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2010,4961,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2011,4411,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2012,3315,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2009,4417,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2010,4363,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2011,4003,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2012,3174,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2009,5685,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2010,5404,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2011,4883,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2012,3731,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2009,55221,INCOME_2,Estimates of Personal Income - Average wage and salary income ($)
2010,58969,INCOME_2,Estimates of Personal Income - Average wage and salary income ($)
2011,63808,INCOME_2,Estimates of Personal Income - Average wage and salary income ($)
2009,2649,INCOME_3,Estimates of Personal Income - Total wage and salary income ($m)
2010,2786,INCOME_3,Estimates of Personal Income - Total wage and salary income ($m)
2011,3071,INCOME_3,Estimates of Personal Income - Total wage and salary income ($m)
2009,47967,INCOME_4,Estimates of Personal Income - No. of wage and salary earners (no.)
2010,47253,INCOME_4,Estimates of Personal Income - No. of wage and salary earners (no.)
2011,48126,INCOME_4,Estimates of Personal Income - No. of wage and salary earners (no.)
2009,28682,INCOME_5,Estimates of Personal Income - Average own unincorporated business income ($)
2010,30470,INCOME_5,Estimates of Personal Income - Average own unincorporated business income ($)
2011,33492,INCOME_5,Estimates of Personal Income - Average own unincorporated business income ($)
2009,237,INCOME_6,Estimates of Personal Income - Total own unincorporated business income ($m)
2010,255,INCOME_6,Estimates of Personal Income - Total own unincorporated business income ($m)
2011,275,INCOME_6,Estimates of Personal Income - Total own unincorporated business income ($m)
2009,8268,INCOME_7,Estimates of Personal Income - No. of own unincorporated business earners (no.)
2010,8355,INCOME_7,Estimates of Personal Income - No. of own unincorporated business earners (no.)
2011,8213,INCOME_7,Estimates of Personal Income - No. of own unincorporated business earners (no.)
2009,13194,INCOME_8,Estimates of Personal Income - Average investment income ($)
2010,13644,INCOME_8,Estimates of Personal Income - Average investment income ($)
2011,15331,INCOME_8,Estimates of Personal Income - Average investment income ($)
2009,606,INCOME_9,Estimates of Personal Income - Total investment income ($m)
2010,631,INCOME_9,Estimates of Personal Income - Total investment income ($m)
2011,737,INCOME_9,Estimates of Personal Income - Total investment income ($m)
2009,45928,INCOME_10,Estimates of Personal Income - No. of investment income earners (no.)
2010,46217,INCOME_10,Estimates of Personal Income - No. of investment income earners (no.)
2011,48087,INCOME_10,Estimates of Personal Income - No. of investment income earners (no.)
2009,25488,INCOME_11,Estimates of Personal Income - Average superannuation and annuity income ($)
2010,24860,INCOME_11,Estimates of Personal Income - Average superannuation and annuity income ($)
2011,25634,INCOME_11,Estimates of Personal Income - Average superannuation and annuity income ($)
2009,61,INCOME_12,Estimates of Personal Income - Total superannuation and annuity income ($m)
2010,59,INCOME_12,Estimates of Personal Income - Total superannuation and annuity income ($m)
2011,62,INCOME_12,Estimates of Personal Income - Total superannuation and annuity income ($m)
2009,2389,INCOME_13,Estimates of Personal Income - No. of superannuation and annuity income earners (no.)
2010,2387,INCOME_13,Estimates of Personal Income - No. of superannuation and annuity income earners (no.)
2011,2431,INCOME_13,Estimates of Personal Income - No. of superannuation and annuity income earners (no.)
2009,4932,INCOME_14,Estimates of Personal Income - Average other income (excl. Government pensions and allowances) ($)
2010,3545,INCOME_14,Estimates of Personal Income - Average other income (excl. Government pensions and allowances) ($)
2011,3788,INCOME_14,Estimates of Personal Income - Average other income (excl. Government pensions and allowances) ($)
2009,44,INCOME_15,Estimates of Personal Income - Total other income (excl. Government pensions and allowances) ($m)
2010,33,INCOME_15,Estimates of Personal Income - Total other income (excl. Government pensions and allowances) ($m)
2011,41,INCOME_15,Estimates of Personal Income - Total other income (excl. Government pensions and allowances) ($m)
2009,9007,INCOME_16,Estimates of Personal Income - No. of other income (excl. Government pensions and allowances) earners (no.)
2010,9189,INCOME_16,Estimates of Personal Income - No. of other income (excl. Government pensions and allowances) earners (no.)
2011,10950,INCOME_16,Estimates of Personal Income - No. of other income (excl. Government pensions and allowances) earners (no.)
2009,57893,INCOME_17,Estimates of Personal Income - Average total income (excl. Government pensions and allowances) ($)
2010,60959,INCOME_17,Estimates of Personal Income - Average total income (excl. Government pensions and allowances) ($)
2011,66973,INCOME_17,Estimates of Personal Income - Average total income (excl. Government pensions and allowances) ($)
2009,3597,INCOME_18,Estimates of Personal Income - Total income (excl. Government pensions and allowances) ($m)
2010,3764,INCOME_18,Estimates of Personal Income - Total income (excl. Government pensions and allowances) ($m)
2011,4187,INCOME_18,Estimates of Personal Income - Total income (excl. Government pensions and allowances) ($m)
2009,62135,INCOME_19,Estimates of Personal Income - Total no. income earners (excl. Government pensions and allowances) (no.)
2010,61739,INCOME_19,Estimates of Personal Income - Total no. income earners (excl. Government pensions and allowances) (no.)
2011,62517,INCOME_19,Estimates of Personal Income - Total no. income earners (excl. Government pensions and allowances) (no.)
2009,50.9,WAGE_2,Wage and Salary Earners - Males (%)
2010,51,WAGE_2,Wage and Salary Earners - Males (%)
2011,51.2,WAGE_2,Wage and Salary Earners - Males (%)
2009,49.1,WAGE_3,Wage and Salary Earners - Females (%)
2010,49,WAGE_3,Wage and Salary Earners - Females (%)
2011,48.8,WAGE_3,Wage and Salary Earners - Females (%)
2009,5038,WAGE_6,Wage and Salary Earners - Males - Aged 15-24 years (no.)
2010,4573,WAGE_6,Wage and Salary Earners - Males - Aged 15-24 years (no.)
2011,4605,WAGE_6,Wage and Salary Earners - Males - Aged 15-24 years (no.)
2009,4995,WAGE_7,Wage and Salary Earners - Males - Aged 25-34 years (no.)
2010,4755,WAGE_7,Wage and Salary Earners - Males - Aged 25-34 years (no.)
2011,5032,WAGE_7,Wage and Salary Earners - Males - Aged 25-34 years (no.)
2009,5146,WAGE_8,Wage and Salary Earners - Males - Aged 35-44 years (no.)
2010,4783,WAGE_8,Wage and Salary Earners - Males - Aged 35-44 years (no.)
2011,4815,WAGE_8,Wage and Salary Earners - Males - Aged 35-44 years (no.)
2009,5434,WAGE_9,Wage and Salary Earners - Males - Aged 45-54 years (no.)
2010,5108,WAGE_9,Wage and Salary Earners - Males - Aged 45-54 years (no.)
2011,5070,WAGE_9,Wage and Salary Earners - Males - Aged 45-54 years (no.)
2009,3853,WAGE_10,Wage and Salary Earners - Males - Aged 55-64 years (no.)
2010,3859,WAGE_10,Wage and Salary Earners - Males - Aged 55-64 years (no.)
2011,3959,WAGE_10,Wage and Salary Earners - Males - Aged 55-64 years (no.)
2009,968,WAGE_11,Wage and Salary Earners - Males - Aged 65 years and over (no.)
2010,1029,WAGE_11,Wage and Salary Earners - Males - Aged 65 years and over (no.)
2011,1136,WAGE_11,Wage and Salary Earners - Males - Aged 65 years and over (no.)
2009,25434,WAGE_12,Wage and Salary Earners - Males - Total (no.)
2010,24107,WAGE_12,Wage and Salary Earners - Males - Total (no.)
2011,24617,WAGE_12,Wage and Salary Earners - Males - Total (no.)
2009,5124,WAGE_14,Wage and Salary Earners - Females - Aged 15-24 years (no.)
2010,4548,WAGE_14,Wage and Salary Earners - Females - Aged 15-24 years (no.)
2011,4537,WAGE_14,Wage and Salary Earners - Females - Aged 15-24 years (no.)
2009,4601,WAGE_15,Wage and Salary Earners - Females - Aged 25-34 years (no.)
2010,4358,WAGE_15,Wage and Salary Earners - Females - Aged 25-34 years (no.)
2011,4574,WAGE_15,Wage and Salary Earners - Females - Aged 25-34 years (no.)
2009,4846,WAGE_16,Wage and Salary Earners - Females - Aged 35-44 years (no.)
2010,4425,WAGE_16,Wage and Salary Earners - Females - Aged 35-44 years (no.)
2011,4475,WAGE_16,Wage and Salary Earners - Females - Aged 35-44 years (no.)
2009,5792,WAGE_17,Wage and Salary Earners - Females - Aged 45-54 years (no.)
2010,5531,WAGE_17,Wage and Salary Earners - Females - Aged 45-54 years (no.)
2011,5468,WAGE_17,Wage and Salary Earners - Females - Aged 45-54 years (no.)
2009,3542,WAGE_18,Wage and Salary Earners - Females - Aged 55-64 years (no.)
2010,3582,WAGE_18,Wage and Salary Earners - Females - Aged 55-64 years (no.)
2011,3702,WAGE_18,Wage and Salary Earners - Females - Aged 55-64 years (no.)
2009,647,WAGE_19,Wage and Salary Earners - Females - Aged 65 years and over (no.)
2010,703,WAGE_19,Wage and Salary Earners - Females - Aged 65 years and over (no.)
2011,752,WAGE_19,Wage and Salary Earners - Females - Aged 65 years and over (no.)
2009,24552,WAGE_20,Wage and Salary Earners - Females - Total (no.)
2010,23147,WAGE_20,Wage and Salary Earners - Females - Total (no.)
2011,23508,WAGE_20,Wage and Salary Earners - Females - Total (no.)
2009,10162,WAGE_22,Wage and Salary Earners - Persons - Aged 15-24 years (no.)
2010,9121,WAGE_22,Wage and Salary Earners - Persons - Aged 15-24 years (no.)
2011,9142,WAGE_22,Wage and Salary Earners - Persons - Aged 15-24 years (no.)
2009,9596,WAGE_23,Wage and Salary Earners - Persons - Aged 25-34 years (no.)
2010,9113,WAGE_23,Wage and Salary Earners - Persons - Aged 25-34 years (no.)
2011,9606,WAGE_23,Wage and Salary Earners - Persons - Aged 25-34 years (no.)
2009,9992,WAGE_24,Wage and Salary Earners - Persons - Aged 35-44 years (no.)
2010,9208,WAGE_24,Wage and Salary Earners - Persons - Aged 35-44 years (no.)
2011,9290,WAGE_24,Wage and Salary Earners - Persons - Aged 35-44 years (no.)
2009,11226,WAGE_25,Wage and Salary Earners - Persons - Aged 45-54 years (no.)
2010,10639,WAGE_25,Wage and Salary Earners - Persons - Aged 45-54 years (no.)
2011,10538,WAGE_25,Wage and Salary Earners - Persons - Aged 45-54 years (no.)
2009,7395,WAGE_26,Wage and Salary Earners - Persons - Aged 55-64 years (no.)
2010,7441,WAGE_26,Wage and Salary Earners - Persons - Aged 55-64 years (no.)
2011,7661,WAGE_26,Wage and Salary Earners - Persons - Aged 55-64 years (no.)
2009,1615,WAGE_27,Wage and Salary Earners - Persons - Aged 65 years and over (no.)
2010,1732,WAGE_27,Wage and Salary Earners - Persons - Aged 65 years and over (no.)
2011,1888,WAGE_27,Wage and Salary Earners - Persons - Aged 65 years and over (no.)
2009,49986,WAGE_28,Wage and Salary Earners - Persons - Total (no.)
2010,47253,WAGE_28,Wage and Salary Earners - Persons - Total (no.)
2011,48126,WAGE_28,Wage and Salary Earners - Persons - Total (no.)
2009,20.3,WAGE_30,Wage and Salary Earners - Persons - Aged 15-24 years (%)
2010,19.3,WAGE_30,Wage and Salary Earners - Persons - Aged 15-24 years (%)
2011,19,WAGE_30,Wage and Salary Earners - Persons - Aged 15-24 years (%)
2009,19.2,WAGE_31,Wage and Salary Earners - Persons - Aged 25-34 years (%)
2010,19.3,WAGE_31,Wage and Salary Earners - Persons - Aged 25-34 years (%)
2011,20,WAGE_31,Wage and Salary Earners - Persons - Aged 25-34 years (%)
2009,20,WAGE_32,Wage and Salary Earners - Persons - Aged 35-44 years (%)
2010,19.5,WAGE_32,Wage and Salary Earners - Persons - Aged 35-44 years (%)
2011,19.3,WAGE_32,Wage and Salary Earners - Persons - Aged 35-44 years (%)
2009,22.5,WAGE_33,Wage and Salary Earners - Persons - Aged 45-54 years (%)
2010,22.5,WAGE_33,Wage and Salary Earners - Persons - Aged 45-54 years (%)
2011,21.9,WAGE_33,Wage and Salary Earners - Persons - Aged 45-54 years (%)
2009,14.8,WAGE_34,Wage and Salary Earners - Persons - Aged 55-64 years (%)
2010,15.7,WAGE_34,Wage and Salary Earners - Persons - Aged 55-64 years (%)
2011,15.9,WAGE_34,Wage and Salary Earners - Persons - Aged 55-64 years (%)
2009,3.2,WAGE_35,Wage and Salary Earners - Persons - Aged 65 years and over (%)
2010,3.7,WAGE_35,Wage and Salary Earners - Persons - Aged 65 years and over (%)
2011,3.9,WAGE_35,Wage and Salary Earners - Persons - Aged 65 years and over (%)
2010,5714,WAGE_OCC_2,Wage and Salary Earners by Occupation - Managers (no.)
2011,5907,WAGE_OCC_2,Wage and Salary Earners by Occupation - Managers (no.)
2010,13254,WAGE_OCC_3,Wage and Salary Earners by Occupation - Professionals (no.)
2011,13623,WAGE_OCC_3,Wage and Salary Earners by Occupation - Professionals (no.)
2010,4408,WAGE_OCC_4,Wage and Salary Earners by Occupation - Technicians and trades workers (no.)
2011,4528,WAGE_OCC_4,Wage and Salary Earners by Occupation - Technicians and trades workers (no.)
2010,3969,WAGE_OCC_5,Wage and Salary Earners by Occupation - Community and personal service workers (no.)
2011,4054,WAGE_OCC_5,Wage and Salary Earners by Occupation - Community and personal service workers (no.)
2010,8444,WAGE_OCC_6,Wage and Salary Earners by Occupation - Clerical and administrative workers (no.)
2011,7745,WAGE_OCC_6,Wage and Salary Earners by Occupation - Clerical and administrative workers (no.)
2010,3624,WAGE_OCC_7,Wage and Salary Earners by Occupation - Sales workers (no.)
2011,4121,WAGE_OCC_7,Wage and Salary Earners by Occupation - Sales workers (no.)
2010,1504,WAGE_OCC_8,Wage and Salary Earners by Occupation - Machinery operators and drivers (no.)
2011,1592,WAGE_OCC_8,Wage and Salary Earners by Occupation - Machinery operators and drivers (no.)
2010,2915,WAGE_OCC_9,Wage and Salary Earners by Occupation - Labourers (no.)
2011,3065,WAGE_OCC_9,Wage and Salary Earners by Occupation - Labourers (no.)
2010,3421,WAGE_OCC_10,Wage and Salary Earners by Occupation - Not stated (no.)
2011,3492,WAGE_OCC_10,Wage and Salary Earners by Occupation - Not stated (no.)
2010,47253,WAGE_OCC_11,Wage and Salary Earners by Occupation - Total wage and salary earners (no.)
2011,48126,WAGE_OCC_11,Wage and Salary Earners by Occupation - Total wage and salary earners (no.)
2010,12,WAGE_OCC_12,Wage and Salary Earners by Occupation - Managers (%)
2011,12,WAGE_OCC_12,Wage and Salary Earners by Occupation - Managers (%)
2010,28,WAGE_OCC_13,Wage and Salary Earners by Occupation - Professionals (%)
2011,28,WAGE_OCC_13,Wage and Salary Earners by Occupation - Professionals (%)
2010,9,WAGE_OCC_14,Wage and Salary Earners by Occupation - Technicians and trades workers (%)
2011,9,WAGE_OCC_14,Wage and Salary Earners by Occupation - Technicians and trades workers (%)
2010,8,WAGE_OCC_15,Wage and Salary Earners by Occupation - Community and personal service workers (%)
2011,8,WAGE_OCC_15,Wage and Salary Earners by Occupation - Community and personal service workers (%)
2010,18,WAGE_OCC_16,Wage and Salary Earners by Occupation - Clerical and administrative workers (%)
2011,16,WAGE_OCC_16,Wage and Salary Earners by Occupation - Clerical and administrative workers (%)
2010,8,WAGE_OCC_17,Wage and Salary Earners by Occupation - Sales workers (%)
2011,9,WAGE_OCC_17,Wage and Salary Earners by Occupation - Sales workers (%)
2010,3,WAGE_OCC_18,Wage and Salary Earners by Occupation - Machinery operators and drivers (%)
2011,3,WAGE_OCC_18,Wage and Salary Earners by Occupation - Machinery operators and drivers (%)
2010,6,WAGE_OCC_19,Wage and Salary Earners by Occupation - Labourers (%)
2011,6,WAGE_OCC_19,Wage and Salary Earners by Occupation - Labourers (%)
2010,7,WAGE_OCC_20,Wage and Salary Earners by Occupation - Not stated (%)
2011,7,WAGE_OCC_20,Wage and Salary Earners by Occupation - Not stated (%)
