Time,Value,MEASURE,Description
2013,16,CABEE_24,Number of Businesses by Industry - Financial and insurance services (no.)
2012,27,CABEE_33,"Number of Businesses by Industry - Rental, hiring and real estate services (no.)"
2013,25,CABEE_33,"Number of Businesses by Industry - Rental, hiring and real estate services (no.)"
2012,27,CABEE_31,Number of Businesses by Industry - Professional scientific and technical services (no.)
2013,28,CABEE_31,Number of Businesses by Industry - Professional scientific and technical services (no.)
2012,7,CABEE_18,Number of Businesses by Industry - Administrative and support services (no.)
2013,10,CABEE_18,Number of Businesses by Industry - Administrative and support services (no.)
2012,3,CABEE_22,Number of Businesses by Industry - Education and training (no.)
2013,4,CABEE_22,Number of Businesses by Industry - Education and training (no.)
2012,5,CABEE_25,Number of Businesses by Industry - Health care and social assistance (no.)
2013,7,CABEE_25,Number of Businesses by Industry - Health care and social assistance (no.)
2012,4,CABEE_20,Number of Businesses by Industry - Arts and recreation services (no.)
2013,4,CABEE_20,Number of Businesses by Industry - Arts and recreation services (no.)
2012,16,CABEE_30,Number of Businesses by Industry - Other services (no.)
2013,16,CABEE_30,Number of Businesses by Industry - Other services (no.)
2012,12,CABEE_29,Number of Businesses by Industry - Not classified (no.)
2013,13,CABEE_29,Number of Businesses by Industry - Not classified (no.)
2012,482,CABEE_35,Number of Businesses by Industry - Total (no.)
2013,480,CABEE_35,Number of Businesses by Industry - Total (no.)
2012,4,BANKRUPT_4,Bankruptcies - Total (no.)
2013,5,BANKRUPT_4,Bankruptcies - Total (no.)
2011,1536,LF_2,Labour Force Statistics - Labour Force (no. )
2011,75,LF_3,Labour Force Statistics - Unemployed (no. )
2011,4.9,LF_4,Labour Force Statistics - Unemployment rate (%)
2011,55.3,LF_5,Labour Force Statistics - Participation rate (%)
2011,5.3,YOUTH_2,Youth (15-19 Years) Engagement in Work/Study - Working full-time and studying part-time (% of all 15-19 yo)
2011,1.6,YOUTH_3,Youth (15-19 Years) Engagement in Work/Study - Working part time and studying part-time (% of all 15-19 yo)
2011,11.6,YOUTH_4,Youth (15-19 Years) Engagement in Work/Study - Working part-time and studying full-time (% of all 15-19 yo)
2011,13.2,YOUTH_5,Youth (15-19 Years) Engagement in Work/Study - Working full-time (not studying) (% of all 15-19 yo)
2011,36,YOUTH_6,Youth (15-19 Years) Engagement in Work/Study - Studying full-time (not working) (% of all 15-19 yo)
2011,1.6,YOUTH_7,Youth (15-19 Years) Engagement in Work/Study - Working full-time and studying full-time (% of all 15-19 yo)
2011,69.3,YOUTH_8,Youth (15-19 Years) Engagement in Work/Study - Fully engaged (% of all 15-19 yo)
2011,189,YOUTH_9,Youth (15-19 Years) Engagement in Work/Study - Total - aged 15-19 years (no.)
2011,459,PENSION_2,Selected Government Pensions and Allowances - Age Pension - Centrelink (no.)
2012,488,PENSION_2,Selected Government Pensions and Allowances - Age Pension - Centrelink (no.)
2013,522,PENSION_2,Selected Government Pensions and Allowances - Age Pension - Centrelink (no.)
2009,40,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2010,35,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2011,34,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2012,35,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2013,38,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2009,4,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2011,5,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2012,8,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2013,6,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2011,31,PENSION_6,Selected Government Pensions and Allowances - Carer Payment (no.)
2012,42,PENSION_6,Selected Government Pensions and Allowances - Carer Payment (no.)
2013,39,PENSION_6,Selected Government Pensions and Allowances - Carer Payment (no.)
2011,158,PENSION_7,Selected Government Pensions and Allowances - Disability Support Pension (no.)
2012,163,PENSION_7,Selected Government Pensions and Allowances - Disability Support Pension (no.)
2013,161,PENSION_7,Selected Government Pensions and Allowances - Disability Support Pension (no.)
2010,78,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2011,84,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2012,100,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2013,104,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2010,67.9,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2011,56,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2012,63,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2013,76.9,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2010,62,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2011,57,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2012,59,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2013,54,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2009,318,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2010,321,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2011,307,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2012,266,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2009,273,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2010,287,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2011,273,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2012,256,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2009,331,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2010,336,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2011,322,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2012,288,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2009,41829,INCOME_2,Estimates of Personal Income - Average wage and salary income ($)
2010,45472,INCOME_2,Estimates of Personal Income - Average wage and salary income ($)
2011,47761,INCOME_2,Estimates of Personal Income - Average wage and salary income ($)
2009,54,INCOME_3,Estimates of Personal Income - Total wage and salary income ($m)
2010,57,INCOME_3,Estimates of Personal Income - Total wage and salary income ($m)
2011,61,INCOME_3,Estimates of Personal Income - Total wage and salary income ($m)
2009,1282,INCOME_4,Estimates of Personal Income - No. of wage and salary earners (no.)
2010,1259,INCOME_4,Estimates of Personal Income - No. of wage and salary earners (no.)
2011,1286,INCOME_4,Estimates of Personal Income - No. of wage and salary earners (no.)
2009,20667,INCOME_5,Estimates of Personal Income - Average own unincorporated business income ($)
2010,5892,INCOME_5,Estimates of Personal Income - Average own unincorporated business income ($)
2011,11578,INCOME_5,Estimates of Personal Income - Average own unincorporated business income ($)
2009,13,INCOME_6,Estimates of Personal Income - Total own unincorporated business income ($m)
2010,4,INCOME_6,Estimates of Personal Income - Total own unincorporated business income ($m)
2011,7,INCOME_6,Estimates of Personal Income - Total own unincorporated business income ($m)
2009,630,INCOME_7,Estimates of Personal Income - No. of own unincorporated business earners (no.)
2010,616,INCOME_7,Estimates of Personal Income - No. of own unincorporated business earners (no.)
2011,607,INCOME_7,Estimates of Personal Income - No. of own unincorporated business earners (no.)
2009,8965,INCOME_8,Estimates of Personal Income - Average investment income ($)
2010,6813,INCOME_8,Estimates of Personal Income - Average investment income ($)
2011,7273,INCOME_8,Estimates of Personal Income - Average investment income ($)
2009,11,INCOME_9,Estimates of Personal Income - Total investment income ($m)
2010,8,INCOME_9,Estimates of Personal Income - Total investment income ($m)
2011,10,INCOME_9,Estimates of Personal Income - Total investment income ($m)
2009,1262,INCOME_10,Estimates of Personal Income - No. of investment income earners (no.)
2010,1241,INCOME_10,Estimates of Personal Income - No. of investment income earners (no.)
2011,1318,INCOME_10,Estimates of Personal Income - No. of investment income earners (no.)
2009,23205,INCOME_11,Estimates of Personal Income - Average superannuation and annuity income ($)
2010,21973,INCOME_11,Estimates of Personal Income - Average superannuation and annuity income ($)
2011,28497,INCOME_11,Estimates of Personal Income - Average superannuation and annuity income ($)
2009,2,INCOME_12,Estimates of Personal Income - Total superannuation and annuity income ($m)
2010,2,INCOME_12,Estimates of Personal Income - Total superannuation and annuity income ($m)
2011,2,INCOME_12,Estimates of Personal Income - Total superannuation and annuity income ($m)
2009,67,INCOME_13,Estimates of Personal Income - No. of superannuation and annuity income earners (no.)
2010,81,INCOME_13,Estimates of Personal Income - No. of superannuation and annuity income earners (no.)
2011,81,INCOME_13,Estimates of Personal Income - No. of superannuation and annuity income earners (no.)
2009,3920,INCOME_14,Estimates of Personal Income - Average other income (excl. Government pensions and allowances) ($)
2010,2978,INCOME_14,Estimates of Personal Income - Average other income (excl. Government pensions and allowances) ($)
2011,1954,INCOME_14,Estimates of Personal Income - Average other income (excl. Government pensions and allowances) ($)
2009,1,INCOME_15,Estimates of Personal Income - Total other income (excl. Government pensions and allowances) ($m)
2010,1,INCOME_15,Estimates of Personal Income - Total other income (excl. Government pensions and allowances) ($m)
2011,1,INCOME_15,Estimates of Personal Income - Total other income (excl. Government pensions and allowances) ($m)
2009,223,INCOME_16,Estimates of Personal Income - No. of other income (excl. Government pensions and allowances) earners (no.)
2010,243,INCOME_16,Estimates of Personal Income - No. of other income (excl. Government pensions and allowances) earners (no.)
2011,315,INCOME_16,Estimates of Personal Income - No. of other income (excl. Government pensions and allowances) earners (no.)
2009,42874,INCOME_17,Estimates of Personal Income - Average total income (excl. Government pensions and allowances) ($)
2010,38477,INCOME_17,Estimates of Personal Income - Average total income (excl. Government pensions and allowances) ($)
2011,42587,INCOME_17,Estimates of Personal Income - Average total income (excl. Government pensions and allowances) ($)
2009,80,INCOME_18,Estimates of Personal Income - Total income (excl. Government pensions and allowances) ($m)
2010,72,INCOME_18,Estimates of Personal Income - Total income (excl. Government pensions and allowances) ($m)
2011,81,INCOME_18,Estimates of Personal Income - Total income (excl. Government pensions and allowances) ($m)
2009,1875,INCOME_19,Estimates of Personal Income - Total no. income earners (excl. Government pensions and allowances) (no.)
2010,1867,INCOME_19,Estimates of Personal Income - Total no. income earners (excl. Government pensions and allowances) (no.)
2011,1901,INCOME_19,Estimates of Personal Income - Total no. income earners (excl. Government pensions and allowances) (no.)
2009,51.7,WAGE_2,Wage and Salary Earners - Males (%)
2010,51.9,WAGE_2,Wage and Salary Earners - Males (%)
2011,51.2,WAGE_2,Wage and Salary Earners - Males (%)
2009,48.3,WAGE_3,Wage and Salary Earners - Females (%)
2010,48.3,WAGE_3,Wage and Salary Earners - Females (%)
2011,49,WAGE_3,Wage and Salary Earners - Females (%)
2009,119,WAGE_6,Wage and Salary Earners - Males - Aged 15-24 years (no.)
2010,97,WAGE_6,Wage and Salary Earners - Males - Aged 15-24 years (no.)
2011,103,WAGE_6,Wage and Salary Earners - Males - Aged 15-24 years (no.)
2009,99,WAGE_7,Wage and Salary Earners - Males - Aged 25-34 years (no.)
2010,97,WAGE_7,Wage and Salary Earners - Males - Aged 25-34 years (no.)
2011,91,WAGE_7,Wage and Salary Earners - Males - Aged 25-34 years (no.)
2009,152,WAGE_8,Wage and Salary Earners - Males - Aged 35-44 years (no.)
2010,138,WAGE_8,Wage and Salary Earners - Males - Aged 35-44 years (no.)
2011,133,WAGE_8,Wage and Salary Earners - Males - Aged 35-44 years (no.)
2009,152,WAGE_9,Wage and Salary Earners - Males - Aged 45-54 years (no.)
2010,151,WAGE_9,Wage and Salary Earners - Males - Aged 45-54 years (no.)
2011,154,WAGE_9,Wage and Salary Earners - Males - Aged 45-54 years (no.)
2009,131,WAGE_10,Wage and Salary Earners - Males - Aged 55-64 years (no.)
2010,127,WAGE_10,Wage and Salary Earners - Males - Aged 55-64 years (no.)
2011,136,WAGE_10,Wage and Salary Earners - Males - Aged 55-64 years (no.)
2009,48,WAGE_11,Wage and Salary Earners - Males - Aged 65 years and over (no.)
2010,44,WAGE_11,Wage and Salary Earners - Males - Aged 65 years and over (no.)
2011,42,WAGE_11,Wage and Salary Earners - Males - Aged 65 years and over (no.)
2009,701,WAGE_12,Wage and Salary Earners - Males - Total (no.)
2010,654,WAGE_12,Wage and Salary Earners - Males - Total (no.)
2011,659,WAGE_12,Wage and Salary Earners - Males - Total (no.)
2009,75,WAGE_14,Wage and Salary Earners - Females - Aged 15-24 years (no.)
2010,62,WAGE_14,Wage and Salary Earners - Females - Aged 15-24 years (no.)
2011,71,WAGE_14,Wage and Salary Earners - Females - Aged 15-24 years (no.)
2009,102,WAGE_15,Wage and Salary Earners - Females - Aged 25-34 years (no.)
2010,94,WAGE_15,Wage and Salary Earners - Females - Aged 25-34 years (no.)
2011,91,WAGE_15,Wage and Salary Earners - Females - Aged 25-34 years (no.)
2009,141,WAGE_16,Wage and Salary Earners - Females - Aged 35-44 years (no.)
2010,132,WAGE_16,Wage and Salary Earners - Females - Aged 35-44 years (no.)
2011,130,WAGE_16,Wage and Salary Earners - Females - Aged 35-44 years (no.)
2009,195,WAGE_17,Wage and Salary Earners - Females - Aged 45-54 years (no.)
2010,178,WAGE_17,Wage and Salary Earners - Females - Aged 45-54 years (no.)
2011,186,WAGE_17,Wage and Salary Earners - Females - Aged 45-54 years (no.)
2009,120,WAGE_18,Wage and Salary Earners - Females - Aged 55-64 years (no.)
2010,123,WAGE_18,Wage and Salary Earners - Females - Aged 55-64 years (no.)
2011,131,WAGE_18,Wage and Salary Earners - Females - Aged 55-64 years (no.)
2009,23,WAGE_19,Wage and Salary Earners - Females - Aged 65 years and over (no.)
2010,19,WAGE_19,Wage and Salary Earners - Females - Aged 65 years and over (no.)
2011,21,WAGE_19,Wage and Salary Earners - Females - Aged 65 years and over (no.)
2009,656,WAGE_20,Wage and Salary Earners - Females - Total (no.)
2010,608,WAGE_20,Wage and Salary Earners - Females - Total (no.)
2011,630,WAGE_20,Wage and Salary Earners - Females - Total (no.)
2009,194,WAGE_22,Wage and Salary Earners - Persons - Aged 15-24 years (no.)
2010,159,WAGE_22,Wage and Salary Earners - Persons - Aged 15-24 years (no.)
2011,174,WAGE_22,Wage and Salary Earners - Persons - Aged 15-24 years (no.)
2009,201,WAGE_23,Wage and Salary Earners - Persons - Aged 25-34 years (no.)
2010,191,WAGE_23,Wage and Salary Earners - Persons - Aged 25-34 years (no.)
2011,182,WAGE_23,Wage and Salary Earners - Persons - Aged 25-34 years (no.)
2009,293,WAGE_24,Wage and Salary Earners - Persons - Aged 35-44 years (no.)
2010,270,WAGE_24,Wage and Salary Earners - Persons - Aged 35-44 years (no.)
2011,263,WAGE_24,Wage and Salary Earners - Persons - Aged 35-44 years (no.)
2009,347,WAGE_25,Wage and Salary Earners - Persons - Aged 45-54 years (no.)
2010,329,WAGE_25,Wage and Salary Earners - Persons - Aged 45-54 years (no.)
2011,340,WAGE_25,Wage and Salary Earners - Persons - Aged 45-54 years (no.)
2009,251,WAGE_26,Wage and Salary Earners - Persons - Aged 55-64 years (no.)
2010,250,WAGE_26,Wage and Salary Earners - Persons - Aged 55-64 years (no.)
2011,267,WAGE_26,Wage and Salary Earners - Persons - Aged 55-64 years (no.)
2009,71,WAGE_27,Wage and Salary Earners - Persons - Aged 65 years and over (no.)
2010,63,WAGE_27,Wage and Salary Earners - Persons - Aged 65 years and over (no.)
2011,63,WAGE_27,Wage and Salary Earners - Persons - Aged 65 years and over (no.)
2009,1357,WAGE_28,Wage and Salary Earners - Persons - Total (no.)
2010,1259,WAGE_28,Wage and Salary Earners - Persons - Total (no.)
2011,1286,WAGE_28,Wage and Salary Earners - Persons - Total (no.)
2009,14.3,WAGE_30,Wage and Salary Earners - Persons - Aged 15-24 years (%)
2010,12.6,WAGE_30,Wage and Salary Earners - Persons - Aged 15-24 years (%)
2011,13.5,WAGE_30,Wage and Salary Earners - Persons - Aged 15-24 years (%)
2009,14.8,WAGE_31,Wage and Salary Earners - Persons - Aged 25-34 years (%)
2010,15.2,WAGE_31,Wage and Salary Earners - Persons - Aged 25-34 years (%)
2011,14.2,WAGE_31,Wage and Salary Earners - Persons - Aged 25-34 years (%)
2009,21.6,WAGE_32,Wage and Salary Earners - Persons - Aged 35-44 years (%)
2010,21.4,WAGE_32,Wage and Salary Earners - Persons - Aged 35-44 years (%)
2011,20.5,WAGE_32,Wage and Salary Earners - Persons - Aged 35-44 years (%)
2009,25.6,WAGE_33,Wage and Salary Earners - Persons - Aged 45-54 years (%)
2010,26.1,WAGE_33,Wage and Salary Earners - Persons - Aged 45-54 years (%)
2011,26.4,WAGE_33,Wage and Salary Earners - Persons - Aged 45-54 years (%)
2009,18.5,WAGE_34,Wage and Salary Earners - Persons - Aged 55-64 years (%)
2010,19.9,WAGE_34,Wage and Salary Earners - Persons - Aged 55-64 years (%)
2011,20.8,WAGE_34,Wage and Salary Earners - Persons - Aged 55-64 years (%)
2009,5.2,WAGE_35,Wage and Salary Earners - Persons - Aged 65 years and over (%)
2010,5,WAGE_35,Wage and Salary Earners - Persons - Aged 65 years and over (%)
2011,4.9,WAGE_35,Wage and Salary Earners - Persons - Aged 65 years and over (%)
2010,100,WAGE_OCC_2,Wage and Salary Earners by Occupation - Managers (no.)
2011,110,WAGE_OCC_2,Wage and Salary Earners by Occupation - Managers (no.)
2010,193,WAGE_OCC_3,Wage and Salary Earners by Occupation - Professionals (no.)
2011,193,WAGE_OCC_3,Wage and Salary Earners by Occupation - Professionals (no.)
2010,145,WAGE_OCC_4,Wage and Salary Earners by Occupation - Technicians and trades workers (no.)
2011,152,WAGE_OCC_4,Wage and Salary Earners by Occupation - Technicians and trades workers (no.)
2010,136,WAGE_OCC_5,Wage and Salary Earners by Occupation - Community and personal service workers (no.)
2011,147,WAGE_OCC_5,Wage and Salary Earners by Occupation - Community and personal service workers (no.)
2010,181,WAGE_OCC_6,Wage and Salary Earners by Occupation - Clerical and administrative workers (no.)
2011,161,WAGE_OCC_6,Wage and Salary Earners by Occupation - Clerical and administrative workers (no.)
2010,90,WAGE_OCC_7,Wage and Salary Earners by Occupation - Sales workers (no.)
2011,110,WAGE_OCC_7,Wage and Salary Earners by Occupation - Sales workers (no.)
2010,128,WAGE_OCC_8,Wage and Salary Earners by Occupation - Machinery operators and drivers (no.)
2011,139,WAGE_OCC_8,Wage and Salary Earners by Occupation - Machinery operators and drivers (no.)
2010,198,WAGE_OCC_9,Wage and Salary Earners by Occupation - Labourers (no.)
2011,182,WAGE_OCC_9,Wage and Salary Earners by Occupation - Labourers (no.)
2010,88,WAGE_OCC_10,Wage and Salary Earners by Occupation - Not stated (no.)
2011,94,WAGE_OCC_10,Wage and Salary Earners by Occupation - Not stated (no.)
2010,1259,WAGE_OCC_11,Wage and Salary Earners by Occupation - Total wage and salary earners (no.)
2011,1286,WAGE_OCC_11,Wage and Salary Earners by Occupation - Total wage and salary earners (no.)
2010,8,WAGE_OCC_12,Wage and Salary Earners by Occupation - Managers (%)
2011,9,WAGE_OCC_12,Wage and Salary Earners by Occupation - Managers (%)
2010,15,WAGE_OCC_13,Wage and Salary Earners by Occupation - Professionals (%)
2011,15,WAGE_OCC_13,Wage and Salary Earners by Occupation - Professionals (%)
2010,12,WAGE_OCC_14,Wage and Salary Earners by Occupation - Technicians and trades workers (%)
2011,12,WAGE_OCC_14,Wage and Salary Earners by Occupation - Technicians and trades workers (%)
2010,11,WAGE_OCC_15,Wage and Salary Earners by Occupation - Community and personal service workers (%)
2011,11,WAGE_OCC_15,Wage and Salary Earners by Occupation - Community and personal service workers (%)
2010,14,WAGE_OCC_16,Wage and Salary Earners by Occupation - Clerical and administrative workers (%)
2011,13,WAGE_OCC_16,Wage and Salary Earners by Occupation - Clerical and administrative workers (%)
2010,7,WAGE_OCC_17,Wage and Salary Earners by Occupation - Sales workers (%)
2011,9,WAGE_OCC_17,Wage and Salary Earners by Occupation - Sales workers (%)
2010,10,WAGE_OCC_18,Wage and Salary Earners by Occupation - Machinery operators and drivers (%)
2011,11,WAGE_OCC_18,Wage and Salary Earners by Occupation - Machinery operators and drivers (%)
2010,16,WAGE_OCC_19,Wage and Salary Earners by Occupation - Labourers (%)
2011,14,WAGE_OCC_19,Wage and Salary Earners by Occupation - Labourers (%)
2010,7,WAGE_OCC_20,Wage and Salary Earners by Occupation - Not stated (%)
2011,7,WAGE_OCC_20,Wage and Salary Earners by Occupation - Not stated (%)
2011,835,RENT_2,Rent and Mortgage Payments - Average monthly household rental payment ($)
2011,1713,RENT_3,Rent and Mortgage Payments - Average monthly household mortgage payment ($)
2009,27,BUILDING_2,Building Approvals - Total private sector houses (no.)
2010,16,BUILDING_2,Building Approvals - Total private sector houses (no.)
2011,24,BUILDING_2,Building Approvals - Total private sector houses (no.)
2012,15,BUILDING_2,Building Approvals - Total private sector houses (no.)
2013,20,BUILDING_2,Building Approvals - Total private sector houses (no.)
2009,27,BUILDING_3,Building Approvals - Total new private sector houses (no.)
2010,16,BUILDING_3,Building Approvals - Total new private sector houses (no.)
2011,24,BUILDING_3,Building Approvals - Total new private sector houses (no.)
2012,15,BUILDING_3,Building Approvals - Total new private sector houses (no.)
2013,20,BUILDING_3,Building Approvals - Total new private sector houses (no.)
2009,28,BUILDING_4,Building Approvals - Total dwelling units (no.)
2010,84,BUILDING_4,Building Approvals - Total dwelling units (no.)
2011,24,BUILDING_4,Building Approvals - Total dwelling units (no.)
2012,15,BUILDING_4,Building Approvals - Total dwelling units (no.)
2013,20,BUILDING_4,Building Approvals - Total dwelling units (no.)
2009,6,BUILDING_5,Building Approvals - Value of total private sector houses ($m)
2010,6,BUILDING_5,Building Approvals - Value of total private sector houses ($m)
2011,10,BUILDING_5,Building Approvals - Value of total private sector houses ($m)
2012,5,BUILDING_5,Building Approvals - Value of total private sector houses ($m)
2013,5,BUILDING_5,Building Approvals - Value of total private sector houses ($m)
2009,5,BUILDING_6,Building Approvals - Value of new private sector housing ($m)
2010,3,BUILDING_6,Building Approvals - Value of new private sector housing ($m)
2011,5,BUILDING_6,Building Approvals - Value of new private sector housing ($m)
2012,4,BUILDING_6,Building Approvals - Value of new private sector housing ($m)
2013,4,BUILDING_6,Building Approvals - Value of new private sector housing ($m)
2009,5,BUILDING_7,Building Approvals - Value of new residential building ($m)
2010,17,BUILDING_7,Building Approvals - Value of new residential building ($m)
2011,5,BUILDING_7,Building Approvals - Value of new residential building ($m)
