Time,Value,MEASURE,Description
2012,120,PENSION_6,Selected Government Pensions and Allowances - Carer Payment (no.)
2013,142,PENSION_6,Selected Government Pensions and Allowances - Carer Payment (no.)
2011,620,PENSION_7,Selected Government Pensions and Allowances - Disability Support Pension (no.)
2012,599,PENSION_7,Selected Government Pensions and Allowances - Disability Support Pension (no.)
2013,614,PENSION_7,Selected Government Pensions and Allowances - Disability Support Pension (no.)
2010,399,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2011,354,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2012,365,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2013,502,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2010,51.6,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2011,58.5,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2012,57.3,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2013,62.2,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2010,358,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2011,369,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2012,368,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2013,329,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2010,133,PENSION_11,Selected Government Pensions and Allowances - Youth Allowance (Full time students/apprentices) (no.)
2011,127,PENSION_11,Selected Government Pensions and Allowances - Youth Allowance (Full time students/apprentices) (no.)
2012,79,PENSION_11,Selected Government Pensions and Allowances - Youth Allowance (Full time students/apprentices) (no.)
2013,62,PENSION_11,Selected Government Pensions and Allowances - Youth Allowance (Full time students/apprentices) (no.)
2010,77,PENSION_12,Selected Government Pensions and Allowances - Youth Allowance (Other) (no.)
2011,88,PENSION_12,Selected Government Pensions and Allowances - Youth Allowance (Other) (no.)
2012,64,PENSION_12,Selected Government Pensions and Allowances - Youth Allowance (Other) (no.)
2013,95,PENSION_12,Selected Government Pensions and Allowances - Youth Allowance (Other) (no.)
2009,2220,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2010,2222,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2011,2131,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2012,1827,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2009,1982,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2010,2083,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2011,2102,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2012,1873,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2009,2422,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2010,2440,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2011,2404,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2012,2099,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2009,50064,INCOME_2,Estimates of Personal Income - Average wage and salary income ($)
2010,52564,INCOME_2,Estimates of Personal Income - Average wage and salary income ($)
2011,57042,INCOME_2,Estimates of Personal Income - Average wage and salary income ($)
2009,542,INCOME_3,Estimates of Personal Income - Total wage and salary income ($m)
2010,586,INCOME_3,Estimates of Personal Income - Total wage and salary income ($m)
2011,651,INCOME_3,Estimates of Personal Income - Total wage and salary income ($m)
2009,10831,INCOME_4,Estimates of Personal Income - No. of wage and salary earners (no.)
2010,11155,INCOME_4,Estimates of Personal Income - No. of wage and salary earners (no.)
2011,11419,INCOME_4,Estimates of Personal Income - No. of wage and salary earners (no.)
2009,21533,INCOME_5,Estimates of Personal Income - Average own unincorporated business income ($)
2010,18315,INCOME_5,Estimates of Personal Income - Average own unincorporated business income ($)
2011,20135,INCOME_5,Estimates of Personal Income - Average own unincorporated business income ($)
2009,48,INCOME_6,Estimates of Personal Income - Total own unincorporated business income ($m)
2010,42,INCOME_6,Estimates of Personal Income - Total own unincorporated business income ($m)
2011,46,INCOME_6,Estimates of Personal Income - Total own unincorporated business income ($m)
2009,2226,INCOME_7,Estimates of Personal Income - No. of own unincorporated business earners (no.)
2010,2291,INCOME_7,Estimates of Personal Income - No. of own unincorporated business earners (no.)
2011,2277,INCOME_7,Estimates of Personal Income - No. of own unincorporated business earners (no.)
2009,6034,INCOME_8,Estimates of Personal Income - Average investment income ($)
2010,4856,INCOME_8,Estimates of Personal Income - Average investment income ($)
2011,5861,INCOME_8,Estimates of Personal Income - Average investment income ($)
2009,47,INCOME_9,Estimates of Personal Income - Total investment income ($m)
2010,40,INCOME_9,Estimates of Personal Income - Total investment income ($m)
2011,52,INCOME_9,Estimates of Personal Income - Total investment income ($m)
2009,7846,INCOME_10,Estimates of Personal Income - No. of investment income earners (no.)
2010,8245,INCOME_10,Estimates of Personal Income - No. of investment income earners (no.)
2011,8925,INCOME_10,Estimates of Personal Income - No. of investment income earners (no.)
2009,22275,INCOME_11,Estimates of Personal Income - Average superannuation and annuity income ($)
2010,17409,INCOME_11,Estimates of Personal Income - Average superannuation and annuity income ($)
2011,21202,INCOME_11,Estimates of Personal Income - Average superannuation and annuity income ($)
2009,7,INCOME_12,Estimates of Personal Income - Total superannuation and annuity income ($m)
2010,5,INCOME_12,Estimates of Personal Income - Total superannuation and annuity income ($m)
2011,7,INCOME_12,Estimates of Personal Income - Total superannuation and annuity income ($m)
2009,311,INCOME_13,Estimates of Personal Income - No. of superannuation and annuity income earners (no.)
2010,308,INCOME_13,Estimates of Personal Income - No. of superannuation and annuity income earners (no.)
2011,322,INCOME_13,Estimates of Personal Income - No. of superannuation and annuity income earners (no.)
2009,2846,INCOME_14,Estimates of Personal Income - Average other income (excl. Government pensions and allowances) ($)
2010,2256,INCOME_14,Estimates of Personal Income - Average other income (excl. Government pensions and allowances) ($)
2011,2035,INCOME_14,Estimates of Personal Income - Average other income (excl. Government pensions and allowances) ($)
2009,4,INCOME_15,Estimates of Personal Income - Total other income (excl. Government pensions and allowances) ($m)
2010,3,INCOME_15,Estimates of Personal Income - Total other income (excl. Government pensions and allowances) ($m)
2011,4,INCOME_15,Estimates of Personal Income - Total other income (excl. Government pensions and allowances) ($m)
2009,1369,INCOME_16,Estimates of Personal Income - No. of other income (excl. Government pensions and allowances) earners (no.)
2010,1463,INCOME_16,Estimates of Personal Income - No. of other income (excl. Government pensions and allowances) earners (no.)
2011,1760,INCOME_16,Estimates of Personal Income - No. of other income (excl. Government pensions and allowances) earners (no.)
2009,49678,INCOME_17,Estimates of Personal Income - Average total income (excl. Government pensions and allowances) ($)
2010,50411,INCOME_17,Estimates of Personal Income - Average total income (excl. Government pensions and allowances) ($)
2011,55442,INCOME_17,Estimates of Personal Income - Average total income (excl. Government pensions and allowances) ($)
2009,648,INCOME_18,Estimates of Personal Income - Total income (excl. Government pensions and allowances) ($m)
2010,677,INCOME_18,Estimates of Personal Income - Total income (excl. Government pensions and allowances) ($m)
2011,760,INCOME_18,Estimates of Personal Income - Total income (excl. Government pensions and allowances) ($m)
2009,13051,INCOME_19,Estimates of Personal Income - Total no. income earners (excl. Government pensions and allowances) (no.)
2010,13430,INCOME_19,Estimates of Personal Income - Total no. income earners (excl. Government pensions and allowances) (no.)
2011,13707,INCOME_19,Estimates of Personal Income - Total no. income earners (excl. Government pensions and allowances) (no.)
2009,54.3,WAGE_2,Wage and Salary Earners - Males (%)
2010,54.9,WAGE_2,Wage and Salary Earners - Males (%)
2011,54.9,WAGE_2,Wage and Salary Earners - Males (%)
2009,45.7,WAGE_3,Wage and Salary Earners - Females (%)
2010,45,WAGE_3,Wage and Salary Earners - Females (%)
2011,45,WAGE_3,Wage and Salary Earners - Females (%)
2009,1172,WAGE_6,Wage and Salary Earners - Males - Aged 15-24 years (no.)
2010,1057,WAGE_6,Wage and Salary Earners - Males - Aged 15-24 years (no.)
2011,1103,WAGE_6,Wage and Salary Earners - Males - Aged 15-24 years (no.)
2009,1247,WAGE_7,Wage and Salary Earners - Males - Aged 25-34 years (no.)
2010,1333,WAGE_7,Wage and Salary Earners - Males - Aged 25-34 years (no.)
2011,1357,WAGE_7,Wage and Salary Earners - Males - Aged 25-34 years (no.)
2009,1382,WAGE_8,Wage and Salary Earners - Males - Aged 35-44 years (no.)
2010,1405,WAGE_8,Wage and Salary Earners - Males - Aged 35-44 years (no.)
2011,1410,WAGE_8,Wage and Salary Earners - Males - Aged 35-44 years (no.)
2009,1327,WAGE_9,Wage and Salary Earners - Males - Aged 45-54 years (no.)
2010,1313,WAGE_9,Wage and Salary Earners - Males - Aged 45-54 years (no.)
2011,1345,WAGE_9,Wage and Salary Earners - Males - Aged 45-54 years (no.)
2009,779,WAGE_10,Wage and Salary Earners - Males - Aged 55-64 years (no.)
2010,829,WAGE_10,Wage and Salary Earners - Males - Aged 55-64 years (no.)
2011,869,WAGE_10,Wage and Salary Earners - Males - Aged 55-64 years (no.)
2009,159,WAGE_11,Wage and Salary Earners - Males - Aged 65 years and over (no.)
2010,192,WAGE_11,Wage and Salary Earners - Males - Aged 65 years and over (no.)
2011,188,WAGE_11,Wage and Salary Earners - Males - Aged 65 years and over (no.)
2009,6066,WAGE_12,Wage and Salary Earners - Males - Total (no.)
2010,6129,WAGE_12,Wage and Salary Earners - Males - Total (no.)
2011,6272,WAGE_12,Wage and Salary Earners - Males - Total (no.)
2009,995,WAGE_14,Wage and Salary Earners - Females - Aged 15-24 years (no.)
2010,933,WAGE_14,Wage and Salary Earners - Females - Aged 15-24 years (no.)
2011,904,WAGE_14,Wage and Salary Earners - Females - Aged 15-24 years (no.)
2009,966,WAGE_15,Wage and Salary Earners - Females - Aged 25-34 years (no.)
2010,974,WAGE_15,Wage and Salary Earners - Females - Aged 25-34 years (no.)
2011,1032,WAGE_15,Wage and Salary Earners - Females - Aged 25-34 years (no.)
2009,1222,WAGE_16,Wage and Salary Earners - Females - Aged 35-44 years (no.)
2010,1212,WAGE_16,Wage and Salary Earners - Females - Aged 35-44 years (no.)
2011,1233,WAGE_16,Wage and Salary Earners - Females - Aged 35-44 years (no.)
2009,1257,WAGE_17,Wage and Salary Earners - Females - Aged 45-54 years (no.)
2010,1186,WAGE_17,Wage and Salary Earners - Females - Aged 45-54 years (no.)
2011,1237,WAGE_17,Wage and Salary Earners - Females - Aged 45-54 years (no.)
2009,579,WAGE_18,Wage and Salary Earners - Females - Aged 55-64 years (no.)
2010,633,WAGE_18,Wage and Salary Earners - Females - Aged 55-64 years (no.)
2011,654,WAGE_18,Wage and Salary Earners - Females - Aged 55-64 years (no.)
2009,77,WAGE_19,Wage and Salary Earners - Females - Aged 65 years and over (no.)
2010,87,WAGE_19,Wage and Salary Earners - Females - Aged 65 years and over (no.)
2011,84,WAGE_19,Wage and Salary Earners - Females - Aged 65 years and over (no.)
2009,5096,WAGE_20,Wage and Salary Earners - Females - Total (no.)
2010,5025,WAGE_20,Wage and Salary Earners - Females - Total (no.)
2011,5144,WAGE_20,Wage and Salary Earners - Females - Total (no.)
2009,2167,WAGE_22,Wage and Salary Earners - Persons - Aged 15-24 years (no.)
2010,1990,WAGE_22,Wage and Salary Earners - Persons - Aged 15-24 years (no.)
2011,2007,WAGE_22,Wage and Salary Earners - Persons - Aged 15-24 years (no.)
2009,2213,WAGE_23,Wage and Salary Earners - Persons - Aged 25-34 years (no.)
2010,2307,WAGE_23,Wage and Salary Earners - Persons - Aged 25-34 years (no.)
2011,2389,WAGE_23,Wage and Salary Earners - Persons - Aged 25-34 years (no.)
2009,2604,WAGE_24,Wage and Salary Earners - Persons - Aged 35-44 years (no.)
2010,2617,WAGE_24,Wage and Salary Earners - Persons - Aged 35-44 years (no.)
2011,2643,WAGE_24,Wage and Salary Earners - Persons - Aged 35-44 years (no.)
2009,2584,WAGE_25,Wage and Salary Earners - Persons - Aged 45-54 years (no.)
2010,2499,WAGE_25,Wage and Salary Earners - Persons - Aged 45-54 years (no.)
2011,2582,WAGE_25,Wage and Salary Earners - Persons - Aged 45-54 years (no.)
2009,1358,WAGE_26,Wage and Salary Earners - Persons - Aged 55-64 years (no.)
2010,1462,WAGE_26,Wage and Salary Earners - Persons - Aged 55-64 years (no.)
2011,1523,WAGE_26,Wage and Salary Earners - Persons - Aged 55-64 years (no.)
2009,236,WAGE_27,Wage and Salary Earners - Persons - Aged 65 years and over (no.)
2010,279,WAGE_27,Wage and Salary Earners - Persons - Aged 65 years and over (no.)
2011,272,WAGE_27,Wage and Salary Earners - Persons - Aged 65 years and over (no.)
2009,11162,WAGE_28,Wage and Salary Earners - Persons - Total (no.)
2010,11155,WAGE_28,Wage and Salary Earners - Persons - Total (no.)
2011,11419,WAGE_28,Wage and Salary Earners - Persons - Total (no.)
2009,19.4,WAGE_30,Wage and Salary Earners - Persons - Aged 15-24 years (%)
2010,17.8,WAGE_30,Wage and Salary Earners - Persons - Aged 15-24 years (%)
2011,17.6,WAGE_30,Wage and Salary Earners - Persons - Aged 15-24 years (%)
2009,19.8,WAGE_31,Wage and Salary Earners - Persons - Aged 25-34 years (%)
2010,20.7,WAGE_31,Wage and Salary Earners - Persons - Aged 25-34 years (%)
2011,20.9,WAGE_31,Wage and Salary Earners - Persons - Aged 25-34 years (%)
2009,23.3,WAGE_32,Wage and Salary Earners - Persons - Aged 35-44 years (%)
2010,23.5,WAGE_32,Wage and Salary Earners - Persons - Aged 35-44 years (%)
2011,23.1,WAGE_32,Wage and Salary Earners - Persons - Aged 35-44 years (%)
2009,23.1,WAGE_33,Wage and Salary Earners - Persons - Aged 45-54 years (%)
2010,22.4,WAGE_33,Wage and Salary Earners - Persons - Aged 45-54 years (%)
2011,22.6,WAGE_33,Wage and Salary Earners - Persons - Aged 45-54 years (%)
2009,12.2,WAGE_34,Wage and Salary Earners - Persons - Aged 55-64 years (%)
2010,13.1,WAGE_34,Wage and Salary Earners - Persons - Aged 55-64 years (%)
2011,13.3,WAGE_34,Wage and Salary Earners - Persons - Aged 55-64 years (%)
2009,2.1,WAGE_35,Wage and Salary Earners - Persons - Aged 65 years and over (%)
2010,2.5,WAGE_35,Wage and Salary Earners - Persons - Aged 65 years and over (%)
2011,2.4,WAGE_35,Wage and Salary Earners - Persons - Aged 65 years and over (%)
2010,870,WAGE_OCC_2,Wage and Salary Earners by Occupation - Managers (no.)
2011,893,WAGE_OCC_2,Wage and Salary Earners by Occupation - Managers (no.)
2010,1433,WAGE_OCC_3,Wage and Salary Earners by Occupation - Professionals (no.)
2011,1450,WAGE_OCC_3,Wage and Salary Earners by Occupation - Professionals (no.)
2010,1908,WAGE_OCC_4,Wage and Salary Earners by Occupation - Technicians and trades workers (no.)
2011,1980,WAGE_OCC_4,Wage and Salary Earners by Occupation - Technicians and trades workers (no.)
2010,1002,WAGE_OCC_5,Wage and Salary Earners by Occupation - Community and personal service workers (no.)
2011,979,WAGE_OCC_5,Wage and Salary Earners by Occupation - Community and personal service workers (no.)
2010,1506,WAGE_OCC_6,Wage and Salary Earners by Occupation - Clerical and administrative workers (no.)
2011,1376,WAGE_OCC_6,Wage and Salary Earners by Occupation - Clerical and administrative workers (no.)
2010,886,WAGE_OCC_7,Wage and Salary Earners by Occupation - Sales workers (no.)
2011,980,WAGE_OCC_7,Wage and Salary Earners by Occupation - Sales workers (no.)
2010,1073,WAGE_OCC_8,Wage and Salary Earners by Occupation - Machinery operators and drivers (no.)
2011,1073,WAGE_OCC_8,Wage and Salary Earners by Occupation - Machinery operators and drivers (no.)
2010,1903,WAGE_OCC_9,Wage and Salary Earners by Occupation - Labourers (no.)
2011,2009,WAGE_OCC_9,Wage and Salary Earners by Occupation - Labourers (no.)
2010,580,WAGE_OCC_10,Wage and Salary Earners by Occupation - Not stated (no.)
2011,672,WAGE_OCC_10,Wage and Salary Earners by Occupation - Not stated (no.)
2010,11155,WAGE_OCC_11,Wage and Salary Earners by Occupation - Total wage and salary earners (no.)
2011,11419,WAGE_OCC_11,Wage and Salary Earners by Occupation - Total wage and salary earners (no.)
2010,8,WAGE_OCC_12,Wage and Salary Earners by Occupation - Managers (%)
2011,8,WAGE_OCC_12,Wage and Salary Earners by Occupation - Managers (%)
2010,13,WAGE_OCC_13,Wage and Salary Earners by Occupation - Professionals (%)
2011,13,WAGE_OCC_13,Wage and Salary Earners by Occupation - Professionals (%)
2010,17,WAGE_OCC_14,Wage and Salary Earners by Occupation - Technicians and trades workers (%)
2011,17,WAGE_OCC_14,Wage and Salary Earners by Occupation - Technicians and trades workers (%)
2010,9,WAGE_OCC_15,Wage and Salary Earners by Occupation - Community and personal service workers (%)
2011,9,WAGE_OCC_15,Wage and Salary Earners by Occupation - Community and personal service workers (%)
2010,14,WAGE_OCC_16,Wage and Salary Earners by Occupation - Clerical and administrative workers (%)
2011,12,WAGE_OCC_16,Wage and Salary Earners by Occupation - Clerical and administrative workers (%)
2010,8,WAGE_OCC_17,Wage and Salary Earners by Occupation - Sales workers (%)
2011,9,WAGE_OCC_17,Wage and Salary Earners by Occupation - Sales workers (%)
2010,10,WAGE_OCC_18,Wage and Salary Earners by Occupation - Machinery operators and drivers (%)
2011,9,WAGE_OCC_18,Wage and Salary Earners by Occupation - Machinery operators and drivers (%)
2010,17,WAGE_OCC_19,Wage and Salary Earners by Occupation - Labourers (%)
2011,18,WAGE_OCC_19,Wage and Salary Earners by Occupation - Labourers (%)
2010,5,WAGE_OCC_20,Wage and Salary Earners by Occupation - Not stated (%)
2011,6,WAGE_OCC_20,Wage and Salary Earners by Occupation - Not stated (%)
2011,1132,RENT_2,Rent and Mortgage Payments - Average monthly household rental payment ($)
