Time,Value,MEASURE,Description
2009,3181,CABEE_10,Business Entries - Total number of business entries (no.)
2010,3570,CABEE_10,Business Entries - Total number of business entries (no.)
2011,3097,CABEE_10,Business Entries - Total number of business entries (no.)
2012,3008,CABEE_10,Business Entries - Total number of business entries (no.)
2013,2542,CABEE_10,Business Entries - Total number of business entries (no.)
2009,2451,CABEE_12,Business Exits - Number of non employing business exits (no.)
2010,2053,CABEE_12,Business Exits - Number of non employing business exits (no.)
2011,2205,CABEE_12,Business Exits - Number of non employing business exits (no.)
2012,2473,CABEE_12,Business Exits - Number of non employing business exits (no.)
2013,2354,CABEE_12,Business Exits - Number of non employing business exits (no.)
2009,463,CABEE_13,Business Exits - Number of employing business exits: 1-4 employees (no.)
2010,396,CABEE_13,Business Exits - Number of employing business exits: 1-4 employees (no.)
2011,370,CABEE_13,Business Exits - Number of employing business exits: 1-4 employees (no.)
2012,404,CABEE_13,Business Exits - Number of employing business exits: 1-4 employees (no.)
2013,467,CABEE_13,Business Exits - Number of employing business exits: 1-4 employees (no.)
2009,194,CABEE_14,Business Exits - Number of employing business exits: 5 or more employees (no.)
2010,208,CABEE_14,Business Exits - Number of employing business exits: 5 or more employees (no.)
2011,168,CABEE_14,Business Exits - Number of employing business exits: 5 or more employees (no.)
2012,185,CABEE_14,Business Exits - Number of employing business exits: 5 or more employees (no.)
2013,129,CABEE_14,Business Exits - Number of employing business exits: 5 or more employees (no.)
2009,3108,CABEE_15,Business Exits - Total number of business exits (no.)
2010,2657,CABEE_15,Business Exits - Total number of business exits (no.)
2011,2743,CABEE_15,Business Exits - Total number of business exits (no.)
2012,3062,CABEE_15,Business Exits - Total number of business exits (no.)
2013,2950,CABEE_15,Business Exits - Total number of business exits (no.)
2012,418,CABEE_19,"Number of Businesses by Industry - Agriculture, Forestry and Fishing (no.)"
2013,347,CABEE_19,"Number of Businesses by Industry - Agriculture, Forestry and Fishing (no.)"
2012,167,CABEE_28,Number of Businesses by Industry - Mining (no.)
2013,159,CABEE_28,Number of Businesses by Industry - Mining (no.)
2012,727,CABEE_27,Number of Businesses by Industry - Manufacturing (no.)
2013,704,CABEE_27,Number of Businesses by Industry - Manufacturing (no.)
2012,48,CABEE_23,"Number of Businesses by Industry - Electricity, gas, water and waste services (no.)"
2013,43,CABEE_23,"Number of Businesses by Industry - Electricity, gas, water and waste services (no.)"
2012,3864,CABEE_21,Number of Businesses by Industry - Construction (no.)
2013,3626,CABEE_21,Number of Businesses by Industry - Construction (no.)
2012,767,CABEE_37,Number of Businesses by Industry - Wholesale trade (no.)
2013,714,CABEE_37,Number of Businesses by Industry - Wholesale trade (no.)
2012,1247,CABEE_34,Number of Businesses by Industry - Retail trade (no.)
2013,1195,CABEE_34,Number of Businesses by Industry - Retail trade (no.)
2012,552,CABEE_17,Number of Businesses by Industry - Accommodation and food services (no.)
2013,558,CABEE_17,Number of Businesses by Industry - Accommodation and food services (no.)
2012,1344,CABEE_36,"Number of Businesses by Industry - Transport, postal and warehousing (no.)"
2013,1291,CABEE_36,"Number of Businesses by Industry - Transport, postal and warehousing (no.)"
2012,175,CABEE_26,Number of Businesses by Industry - Information media and telecommunications (no.)
2013,159,CABEE_26,Number of Businesses by Industry - Information media and telecommunications (no.)
2012,2045,CABEE_24,Number of Businesses by Industry - Financial and insurance services (no.)
2013,2035,CABEE_24,Number of Businesses by Industry - Financial and insurance services (no.)
2012,2501,CABEE_33,"Number of Businesses by Industry - Rental, hiring and real estate services (no.)"
2013,2481,CABEE_33,"Number of Businesses by Industry - Rental, hiring and real estate services (no.)"
2012,2920,CABEE_31,Number of Businesses by Industry - Professional scientific and technical services (no.)
2013,2806,CABEE_31,Number of Businesses by Industry - Professional scientific and technical services (no.)
2012,825,CABEE_18,Number of Businesses by Industry - Administrative and support services (no.)
2013,765,CABEE_18,Number of Businesses by Industry - Administrative and support services (no.)
2012,80,CABEE_32,Number of Businesses by Industry - Public administration and safety (no.)
2013,88,CABEE_32,Number of Businesses by Industry - Public administration and safety (no.)
2012,241,CABEE_22,Number of Businesses by Industry - Education and training (no.)
2013,244,CABEE_22,Number of Businesses by Industry - Education and training (no.)
2012,1014,CABEE_25,Number of Businesses by Industry - Health care and social assistance (no.)
2013,1027,CABEE_25,Number of Businesses by Industry - Health care and social assistance (no.)
2012,222,CABEE_20,Number of Businesses by Industry - Arts and recreation services (no.)
2013,202,CABEE_20,Number of Businesses by Industry - Arts and recreation services (no.)
2012,774,CABEE_30,Number of Businesses by Industry - Other services (no.)
2013,734,CABEE_30,Number of Businesses by Industry - Other services (no.)
2012,731,CABEE_29,Number of Businesses by Industry - Not classified (no.)
2013,950,CABEE_29,Number of Businesses by Industry - Not classified (no.)
2012,20660,CABEE_35,Number of Businesses by Industry - Total (no.)
2013,20129,CABEE_35,Number of Businesses by Industry - Total (no.)
2012,95,BANKRUPT_2,Bankruptcies - Non business (inc. not stated) (no.)
2013,84,BANKRUPT_2,Bankruptcies - Non business (inc. not stated) (no.)
2012,42,BANKRUPT_3,Bankruptcies - Business related (no.)
2013,29,BANKRUPT_3,Bankruptcies - Business related (no.)
2012,137,BANKRUPT_4,Bankruptcies - Total (no.)
2013,114,BANKRUPT_4,Bankruptcies - Total (no.)
2011,103344,LF_2,Labour Force Statistics - Labour Force (no. )
2011,4617,LF_3,Labour Force Statistics - Unemployed (no. )
2011,4.5,LF_4,Labour Force Statistics - Unemployment rate (%)
2011,63.5,LF_5,Labour Force Statistics - Participation rate (%)
2011,1.8,YOUTH_2,Youth (15-19 Years) Engagement in Work/Study - Working full-time and studying part-time (% of all 15-19 yo)
2011,1.5,YOUTH_3,Youth (15-19 Years) Engagement in Work/Study - Working part time and studying part-time (% of all 15-19 yo)
2011,23.6,YOUTH_4,Youth (15-19 Years) Engagement in Work/Study - Working part-time and studying full-time (% of all 15-19 yo)
2011,6.9,YOUTH_5,Youth (15-19 Years) Engagement in Work/Study - Working full-time (not studying) (% of all 15-19 yo)
2011,46.5,YOUTH_6,Youth (15-19 Years) Engagement in Work/Study - Studying full-time (not working) (% of all 15-19 yo)
2011,0.4,YOUTH_7,Youth (15-19 Years) Engagement in Work/Study - Working full-time and studying full-time (% of all 15-19 yo)
2011,80.6,YOUTH_8,Youth (15-19 Years) Engagement in Work/Study - Fully engaged (% of all 15-19 yo)
2011,10971,YOUTH_9,Youth (15-19 Years) Engagement in Work/Study - Total - aged 15-19 years (no.)
2011,19355,PENSION_2,Selected Government Pensions and Allowances - Age Pension - Centrelink (no.)
2012,19588,PENSION_2,Selected Government Pensions and Allowances - Age Pension - Centrelink (no.)
2013,19780,PENSION_2,Selected Government Pensions and Allowances - Age Pension - Centrelink (no.)
2009,52,PENSION_3,Selected Government Pensions and Allowances - Age Pension - DVA (no.)
2010,41,PENSION_3,Selected Government Pensions and Allowances - Age Pension - DVA (no.)
2011,38,PENSION_3,Selected Government Pensions and Allowances - Age Pension - DVA (no.)
2012,43,PENSION_3,Selected Government Pensions and Allowances - Age Pension - DVA (no.)
2013,43,PENSION_3,Selected Government Pensions and Allowances - Age Pension - DVA (no.)
2009,1974,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2010,1841,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2011,1722,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2012,1582,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2013,1432,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2009,684,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2010,669,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2011,644,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2012,603,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2013,552,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2011,916,PENSION_6,Selected Government Pensions and Allowances - Carer Payment (no.)
2012,985,PENSION_6,Selected Government Pensions and Allowances - Carer Payment (no.)
2013,1036,PENSION_6,Selected Government Pensions and Allowances - Carer Payment (no.)
2011,5845,PENSION_7,Selected Government Pensions and Allowances - Disability Support Pension (no.)
2012,5909,PENSION_7,Selected Government Pensions and Allowances - Disability Support Pension (no.)
2013,5758,PENSION_7,Selected Government Pensions and Allowances - Disability Support Pension (no.)
2010,4164,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2011,3862,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2012,4038,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2013,4682,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2010,56.2,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2011,60.6,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2012,58.7,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2013,62.4,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2010,2461,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2011,2287,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2012,2257,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2013,1716,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2010,2686,PENSION_11,Selected Government Pensions and Allowances - Youth Allowance (Full time students/apprentices) (no.)
2011,2813,PENSION_11,Selected Government Pensions and Allowances - Youth Allowance (Full time students/apprentices) (no.)
2012,2389,PENSION_11,Selected Government Pensions and Allowances - Youth Allowance (Full time students/apprentices) (no.)
2013,2181,PENSION_11,Selected Government Pensions and Allowances - Youth Allowance (Full time students/apprentices) (no.)
2010,518,PENSION_12,Selected Government Pensions and Allowances - Youth Allowance (Other) (no.)
2011,492,PENSION_12,Selected Government Pensions and Allowances - Youth Allowance (Other) (no.)
2012,494,PENSION_12,Selected Government Pensions and Allowances - Youth Allowance (Other) (no.)
2013,619,PENSION_12,Selected Government Pensions and Allowances - Youth Allowance (Other) (no.)
2009,12386,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2010,12296,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2011,11682,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2012,10222,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2009,10601,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2010,10884,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2011,10466,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2012,9367,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2009,13047,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2010,12987,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2011,12433,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2012,10906,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2009,51778,INCOME_2,Estimates of Personal Income - Average wage and salary income ($)
2010,54260,INCOME_2,Estimates of Personal Income - Average wage and salary income ($)
2011,58466,INCOME_2,Estimates of Personal Income - Average wage and salary income ($)
2009,4867,INCOME_3,Estimates of Personal Income - Total wage and salary income ($m)
2010,5169,INCOME_3,Estimates of Personal Income - Total wage and salary income ($m)
2011,5723,INCOME_3,Estimates of Personal Income - Total wage and salary income ($m)
2009,94005,INCOME_4,Estimates of Personal Income - No. of wage and salary earners (no.)
2010,95258,INCOME_4,Estimates of Personal Income - No. of wage and salary earners (no.)
2011,97887,INCOME_4,Estimates of Personal Income - No. of wage and salary earners (no.)
2009,27080,INCOME_5,Estimates of Personal Income - Average own unincorporated business income ($)
2010,28816,INCOME_5,Estimates of Personal Income - Average own unincorporated business income ($)
2011,30913,INCOME_5,Estimates of Personal Income - Average own unincorporated business income ($)
2009,447,INCOME_6,Estimates of Personal Income - Total own unincorporated business income ($m)
2010,493,INCOME_6,Estimates of Personal Income - Total own unincorporated business income ($m)
2011,526,INCOME_6,Estimates of Personal Income - Total own unincorporated business income ($m)
2009,16508,INCOME_7,Estimates of Personal Income - No. of own unincorporated business earners (no.)
2010,17092,INCOME_7,Estimates of Personal Income - No. of own unincorporated business earners (no.)
2011,17028,INCOME_7,Estimates of Personal Income - No. of own unincorporated business earners (no.)
2009,9335,INCOME_8,Estimates of Personal Income - Average investment income ($)
2010,9944,INCOME_8,Estimates of Personal Income - Average investment income ($)
2011,10551,INCOME_8,Estimates of Personal Income - Average investment income ($)
2009,708,INCOME_9,Estimates of Personal Income - Total investment income ($m)
2010,777,INCOME_9,Estimates of Personal Income - Total investment income ($m)
2011,879,INCOME_9,Estimates of Personal Income - Total investment income ($m)
2009,75832,INCOME_10,Estimates of Personal Income - No. of investment income earners (no.)
2010,78164,INCOME_10,Estimates of Personal Income - No. of investment income earners (no.)
2011,83266,INCOME_10,Estimates of Personal Income - No. of investment income earners (no.)
2009,24423,INCOME_11,Estimates of Personal Income - Average superannuation and annuity income ($)
2010,23086,INCOME_11,Estimates of Personal Income - Average superannuation and annuity income ($)
2011,24370,INCOME_11,Estimates of Personal Income - Average superannuation and annuity income ($)
2009,83,INCOME_12,Estimates of Personal Income - Total superannuation and annuity income ($m)
2010,81,INCOME_12,Estimates of Personal Income - Total superannuation and annuity income ($m)
2011,88,INCOME_12,Estimates of Personal Income - Total superannuation and annuity income ($m)
2009,3382,INCOME_13,Estimates of Personal Income - No. of superannuation and annuity income earners (no.)
2010,3503,INCOME_13,Estimates of Personal Income - No. of superannuation and annuity income earners (no.)
2011,3623,INCOME_13,Estimates of Personal Income - No. of superannuation and annuity income earners (no.)
2009,4179,INCOME_14,Estimates of Personal Income - Average other income (excl. Government pensions and allowances) ($)
2010,3835,INCOME_14,Estimates of Personal Income - Average other income (excl. Government pensions and allowances) ($)
2011,2745,INCOME_14,Estimates of Personal Income - Average other income (excl. Government pensions and allowances) ($)
2009,54,INCOME_15,Estimates of Personal Income - Total other income (excl. Government pensions and allowances) ($m)
2010,51,INCOME_15,Estimates of Personal Income - Total other income (excl. Government pensions and allowances) ($m)
2011,46,INCOME_15,Estimates of Personal Income - Total other income (excl. Government pensions and allowances) ($m)
2009,12817,INCOME_16,Estimates of Personal Income - No. of other income (excl. Government pensions and allowances) earners (no.)
2010,13383,INCOME_16,Estimates of Personal Income - No. of other income (excl. Government pensions and allowances) earners (no.)
2011,16843,INCOME_16,Estimates of Personal Income - No. of other income (excl. Government pensions and allowances) earners (no.)
2009,53081,INCOME_17,Estimates of Personal Income - Average total income (excl. Government pensions and allowances) ($)
2010,55668,INCOME_17,Estimates of Personal Income - Average total income (excl. Government pensions and allowances) ($)
2011,60212,INCOME_17,Estimates of Personal Income - Average total income (excl. Government pensions and allowances) ($)
2009,6158,INCOME_18,Estimates of Personal Income - Total income (excl. Government pensions and allowances) ($m)
2010,6571,INCOME_18,Estimates of Personal Income - Total income (excl. Government pensions and allowances) ($m)
2011,7262,INCOME_18,Estimates of Personal Income - Total income (excl. Government pensions and allowances) ($m)
2009,116021,INCOME_19,Estimates of Personal Income - Total no. income earners (excl. Government pensions and allowances) (no.)
2010,118033,INCOME_19,Estimates of Personal Income - Total no. income earners (excl. Government pensions and allowances) (no.)
2011,120615,INCOME_19,Estimates of Personal Income - Total no. income earners (excl. Government pensions and allowances) (no.)
2009,51.3,WAGE_2,Wage and Salary Earners - Males (%)
2010,51.3,WAGE_2,Wage and Salary Earners - Males (%)
2011,51.5,WAGE_2,Wage and Salary Earners - Males (%)
2009,48.7,WAGE_3,Wage and Salary Earners - Females (%)
2010,48.7,WAGE_3,Wage and Salary Earners - Females (%)
2011,48.5,WAGE_3,Wage and Salary Earners - Females (%)
2009,9159,WAGE_6,Wage and Salary Earners - Males - Aged 15-24 years (no.)
2010,8640,WAGE_6,Wage and Salary Earners - Males - Aged 15-24 years (no.)
2011,8468,WAGE_6,Wage and Salary Earners - Males - Aged 15-24 years (no.)
2009,14396,WAGE_7,Wage and Salary Earners - Males - Aged 25-34 years (no.)
2010,14019,WAGE_7,Wage and Salary Earners - Males - Aged 25-34 years (no.)
2011,15092,WAGE_7,Wage and Salary Earners - Males - Aged 25-34 years (no.)
2009,11121,WAGE_8,Wage and Salary Earners - Males - Aged 35-44 years (no.)
2010,10565,WAGE_8,Wage and Salary Earners - Males - Aged 35-44 years (no.)
2011,10815,WAGE_8,Wage and Salary Earners - Males - Aged 35-44 years (no.)
2009,8604,WAGE_9,Wage and Salary Earners - Males - Aged 45-54 years (no.)
2010,8286,WAGE_9,Wage and Salary Earners - Males - Aged 45-54 years (no.)
2011,8431,WAGE_9,Wage and Salary Earners - Males - Aged 45-54 years (no.)
2009,5679,WAGE_10,Wage and Salary Earners - Males - Aged 55-64 years (no.)
2010,5684,WAGE_10,Wage and Salary Earners - Males - Aged 55-64 years (no.)
2011,5846,WAGE_10,Wage and Salary Earners - Males - Aged 55-64 years (no.)
2009,1602,WAGE_11,Wage and Salary Earners - Males - Aged 65 years and over (no.)
2010,1666,WAGE_11,Wage and Salary Earners - Males - Aged 65 years and over (no.)
2011,1761,WAGE_11,Wage and Salary Earners - Males - Aged 65 years and over (no.)
2009,50561,WAGE_12,Wage and Salary Earners - Males - Total (no.)
2010,48860,WAGE_12,Wage and Salary Earners - Males - Total (no.)
2011,50413,WAGE_12,Wage and Salary Earners - Males - Total (no.)
2009,9075,WAGE_14,Wage and Salary Earners - Females - Aged 15-24 years (no.)
2010,8548,WAGE_14,Wage and Salary Earners - Females - Aged 15-24 years (no.)
2011,8435,WAGE_14,Wage and Salary Earners - Females - Aged 15-24 years (no.)
2009,12858,WAGE_15,Wage and Salary Earners - Females - Aged 25-34 years (no.)
2010,12591,WAGE_15,Wage and Salary Earners - Females - Aged 25-34 years (no.)
2011,13266,WAGE_15,Wage and Salary Earners - Females - Aged 25-34 years (no.)
2009,9912,WAGE_16,Wage and Salary Earners - Females - Aged 35-44 years (no.)
2010,9325,WAGE_16,Wage and Salary Earners - Females - Aged 35-44 years (no.)
2011,9576,WAGE_16,Wage and Salary Earners - Females - Aged 35-44 years (no.)
2009,9170,WAGE_17,Wage and Salary Earners - Females - Aged 45-54 years (no.)
2010,8792,WAGE_17,Wage and Salary Earners - Females - Aged 45-54 years (no.)
2011,8758,WAGE_17,Wage and Salary Earners - Females - Aged 45-54 years (no.)
2009,5899,WAGE_18,Wage and Salary Earners - Females - Aged 55-64 years (no.)
2010,5995,WAGE_18,Wage and Salary Earners - Females - Aged 55-64 years (no.)
2011,6221,WAGE_18,Wage and Salary Earners - Females - Aged 55-64 years (no.)
2009,1031,WAGE_19,Wage and Salary Earners - Females - Aged 65 years and over (no.)
2010,1146,WAGE_19,Wage and Salary Earners - Females - Aged 65 years and over (no.)
2011,1216,WAGE_19,Wage and Salary Earners - Females - Aged 65 years and over (no.)
2009,47945,WAGE_20,Wage and Salary Earners - Females - Total (no.)
2010,46397,WAGE_20,Wage and Salary Earners - Females - Total (no.)
2011,47472,WAGE_20,Wage and Salary Earners - Females - Total (no.)
2009,18234,WAGE_22,Wage and Salary Earners - Persons - Aged 15-24 years (no.)
2010,17188,WAGE_22,Wage and Salary Earners - Persons - Aged 15-24 years (no.)
2011,16903,WAGE_22,Wage and Salary Earners - Persons - Aged 15-24 years (no.)
2009,27254,WAGE_23,Wage and Salary Earners - Persons - Aged 25-34 years (no.)
2010,26610,WAGE_23,Wage and Salary Earners - Persons - Aged 25-34 years (no.)
2011,28358,WAGE_23,Wage and Salary Earners - Persons - Aged 25-34 years (no.)
2009,21033,WAGE_24,Wage and Salary Earners - Persons - Aged 35-44 years (no.)
2010,19890,WAGE_24,Wage and Salary Earners - Persons - Aged 35-44 years (no.)
2011,20391,WAGE_24,Wage and Salary Earners - Persons - Aged 35-44 years (no.)
2009,17774,WAGE_25,Wage and Salary Earners - Persons - Aged 45-54 years (no.)
2010,17078,WAGE_25,Wage and Salary Earners - Persons - Aged 45-54 years (no.)
2011,17189,WAGE_25,Wage and Salary Earners - Persons - Aged 45-54 years (no.)
2009,11578,WAGE_26,Wage and Salary Earners - Persons - Aged 55-64 years (no.)
2010,11679,WAGE_26,Wage and Salary Earners - Persons - Aged 55-64 years (no.)
2011,12067,WAGE_26,Wage and Salary Earners - Persons - Aged 55-64 years (no.)
2009,2633,WAGE_27,Wage and Salary Earners - Persons - Aged 65 years and over (no.)
2010,2812,WAGE_27,Wage and Salary Earners - Persons - Aged 65 years and over (no.)
2011,2977,WAGE_27,Wage and Salary Earners - Persons - Aged 65 years and over (no.)
2009,98506,WAGE_28,Wage and Salary Earners - Persons - Total (no.)
2010,95258,WAGE_28,Wage and Salary Earners - Persons - Total (no.)
2011,97887,WAGE_28,Wage and Salary Earners - Persons - Total (no.)
2009,18.5,WAGE_30,Wage and Salary Earners - Persons - Aged 15-24 years (%)
2010,18,WAGE_30,Wage and Salary Earners - Persons - Aged 15-24 years (%)
2011,17.3,WAGE_30,Wage and Salary Earners - Persons - Aged 15-24 years (%)
2009,27.7,WAGE_31,Wage and Salary Earners - Persons - Aged 25-34 years (%)
2010,27.9,WAGE_31,Wage and Salary Earners - Persons - Aged 25-34 years (%)
2011,29,WAGE_31,Wage and Salary Earners - Persons - Aged 25-34 years (%)
2009,21.4,WAGE_32,Wage and Salary Earners - Persons - Aged 35-44 years (%)
2010,20.9,WAGE_32,Wage and Salary Earners - Persons - Aged 35-44 years (%)
2011,20.8,WAGE_32,Wage and Salary Earners - Persons - Aged 35-44 years (%)
2009,18,WAGE_33,Wage and Salary Earners - Persons - Aged 45-54 years (%)
2010,17.9,WAGE_33,Wage and Salary Earners - Persons - Aged 45-54 years (%)
2011,17.6,WAGE_33,Wage and Salary Earners - Persons - Aged 45-54 years (%)
2009,11.8,WAGE_34,Wage and Salary Earners - Persons - Aged 55-64 years (%)
2010,12.3,WAGE_34,Wage and Salary Earners - Persons - Aged 55-64 years (%)
2011,12.3,WAGE_34,Wage and Salary Earners - Persons - Aged 55-64 years (%)
2009,2.7,WAGE_35,Wage and Salary Earners - Persons - Aged 65 years and over (%)
2010,3,WAGE_35,Wage and Salary Earners - Persons - Aged 65 years and over (%)
2011,3,WAGE_35,Wage and Salary Earners - Persons - Aged 65 years and over (%)
2010,9971,WAGE_OCC_2,Wage and Salary Earners by Occupation - Managers (no.)
2011,10441,WAGE_OCC_2,Wage and Salary Earners by Occupation - Managers (no.)
2010,23533,WAGE_OCC_3,Wage and Salary Earners by Occupation - Professionals (no.)
2011,24398,WAGE_OCC_3,Wage and Salary Earners by Occupation - Professionals (no.)
2010,10077,WAGE_OCC_4,Wage and Salary Earners by Occupation - Technicians and trades workers (no.)
2011,10675,WAGE_OCC_4,Wage and Salary Earners by Occupation - Technicians and trades workers (no.)
2010,8730,WAGE_OCC_5,Wage and Salary Earners by Occupation - Community and personal service workers (no.)
2011,8939,WAGE_OCC_5,Wage and Salary Earners by Occupation - Community and personal service workers (no.)
2010,16945,WAGE_OCC_6,Wage and Salary Earners by Occupation - Clerical and administrative workers (no.)
2011,15399,WAGE_OCC_6,Wage and Salary Earners by Occupation - Clerical and administrative workers (no.)
2010,7201,WAGE_OCC_7,Wage and Salary Earners by Occupation - Sales workers (no.)
2011,8303,WAGE_OCC_7,Wage and Salary Earners by Occupation - Sales workers (no.)
2010,4025,WAGE_OCC_8,Wage and Salary Earners by Occupation - Machinery operators and drivers (no.)
2011,4175,WAGE_OCC_8,Wage and Salary Earners by Occupation - Machinery operators and drivers (no.)
2010,8404,WAGE_OCC_9,Wage and Salary Earners by Occupation - Labourers (no.)
2011,8676,WAGE_OCC_9,Wage and Salary Earners by Occupation - Labourers (no.)
2010,6368,WAGE_OCC_10,Wage and Salary Earners by Occupation - Not stated (no.)
2011,6879,WAGE_OCC_10,Wage and Salary Earners by Occupation - Not stated (no.)
2010,95258,WAGE_OCC_11,Wage and Salary Earners by Occupation - Total wage and salary earners (no.)
2011,97887,WAGE_OCC_11,Wage and Salary Earners by Occupation - Total wage and salary earners (no.)
2010,10,WAGE_OCC_12,Wage and Salary Earners by Occupation - Managers (%)
2011,11,WAGE_OCC_12,Wage and Salary Earners by Occupation - Managers (%)
2010,25,WAGE_OCC_13,Wage and Salary Earners by Occupation - Professionals (%)
2011,25,WAGE_OCC_13,Wage and Salary Earners by Occupation - Professionals (%)
2010,11,WAGE_OCC_14,Wage and Salary Earners by Occupation - Technicians and trades workers (%)
2011,11,WAGE_OCC_14,Wage and Salary Earners by Occupation - Technicians and trades workers (%)
2010,9,WAGE_OCC_15,Wage and Salary Earners by Occupation - Community and personal service workers (%)
2011,9,WAGE_OCC_15,Wage and Salary Earners by Occupation - Community and personal service workers (%)
2010,18,WAGE_OCC_16,Wage and Salary Earners by Occupation - Clerical and administrative workers (%)
2011,16,WAGE_OCC_16,Wage and Salary Earners by Occupation - Clerical and administrative workers (%)
2010,8,WAGE_OCC_17,Wage and Salary Earners by Occupation - Sales workers (%)
2011,8,WAGE_OCC_17,Wage and Salary Earners by Occupation - Sales workers (%)
2010,4,WAGE_OCC_18,Wage and Salary Earners by Occupation - Machinery operators and drivers (%)
2011,4,WAGE_OCC_18,Wage and Salary Earners by Occupation - Machinery operators and drivers (%)
2010,9,WAGE_OCC_19,Wage and Salary Earners by Occupation - Labourers (%)
2011,9,WAGE_OCC_19,Wage and Salary Earners by Occupation - Labourers (%)
2010,7,WAGE_OCC_20,Wage and Salary Earners by Occupation - Not stated (%)
