Time,Value,MEASURE,Description
2012,20,BANKRUPT_2,Bankruptcies - Non business (inc. not stated) (no.)
2013,9,BANKRUPT_2,Bankruptcies - Non business (inc. not stated) (no.)
2012,4,BANKRUPT_3,Bankruptcies - Business related (no.)
2013,8,BANKRUPT_3,Bankruptcies - Business related (no.)
2012,24,BANKRUPT_4,Bankruptcies - Total (no.)
2013,17,BANKRUPT_4,Bankruptcies - Total (no.)
2011,17735,LF_2,Labour Force Statistics - Labour Force (no. )
2011,964,LF_3,Labour Force Statistics - Unemployed (no. )
2011,5.4,LF_4,Labour Force Statistics - Unemployment rate (%)
2011,63,LF_5,Labour Force Statistics - Participation rate (%)
2011,1.8,YOUTH_2,Youth (15-19 Years) Engagement in Work/Study - Working full-time and studying part-time (% of all 15-19 yo)
2011,1.3,YOUTH_3,Youth (15-19 Years) Engagement in Work/Study - Working part time and studying part-time (% of all 15-19 yo)
2011,21.1,YOUTH_4,Youth (15-19 Years) Engagement in Work/Study - Working part-time and studying full-time (% of all 15-19 yo)
2011,8.7,YOUTH_5,Youth (15-19 Years) Engagement in Work/Study - Working full-time (not studying) (% of all 15-19 yo)
2011,44.9,YOUTH_6,Youth (15-19 Years) Engagement in Work/Study - Studying full-time (not working) (% of all 15-19 yo)
2011,0.9,YOUTH_7,Youth (15-19 Years) Engagement in Work/Study - Working full-time and studying full-time (% of all 15-19 yo)
2011,78.6,YOUTH_8,Youth (15-19 Years) Engagement in Work/Study - Fully engaged (% of all 15-19 yo)
2011,1641,YOUTH_9,Youth (15-19 Years) Engagement in Work/Study - Total - aged 15-19 years (no.)
2011,2514,PENSION_2,Selected Government Pensions and Allowances - Age Pension - Centrelink (no.)
2012,2734,PENSION_2,Selected Government Pensions and Allowances - Age Pension - Centrelink (no.)
2013,2780,PENSION_2,Selected Government Pensions and Allowances - Age Pension - Centrelink (no.)
2009,8,PENSION_3,Selected Government Pensions and Allowances - Age Pension - DVA (no.)
2010,8,PENSION_3,Selected Government Pensions and Allowances - Age Pension - DVA (no.)
2011,7,PENSION_3,Selected Government Pensions and Allowances - Age Pension - DVA (no.)
2012,5,PENSION_3,Selected Government Pensions and Allowances - Age Pension - DVA (no.)
2013,7,PENSION_3,Selected Government Pensions and Allowances - Age Pension - DVA (no.)
2009,261,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2010,312,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2011,308,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2012,279,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2013,257,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2009,123,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2010,146,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2011,134,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2012,137,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2013,131,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2011,112,PENSION_6,Selected Government Pensions and Allowances - Carer Payment (no.)
2012,116,PENSION_6,Selected Government Pensions and Allowances - Carer Payment (no.)
2013,130,PENSION_6,Selected Government Pensions and Allowances - Carer Payment (no.)
2011,1070,PENSION_7,Selected Government Pensions and Allowances - Disability Support Pension (no.)
2012,1013,PENSION_7,Selected Government Pensions and Allowances - Disability Support Pension (no.)
2013,1005,PENSION_7,Selected Government Pensions and Allowances - Disability Support Pension (no.)
2010,721,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2011,630,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2012,576,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2013,778,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2010,55.3,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2011,60.8,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2012,56.6,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2013,60,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2010,331,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2011,308,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2012,280,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2013,186,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2010,535,PENSION_11,Selected Government Pensions and Allowances - Youth Allowance (Full time students/apprentices) (no.)
2011,544,PENSION_11,Selected Government Pensions and Allowances - Youth Allowance (Full time students/apprentices) (no.)
2012,498,PENSION_11,Selected Government Pensions and Allowances - Youth Allowance (Full time students/apprentices) (no.)
2013,462,PENSION_11,Selected Government Pensions and Allowances - Youth Allowance (Full time students/apprentices) (no.)
2010,110,PENSION_12,Selected Government Pensions and Allowances - Youth Allowance (Other) (no.)
2011,90,PENSION_12,Selected Government Pensions and Allowances - Youth Allowance (Other) (no.)
2012,61,PENSION_12,Selected Government Pensions and Allowances - Youth Allowance (Other) (no.)
2013,101,PENSION_12,Selected Government Pensions and Allowances - Youth Allowance (Other) (no.)
2009,1619,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2010,1608,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2011,1498,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2012,1348,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2009,1468,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2010,1488,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2011,1407,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2012,1293,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2009,1734,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2010,1743,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2011,1637,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2012,1483,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2009,49576,INCOME_2,Estimates of Personal Income - Average wage and salary income ($)
2010,51940,INCOME_2,Estimates of Personal Income - Average wage and salary income ($)
2011,56007,INCOME_2,Estimates of Personal Income - Average wage and salary income ($)
2009,854,INCOME_3,Estimates of Personal Income - Total wage and salary income ($m)
2010,886,INCOME_3,Estimates of Personal Income - Total wage and salary income ($m)
2011,1012,INCOME_3,Estimates of Personal Income - Total wage and salary income ($m)
2009,17233,INCOME_4,Estimates of Personal Income - No. of wage and salary earners (no.)
2010,17065,INCOME_4,Estimates of Personal Income - No. of wage and salary earners (no.)
2011,18076,INCOME_4,Estimates of Personal Income - No. of wage and salary earners (no.)
2009,19637,INCOME_5,Estimates of Personal Income - Average own unincorporated business income ($)
2010,20764,INCOME_5,Estimates of Personal Income - Average own unincorporated business income ($)
2011,24022,INCOME_5,Estimates of Personal Income - Average own unincorporated business income ($)
2009,47,INCOME_6,Estimates of Personal Income - Total own unincorporated business income ($m)
2010,51,INCOME_6,Estimates of Personal Income - Total own unincorporated business income ($m)
2011,60,INCOME_6,Estimates of Personal Income - Total own unincorporated business income ($m)
2009,2387,INCOME_7,Estimates of Personal Income - No. of own unincorporated business earners (no.)
2010,2440,INCOME_7,Estimates of Personal Income - No. of own unincorporated business earners (no.)
2011,2514,INCOME_7,Estimates of Personal Income - No. of own unincorporated business earners (no.)
2009,6250,INCOME_8,Estimates of Personal Income - Average investment income ($)
2010,5211,INCOME_8,Estimates of Personal Income - Average investment income ($)
2011,5689,INCOME_8,Estimates of Personal Income - Average investment income ($)
2009,71,INCOME_9,Estimates of Personal Income - Total investment income ($m)
2010,61,INCOME_9,Estimates of Personal Income - Total investment income ($m)
2011,74,INCOME_9,Estimates of Personal Income - Total investment income ($m)
2009,11439,INCOME_10,Estimates of Personal Income - No. of investment income earners (no.)
2010,11768,INCOME_10,Estimates of Personal Income - No. of investment income earners (no.)
2011,13020,INCOME_10,Estimates of Personal Income - No. of investment income earners (no.)
2009,22302,INCOME_11,Estimates of Personal Income - Average superannuation and annuity income ($)
2010,23313,INCOME_11,Estimates of Personal Income - Average superannuation and annuity income ($)
2011,21409,INCOME_11,Estimates of Personal Income - Average superannuation and annuity income ($)
2009,10,INCOME_12,Estimates of Personal Income - Total superannuation and annuity income ($m)
2010,11,INCOME_12,Estimates of Personal Income - Total superannuation and annuity income ($m)
2011,11,INCOME_12,Estimates of Personal Income - Total superannuation and annuity income ($m)
2009,455,INCOME_13,Estimates of Personal Income - No. of superannuation and annuity income earners (no.)
2010,477,INCOME_13,Estimates of Personal Income - No. of superannuation and annuity income earners (no.)
2011,506,INCOME_13,Estimates of Personal Income - No. of superannuation and annuity income earners (no.)
2009,3419,INCOME_14,Estimates of Personal Income - Average other income (excl. Government pensions and allowances) ($)
2010,2358,INCOME_14,Estimates of Personal Income - Average other income (excl. Government pensions and allowances) ($)
2011,2304,INCOME_14,Estimates of Personal Income - Average other income (excl. Government pensions and allowances) ($)
2009,6,INCOME_15,Estimates of Personal Income - Total other income (excl. Government pensions and allowances) ($m)
2010,4,INCOME_15,Estimates of Personal Income - Total other income (excl. Government pensions and allowances) ($m)
2011,5,INCOME_15,Estimates of Personal Income - Total other income (excl. Government pensions and allowances) ($m)
2009,1638,INCOME_16,Estimates of Personal Income - No. of other income (excl. Government pensions and allowances) earners (no.)
2010,1717,INCOME_16,Estimates of Personal Income - No. of other income (excl. Government pensions and allowances) earners (no.)
2011,2179,INCOME_16,Estimates of Personal Income - No. of other income (excl. Government pensions and allowances) earners (no.)
2009,50204,INCOME_17,Estimates of Personal Income - Average total income (excl. Government pensions and allowances) ($)
2010,51618,INCOME_17,Estimates of Personal Income - Average total income (excl. Government pensions and allowances) ($)
2011,56177,INCOME_17,Estimates of Personal Income - Average total income (excl. Government pensions and allowances) ($)
2009,988,INCOME_18,Estimates of Personal Income - Total income (excl. Government pensions and allowances) ($m)
2010,1014,INCOME_18,Estimates of Personal Income - Total income (excl. Government pensions and allowances) ($m)
2011,1163,INCOME_18,Estimates of Personal Income - Total income (excl. Government pensions and allowances) ($m)
2009,19689,INCOME_19,Estimates of Personal Income - Total no. income earners (excl. Government pensions and allowances) (no.)
2010,19635,INCOME_19,Estimates of Personal Income - Total no. income earners (excl. Government pensions and allowances) (no.)
2011,20697,INCOME_19,Estimates of Personal Income - Total no. income earners (excl. Government pensions and allowances) (no.)
2009,54.4,WAGE_2,Wage and Salary Earners - Males (%)
2010,54.8,WAGE_2,Wage and Salary Earners - Males (%)
2011,54.6,WAGE_2,Wage and Salary Earners - Males (%)
2009,45.6,WAGE_3,Wage and Salary Earners - Females (%)
2010,45.2,WAGE_3,Wage and Salary Earners - Females (%)
2011,45.4,WAGE_3,Wage and Salary Earners - Females (%)
2009,1981,WAGE_6,Wage and Salary Earners - Males - Aged 15-24 years (no.)
2010,1813,WAGE_6,Wage and Salary Earners - Males - Aged 15-24 years (no.)
2011,1812,WAGE_6,Wage and Salary Earners - Males - Aged 15-24 years (no.)
2009,3457,WAGE_7,Wage and Salary Earners - Males - Aged 25-34 years (no.)
2010,3330,WAGE_7,Wage and Salary Earners - Males - Aged 25-34 years (no.)
2011,3655,WAGE_7,Wage and Salary Earners - Males - Aged 25-34 years (no.)
2009,2013,WAGE_8,Wage and Salary Earners - Males - Aged 35-44 years (no.)
2010,1855,WAGE_8,Wage and Salary Earners - Males - Aged 35-44 years (no.)
2011,1992,WAGE_8,Wage and Salary Earners - Males - Aged 35-44 years (no.)
2009,1364,WAGE_9,Wage and Salary Earners - Males - Aged 45-54 years (no.)
2010,1313,WAGE_9,Wage and Salary Earners - Males - Aged 45-54 years (no.)
2011,1348,WAGE_9,Wage and Salary Earners - Males - Aged 45-54 years (no.)
2009,841,WAGE_10,Wage and Salary Earners - Males - Aged 55-64 years (no.)
2010,862,WAGE_10,Wage and Salary Earners - Males - Aged 55-64 years (no.)
2011,871,WAGE_10,Wage and Salary Earners - Males - Aged 55-64 years (no.)
2009,154,WAGE_11,Wage and Salary Earners - Males - Aged 65 years and over (no.)
2010,172,WAGE_11,Wage and Salary Earners - Males - Aged 65 years and over (no.)
2011,191,WAGE_11,Wage and Salary Earners - Males - Aged 65 years and over (no.)
2009,9810,WAGE_12,Wage and Salary Earners - Males - Total (no.)
2010,9345,WAGE_12,Wage and Salary Earners - Males - Total (no.)
2011,9869,WAGE_12,Wage and Salary Earners - Males - Total (no.)
2009,1701,WAGE_14,Wage and Salary Earners - Females - Aged 15-24 years (no.)
2010,1537,WAGE_14,Wage and Salary Earners - Females - Aged 15-24 years (no.)
2011,1588,WAGE_14,Wage and Salary Earners - Females - Aged 15-24 years (no.)
2009,2858,WAGE_15,Wage and Salary Earners - Females - Aged 25-34 years (no.)
2010,2601,WAGE_15,Wage and Salary Earners - Females - Aged 25-34 years (no.)
2011,2865,WAGE_15,Wage and Salary Earners - Females - Aged 25-34 years (no.)
2009,1555,WAGE_16,Wage and Salary Earners - Females - Aged 35-44 years (no.)
2010,1473,WAGE_16,Wage and Salary Earners - Females - Aged 35-44 years (no.)
2011,1573,WAGE_16,Wage and Salary Earners - Females - Aged 35-44 years (no.)
2009,1261,WAGE_17,Wage and Salary Earners - Females - Aged 45-54 years (no.)
2010,1225,WAGE_17,Wage and Salary Earners - Females - Aged 45-54 years (no.)
2011,1252,WAGE_17,Wage and Salary Earners - Females - Aged 45-54 years (no.)
2009,761,WAGE_18,Wage and Salary Earners - Females - Aged 55-64 years (no.)
2010,781,WAGE_18,Wage and Salary Earners - Females - Aged 55-64 years (no.)
2011,801,WAGE_18,Wage and Salary Earners - Females - Aged 55-64 years (no.)
2009,102,WAGE_19,Wage and Salary Earners - Females - Aged 65 years and over (no.)
2010,104,WAGE_19,Wage and Salary Earners - Females - Aged 65 years and over (no.)
2011,127,WAGE_19,Wage and Salary Earners - Females - Aged 65 years and over (no.)
2009,8238,WAGE_20,Wage and Salary Earners - Females - Total (no.)
2010,7721,WAGE_20,Wage and Salary Earners - Females - Total (no.)
2011,8206,WAGE_20,Wage and Salary Earners - Females - Total (no.)
2009,3682,WAGE_22,Wage and Salary Earners - Persons - Aged 15-24 years (no.)
2010,3350,WAGE_22,Wage and Salary Earners - Persons - Aged 15-24 years (no.)
2011,3400,WAGE_22,Wage and Salary Earners - Persons - Aged 15-24 years (no.)
2009,6315,WAGE_23,Wage and Salary Earners - Persons - Aged 25-34 years (no.)
2010,5931,WAGE_23,Wage and Salary Earners - Persons - Aged 25-34 years (no.)
2011,6520,WAGE_23,Wage and Salary Earners - Persons - Aged 25-34 years (no.)
2009,3568,WAGE_24,Wage and Salary Earners - Persons - Aged 35-44 years (no.)
2010,3328,WAGE_24,Wage and Salary Earners - Persons - Aged 35-44 years (no.)
2011,3565,WAGE_24,Wage and Salary Earners - Persons - Aged 35-44 years (no.)
2009,2625,WAGE_25,Wage and Salary Earners - Persons - Aged 45-54 years (no.)
2010,2538,WAGE_25,Wage and Salary Earners - Persons - Aged 45-54 years (no.)
2011,2600,WAGE_25,Wage and Salary Earners - Persons - Aged 45-54 years (no.)
2009,1602,WAGE_26,Wage and Salary Earners - Persons - Aged 55-64 years (no.)
2010,1643,WAGE_26,Wage and Salary Earners - Persons - Aged 55-64 years (no.)
2011,1672,WAGE_26,Wage and Salary Earners - Persons - Aged 55-64 years (no.)
2009,256,WAGE_27,Wage and Salary Earners - Persons - Aged 65 years and over (no.)
2010,276,WAGE_27,Wage and Salary Earners - Persons - Aged 65 years and over (no.)
2011,318,WAGE_27,Wage and Salary Earners - Persons - Aged 65 years and over (no.)
2009,18048,WAGE_28,Wage and Salary Earners - Persons - Total (no.)
2010,17065,WAGE_28,Wage and Salary Earners - Persons - Total (no.)
2011,18076,WAGE_28,Wage and Salary Earners - Persons - Total (no.)
2009,20.4,WAGE_30,Wage and Salary Earners - Persons - Aged 15-24 years (%)
2010,19.6,WAGE_30,Wage and Salary Earners - Persons - Aged 15-24 years (%)
2011,18.8,WAGE_30,Wage and Salary Earners - Persons - Aged 15-24 years (%)
2009,35,WAGE_31,Wage and Salary Earners - Persons - Aged 25-34 years (%)
2010,34.8,WAGE_31,Wage and Salary Earners - Persons - Aged 25-34 years (%)
2011,36.1,WAGE_31,Wage and Salary Earners - Persons - Aged 25-34 years (%)
2009,19.8,WAGE_32,Wage and Salary Earners - Persons - Aged 35-44 years (%)
2010,19.5,WAGE_32,Wage and Salary Earners - Persons - Aged 35-44 years (%)
2011,19.7,WAGE_32,Wage and Salary Earners - Persons - Aged 35-44 years (%)
2009,14.5,WAGE_33,Wage and Salary Earners - Persons - Aged 45-54 years (%)
2010,14.9,WAGE_33,Wage and Salary Earners - Persons - Aged 45-54 years (%)
2011,14.4,WAGE_33,Wage and Salary Earners - Persons - Aged 45-54 years (%)
2009,8.9,WAGE_34,Wage and Salary Earners - Persons - Aged 55-64 years (%)
2010,9.6,WAGE_34,Wage and Salary Earners - Persons - Aged 55-64 years (%)
2011,9.2,WAGE_34,Wage and Salary Earners - Persons - Aged 55-64 years (%)
2009,1.4,WAGE_35,Wage and Salary Earners - Persons - Aged 65 years and over (%)
2010,1.6,WAGE_35,Wage and Salary Earners - Persons - Aged 65 years and over (%)
2011,1.8,WAGE_35,Wage and Salary Earners - Persons - Aged 65 years and over (%)
2010,1513,WAGE_OCC_2,Wage and Salary Earners by Occupation - Managers (no.)
2011,1627,WAGE_OCC_2,Wage and Salary Earners by Occupation - Managers (no.)
2010,4264,WAGE_OCC_3,Wage and Salary Earners by Occupation - Professionals (no.)
2011,4613,WAGE_OCC_3,Wage and Salary Earners by Occupation - Professionals (no.)
2010,1948,WAGE_OCC_4,Wage and Salary Earners by Occupation - Technicians and trades workers (no.)
2011,2146,WAGE_OCC_4,Wage and Salary Earners by Occupation - Technicians and trades workers (no.)
2010,1616,WAGE_OCC_5,Wage and Salary Earners by Occupation - Community and personal service workers (no.)
2011,1780,WAGE_OCC_5,Wage and Salary Earners by Occupation - Community and personal service workers (no.)
2010,2709,WAGE_OCC_6,Wage and Salary Earners by Occupation - Clerical and administrative workers (no.)
2011,2604,WAGE_OCC_6,Wage and Salary Earners by Occupation - Clerical and administrative workers (no.)
2010,1207,WAGE_OCC_7,Wage and Salary Earners by Occupation - Sales workers (no.)
2011,1325,WAGE_OCC_7,Wage and Salary Earners by Occupation - Sales workers (no.)
2010,849,WAGE_OCC_8,Wage and Salary Earners by Occupation - Machinery operators and drivers (no.)
2011,891,WAGE_OCC_8,Wage and Salary Earners by Occupation - Machinery operators and drivers (no.)
2010,1845,WAGE_OCC_9,Wage and Salary Earners by Occupation - Labourers (no.)
2011,1921,WAGE_OCC_9,Wage and Salary Earners by Occupation - Labourers (no.)
2010,1115,WAGE_OCC_10,Wage and Salary Earners by Occupation - Not stated (no.)
2011,1168,WAGE_OCC_10,Wage and Salary Earners by Occupation - Not stated (no.)
2010,17065,WAGE_OCC_11,Wage and Salary Earners by Occupation - Total wage and salary earners (no.)
2011,18076,WAGE_OCC_11,Wage and Salary Earners by Occupation - Total wage and salary earners (no.)
2010,9,WAGE_OCC_12,Wage and Salary Earners by Occupation - Managers (%)
2011,9,WAGE_OCC_12,Wage and Salary Earners by Occupation - Managers (%)
2010,25,WAGE_OCC_13,Wage and Salary Earners by Occupation - Professionals (%)
2011,26,WAGE_OCC_13,Wage and Salary Earners by Occupation - Professionals (%)
2010,11,WAGE_OCC_14,Wage and Salary Earners by Occupation - Technicians and trades workers (%)
2011,12,WAGE_OCC_14,Wage and Salary Earners by Occupation - Technicians and trades workers (%)
2010,9,WAGE_OCC_15,Wage and Salary Earners by Occupation - Community and personal service workers (%)
2011,10,WAGE_OCC_15,Wage and Salary Earners by Occupation - Community and personal service workers (%)
2010,16,WAGE_OCC_16,Wage and Salary Earners by Occupation - Clerical and administrative workers (%)
2011,14,WAGE_OCC_16,Wage and Salary Earners by Occupation - Clerical and administrative workers (%)
2010,7,WAGE_OCC_17,Wage and Salary Earners by Occupation - Sales workers (%)
2011,7,WAGE_OCC_17,Wage and Salary Earners by Occupation - Sales workers (%)
2010,5,WAGE_OCC_18,Wage and Salary Earners by Occupation - Machinery operators and drivers (%)
2011,5,WAGE_OCC_18,Wage and Salary Earners by Occupation - Machinery operators and drivers (%)
2010,11,WAGE_OCC_19,Wage and Salary Earners by Occupation - Labourers (%)
2011,11,WAGE_OCC_19,Wage and Salary Earners by Occupation - Labourers (%)
2010,7,WAGE_OCC_20,Wage and Salary Earners by Occupation - Not stated (%)
2011,6,WAGE_OCC_20,Wage and Salary Earners by Occupation - Not stated (%)
2011,1341,RENT_2,Rent and Mortgage Payments - Average monthly household rental payment ($)
