Time,Value,MEASURE,Description
2011,0.9,YOUTH_7,Youth (15-19 Years) Engagement in Work/Study - Working full-time and studying full-time (% of all 15-19 yo)
2011,83.3,YOUTH_8,Youth (15-19 Years) Engagement in Work/Study - Fully engaged (% of all 15-19 yo)
2011,431,YOUTH_9,Youth (15-19 Years) Engagement in Work/Study - Total - aged 15-19 years (no.)
2011,325,PENSION_2,Selected Government Pensions and Allowances - Age Pension - Centrelink (no.)
2012,380,PENSION_2,Selected Government Pensions and Allowances - Age Pension - Centrelink (no.)
2013,371,PENSION_2,Selected Government Pensions and Allowances - Age Pension - Centrelink (no.)
2009,47,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2010,49,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2011,41,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2012,39,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2013,33,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2009,22,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2010,23,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2011,20,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2012,17,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2013,16,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2011,65,PENSION_7,Selected Government Pensions and Allowances - Disability Support Pension (no.)
2012,66,PENSION_7,Selected Government Pensions and Allowances - Disability Support Pension (no.)
2013,72,PENSION_7,Selected Government Pensions and Allowances - Disability Support Pension (no.)
2010,49,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2011,45,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2012,54,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2013,60,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2011,51.1,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2012,51.9,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2013,56.7,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2010,21,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2011,20,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2010,117,PENSION_11,Selected Government Pensions and Allowances - Youth Allowance (Full time students/apprentices) (no.)
2011,102,PENSION_11,Selected Government Pensions and Allowances - Youth Allowance (Full time students/apprentices) (no.)
2012,95,PENSION_11,Selected Government Pensions and Allowances - Youth Allowance (Full time students/apprentices) (no.)
2013,88,PENSION_11,Selected Government Pensions and Allowances - Youth Allowance (Full time students/apprentices) (no.)
2009,148,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2010,145,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2011,150,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2012,101,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2009,134,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2010,131,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2011,130,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2012,91,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2009,164,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2010,160,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2011,160,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2012,108,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2009,75548,INCOME_2,Estimates of Personal Income - Average wage and salary income ($)
2010,84244,INCOME_2,Estimates of Personal Income - Average wage and salary income ($)
2011,93337,INCOME_2,Estimates of Personal Income - Average wage and salary income ($)
2009,261,INCOME_3,Estimates of Personal Income - Total wage and salary income ($m)
2010,294,INCOME_3,Estimates of Personal Income - Total wage and salary income ($m)
2011,341,INCOME_3,Estimates of Personal Income - Total wage and salary income ($m)
2009,3450,INCOME_4,Estimates of Personal Income - No. of wage and salary earners (no.)
2010,3485,INCOME_4,Estimates of Personal Income - No. of wage and salary earners (no.)
2011,3651,INCOME_4,Estimates of Personal Income - No. of wage and salary earners (no.)
2009,65911,INCOME_5,Estimates of Personal Income - Average own unincorporated business income ($)
2010,75663,INCOME_5,Estimates of Personal Income - Average own unincorporated business income ($)
2011,84446,INCOME_5,Estimates of Personal Income - Average own unincorporated business income ($)
2009,62,INCOME_6,Estimates of Personal Income - Total own unincorporated business income ($m)
2010,74,INCOME_6,Estimates of Personal Income - Total own unincorporated business income ($m)
2011,82,INCOME_6,Estimates of Personal Income - Total own unincorporated business income ($m)
2009,945,INCOME_7,Estimates of Personal Income - No. of own unincorporated business earners (no.)
2010,983,INCOME_7,Estimates of Personal Income - No. of own unincorporated business earners (no.)
2011,970,INCOME_7,Estimates of Personal Income - No. of own unincorporated business earners (no.)
2009,43189,INCOME_8,Estimates of Personal Income - Average investment income ($)
2010,46180,INCOME_8,Estimates of Personal Income - Average investment income ($)
2011,50199,INCOME_8,Estimates of Personal Income - Average investment income ($)
2009,178,INCOME_9,Estimates of Personal Income - Total investment income ($m)
2010,195,INCOME_9,Estimates of Personal Income - Total investment income ($m)
2011,223,INCOME_9,Estimates of Personal Income - Total investment income ($m)
2009,4125,INCOME_10,Estimates of Personal Income - No. of investment income earners (no.)
2010,4228,INCOME_10,Estimates of Personal Income - No. of investment income earners (no.)
2011,4442,INCOME_10,Estimates of Personal Income - No. of investment income earners (no.)
2009,39261,INCOME_11,Estimates of Personal Income - Average superannuation and annuity income ($)
2010,38516,INCOME_11,Estimates of Personal Income - Average superannuation and annuity income ($)
2011,36377,INCOME_11,Estimates of Personal Income - Average superannuation and annuity income ($)
2009,8,INCOME_12,Estimates of Personal Income - Total superannuation and annuity income ($m)
2010,9,INCOME_12,Estimates of Personal Income - Total superannuation and annuity income ($m)
2011,9,INCOME_12,Estimates of Personal Income - Total superannuation and annuity income ($m)
2009,213,INCOME_13,Estimates of Personal Income - No. of superannuation and annuity income earners (no.)
2010,227,INCOME_13,Estimates of Personal Income - No. of superannuation and annuity income earners (no.)
2011,238,INCOME_13,Estimates of Personal Income - No. of superannuation and annuity income earners (no.)
2009,14629,INCOME_14,Estimates of Personal Income - Average other income (excl. Government pensions and allowances) ($)
2010,8631,INCOME_14,Estimates of Personal Income - Average other income (excl. Government pensions and allowances) ($)
2011,5591,INCOME_14,Estimates of Personal Income - Average other income (excl. Government pensions and allowances) ($)
2009,16,INCOME_15,Estimates of Personal Income - Total other income (excl. Government pensions and allowances) ($m)
2010,10,INCOME_15,Estimates of Personal Income - Total other income (excl. Government pensions and allowances) ($m)
2011,8,INCOME_15,Estimates of Personal Income - Total other income (excl. Government pensions and allowances) ($m)
2009,1063,INCOME_16,Estimates of Personal Income - No. of other income (excl. Government pensions and allowances) earners (no.)
2010,1133,INCOME_16,Estimates of Personal Income - No. of other income (excl. Government pensions and allowances) earners (no.)
2011,1393,INCOME_16,Estimates of Personal Income - No. of other income (excl. Government pensions and allowances) earners (no.)
2009,103753,INCOME_17,Estimates of Personal Income - Average total income (excl. Government pensions and allowances) ($)
2010,113288,INCOME_17,Estimates of Personal Income - Average total income (excl. Government pensions and allowances) ($)
2011,124762,INCOME_17,Estimates of Personal Income - Average total income (excl. Government pensions and allowances) ($)
2009,525,INCOME_18,Estimates of Personal Income - Total income (excl. Government pensions and allowances) ($m)
2010,582,INCOME_18,Estimates of Personal Income - Total income (excl. Government pensions and allowances) ($m)
2011,662,INCOME_18,Estimates of Personal Income - Total income (excl. Government pensions and allowances) ($m)
2009,5060,INCOME_19,Estimates of Personal Income - Total no. income earners (excl. Government pensions and allowances) (no.)
2010,5135,INCOME_19,Estimates of Personal Income - Total no. income earners (excl. Government pensions and allowances) (no.)
2011,5307,INCOME_19,Estimates of Personal Income - Total no. income earners (excl. Government pensions and allowances) (no.)
2009,52.2,WAGE_2,Wage and Salary Earners - Males (%)
2010,52.1,WAGE_2,Wage and Salary Earners - Males (%)
2011,52.2,WAGE_2,Wage and Salary Earners - Males (%)
2009,47.8,WAGE_3,Wage and Salary Earners - Females (%)
2010,47.9,WAGE_3,Wage and Salary Earners - Females (%)
2011,47.8,WAGE_3,Wage and Salary Earners - Females (%)
2009,363,WAGE_6,Wage and Salary Earners - Males - Aged 15-24 years (no.)
2010,326,WAGE_6,Wage and Salary Earners - Males - Aged 15-24 years (no.)
2011,339,WAGE_6,Wage and Salary Earners - Males - Aged 15-24 years (no.)
2009,426,WAGE_7,Wage and Salary Earners - Males - Aged 25-34 years (no.)
2010,395,WAGE_7,Wage and Salary Earners - Males - Aged 25-34 years (no.)
2011,460,WAGE_7,Wage and Salary Earners - Males - Aged 25-34 years (no.)
2009,329,WAGE_8,Wage and Salary Earners - Males - Aged 35-44 years (no.)
2010,312,WAGE_8,Wage and Salary Earners - Males - Aged 35-44 years (no.)
2011,333,WAGE_8,Wage and Salary Earners - Males - Aged 35-44 years (no.)
2009,376,WAGE_9,Wage and Salary Earners - Males - Aged 45-54 years (no.)
2010,360,WAGE_9,Wage and Salary Earners - Males - Aged 45-54 years (no.)
2011,346,WAGE_9,Wage and Salary Earners - Males - Aged 45-54 years (no.)
2009,315,WAGE_10,Wage and Salary Earners - Males - Aged 55-64 years (no.)
2010,303,WAGE_10,Wage and Salary Earners - Males - Aged 55-64 years (no.)
2011,303,WAGE_10,Wage and Salary Earners - Males - Aged 55-64 years (no.)
2009,114,WAGE_11,Wage and Salary Earners - Males - Aged 65 years and over (no.)
2010,121,WAGE_11,Wage and Salary Earners - Males - Aged 65 years and over (no.)
2011,123,WAGE_11,Wage and Salary Earners - Males - Aged 65 years and over (no.)
2009,1923,WAGE_12,Wage and Salary Earners - Males - Total (no.)
2010,1817,WAGE_12,Wage and Salary Earners - Males - Total (no.)
2011,1904,WAGE_12,Wage and Salary Earners - Males - Total (no.)
2009,373,WAGE_14,Wage and Salary Earners - Females - Aged 15-24 years (no.)
2010,345,WAGE_14,Wage and Salary Earners - Females - Aged 15-24 years (no.)
2011,343,WAGE_14,Wage and Salary Earners - Females - Aged 15-24 years (no.)
2009,392,WAGE_15,Wage and Salary Earners - Females - Aged 25-34 years (no.)
2010,385,WAGE_15,Wage and Salary Earners - Females - Aged 25-34 years (no.)
2011,441,WAGE_15,Wage and Salary Earners - Females - Aged 25-34 years (no.)
2009,321,WAGE_16,Wage and Salary Earners - Females - Aged 35-44 years (no.)
2010,266,WAGE_16,Wage and Salary Earners - Females - Aged 35-44 years (no.)
2011,264,WAGE_16,Wage and Salary Earners - Females - Aged 35-44 years (no.)
2009,332,WAGE_17,Wage and Salary Earners - Females - Aged 45-54 years (no.)
2010,319,WAGE_17,Wage and Salary Earners - Females - Aged 45-54 years (no.)
2011,329,WAGE_17,Wage and Salary Earners - Females - Aged 45-54 years (no.)
2009,278,WAGE_18,Wage and Salary Earners - Females - Aged 55-64 years (no.)
2010,289,WAGE_18,Wage and Salary Earners - Females - Aged 55-64 years (no.)
2011,292,WAGE_18,Wage and Salary Earners - Females - Aged 55-64 years (no.)
2009,66,WAGE_19,Wage and Salary Earners - Females - Aged 65 years and over (no.)
2010,65,WAGE_19,Wage and Salary Earners - Females - Aged 65 years and over (no.)
2011,76,WAGE_19,Wage and Salary Earners - Females - Aged 65 years and over (no.)
2009,1762,WAGE_20,Wage and Salary Earners - Females - Total (no.)
2010,1669,WAGE_20,Wage and Salary Earners - Females - Total (no.)
2011,1745,WAGE_20,Wage and Salary Earners - Females - Total (no.)
2009,736,WAGE_22,Wage and Salary Earners - Persons - Aged 15-24 years (no.)
2010,671,WAGE_22,Wage and Salary Earners - Persons - Aged 15-24 years (no.)
2011,682,WAGE_22,Wage and Salary Earners - Persons - Aged 15-24 years (no.)
2009,818,WAGE_23,Wage and Salary Earners - Persons - Aged 25-34 years (no.)
2010,780,WAGE_23,Wage and Salary Earners - Persons - Aged 25-34 years (no.)
2011,901,WAGE_23,Wage and Salary Earners - Persons - Aged 25-34 years (no.)
2009,650,WAGE_24,Wage and Salary Earners - Persons - Aged 35-44 years (no.)
2010,578,WAGE_24,Wage and Salary Earners - Persons - Aged 35-44 years (no.)
2011,597,WAGE_24,Wage and Salary Earners - Persons - Aged 35-44 years (no.)
2009,708,WAGE_25,Wage and Salary Earners - Persons - Aged 45-54 years (no.)
2010,679,WAGE_25,Wage and Salary Earners - Persons - Aged 45-54 years (no.)
2011,675,WAGE_25,Wage and Salary Earners - Persons - Aged 45-54 years (no.)
2009,593,WAGE_26,Wage and Salary Earners - Persons - Aged 55-64 years (no.)
2010,592,WAGE_26,Wage and Salary Earners - Persons - Aged 55-64 years (no.)
2011,595,WAGE_26,Wage and Salary Earners - Persons - Aged 55-64 years (no.)
2009,180,WAGE_27,Wage and Salary Earners - Persons - Aged 65 years and over (no.)
2010,186,WAGE_27,Wage and Salary Earners - Persons - Aged 65 years and over (no.)
2011,199,WAGE_27,Wage and Salary Earners - Persons - Aged 65 years and over (no.)
2009,3685,WAGE_28,Wage and Salary Earners - Persons - Total (no.)
2010,3485,WAGE_28,Wage and Salary Earners - Persons - Total (no.)
2011,3651,WAGE_28,Wage and Salary Earners - Persons - Total (no.)
2009,20,WAGE_30,Wage and Salary Earners - Persons - Aged 15-24 years (%)
2010,19.3,WAGE_30,Wage and Salary Earners - Persons - Aged 15-24 years (%)
2011,18.7,WAGE_30,Wage and Salary Earners - Persons - Aged 15-24 years (%)
2009,22.2,WAGE_31,Wage and Salary Earners - Persons - Aged 25-34 years (%)
2010,22.4,WAGE_31,Wage and Salary Earners - Persons - Aged 25-34 years (%)
2011,24.7,WAGE_31,Wage and Salary Earners - Persons - Aged 25-34 years (%)
2009,17.6,WAGE_32,Wage and Salary Earners - Persons - Aged 35-44 years (%)
2010,16.6,WAGE_32,Wage and Salary Earners - Persons - Aged 35-44 years (%)
2011,16.4,WAGE_32,Wage and Salary Earners - Persons - Aged 35-44 years (%)
2009,19.2,WAGE_33,Wage and Salary Earners - Persons - Aged 45-54 years (%)
2010,19.5,WAGE_33,Wage and Salary Earners - Persons - Aged 45-54 years (%)
2011,18.5,WAGE_33,Wage and Salary Earners - Persons - Aged 45-54 years (%)
2009,16.1,WAGE_34,Wage and Salary Earners - Persons - Aged 55-64 years (%)
2010,17,WAGE_34,Wage and Salary Earners - Persons - Aged 55-64 years (%)
2011,16.3,WAGE_34,Wage and Salary Earners - Persons - Aged 55-64 years (%)
2009,4.9,WAGE_35,Wage and Salary Earners - Persons - Aged 65 years and over (%)
2010,5.3,WAGE_35,Wage and Salary Earners - Persons - Aged 65 years and over (%)
2011,5.5,WAGE_35,Wage and Salary Earners - Persons - Aged 65 years and over (%)
2010,557,WAGE_OCC_2,Wage and Salary Earners by Occupation - Managers (no.)
2011,575,WAGE_OCC_2,Wage and Salary Earners by Occupation - Managers (no.)
2010,1274,WAGE_OCC_3,Wage and Salary Earners by Occupation - Professionals (no.)
2011,1374,WAGE_OCC_3,Wage and Salary Earners by Occupation - Professionals (no.)
2010,183,WAGE_OCC_4,Wage and Salary Earners by Occupation - Technicians and trades workers (no.)
2011,187,WAGE_OCC_4,Wage and Salary Earners by Occupation - Technicians and trades workers (no.)
2010,265,WAGE_OCC_5,Wage and Salary Earners by Occupation - Community and personal service workers (no.)
2011,287,WAGE_OCC_5,Wage and Salary Earners by Occupation - Community and personal service workers (no.)
2010,526,WAGE_OCC_6,Wage and Salary Earners by Occupation - Clerical and administrative workers (no.)
2011,492,WAGE_OCC_6,Wage and Salary Earners by Occupation - Clerical and administrative workers (no.)
2010,225,WAGE_OCC_7,Wage and Salary Earners by Occupation - Sales workers (no.)
2011,246,WAGE_OCC_7,Wage and Salary Earners by Occupation - Sales workers (no.)
2010,48,WAGE_OCC_8,Wage and Salary Earners by Occupation - Machinery operators and drivers (no.)
2011,49,WAGE_OCC_8,Wage and Salary Earners by Occupation - Machinery operators and drivers (no.)
2010,131,WAGE_OCC_9,Wage and Salary Earners by Occupation - Labourers (no.)
2011,151,WAGE_OCC_9,Wage and Salary Earners by Occupation - Labourers (no.)
2010,277,WAGE_OCC_10,Wage and Salary Earners by Occupation - Not stated (no.)
2011,289,WAGE_OCC_10,Wage and Salary Earners by Occupation - Not stated (no.)
2010,3485,WAGE_OCC_11,Wage and Salary Earners by Occupation - Total wage and salary earners (no.)
2011,3651,WAGE_OCC_11,Wage and Salary Earners by Occupation - Total wage and salary earners (no.)
2010,16,WAGE_OCC_12,Wage and Salary Earners by Occupation - Managers (%)
2011,16,WAGE_OCC_12,Wage and Salary Earners by Occupation - Managers (%)
2010,37,WAGE_OCC_13,Wage and Salary Earners by Occupation - Professionals (%)
2011,38,WAGE_OCC_13,Wage and Salary Earners by Occupation - Professionals (%)
2010,5,WAGE_OCC_14,Wage and Salary Earners by Occupation - Technicians and trades workers (%)
2011,5,WAGE_OCC_14,Wage and Salary Earners by Occupation - Technicians and trades workers (%)
2010,8,WAGE_OCC_15,Wage and Salary Earners by Occupation - Community and personal service workers (%)
2011,8,WAGE_OCC_15,Wage and Salary Earners by Occupation - Community and personal service workers (%)
2010,15,WAGE_OCC_16,Wage and Salary Earners by Occupation - Clerical and administrative workers (%)
2011,13,WAGE_OCC_16,Wage and Salary Earners by Occupation - Clerical and administrative workers (%)
2010,6,WAGE_OCC_17,Wage and Salary Earners by Occupation - Sales workers (%)
2011,7,WAGE_OCC_17,Wage and Salary Earners by Occupation - Sales workers (%)
2010,1,WAGE_OCC_18,Wage and Salary Earners by Occupation - Machinery operators and drivers (%)
2011,1,WAGE_OCC_18,Wage and Salary Earners by Occupation - Machinery operators and drivers (%)
2010,4,WAGE_OCC_19,Wage and Salary Earners by Occupation - Labourers (%)
2011,4,WAGE_OCC_19,Wage and Salary Earners by Occupation - Labourers (%)
2010,8,WAGE_OCC_20,Wage and Salary Earners by Occupation - Not stated (%)
2011,8,WAGE_OCC_20,Wage and Salary Earners by Occupation - Not stated (%)
2011,2423,RENT_2,Rent and Mortgage Payments - Average monthly household rental payment ($)
2011,3597,RENT_3,Rent and Mortgage Payments - Average monthly household mortgage payment ($)
2009,45,BUILDING_2,Building Approvals - Total private sector houses (no.)
2010,84,BUILDING_2,Building Approvals - Total private sector houses (no.)
2011,47,BUILDING_2,Building Approvals - Total private sector houses (no.)
2012,50,BUILDING_2,Building Approvals - Total private sector houses (no.)
2013,36,BUILDING_2,Building Approvals - Total private sector houses (no.)
2009,45,BUILDING_3,Building Approvals - Total new private sector houses (no.)
2010,84,BUILDING_3,Building Approvals - Total new private sector houses (no.)
2011,47,BUILDING_3,Building Approvals - Total new private sector houses (no.)
2012,50,BUILDING_3,Building Approvals - Total new private sector houses (no.)
2013,36,BUILDING_3,Building Approvals - Total new private sector houses (no.)
2009,45,BUILDING_4,Building Approvals - Total dwelling units (no.)
2010,88,BUILDING_4,Building Approvals - Total dwelling units (no.)
2011,47,BUILDING_4,Building Approvals - Total dwelling units (no.)
2012,55,BUILDING_4,Building Approvals - Total dwelling units (no.)
2013,40,BUILDING_4,Building Approvals - Total dwelling units (no.)
2009,31,BUILDING_5,Building Approvals - Value of total private sector houses ($m)
2010,68,BUILDING_5,Building Approvals - Value of total private sector houses ($m)
2011,41,BUILDING_5,Building Approvals - Value of total private sector houses ($m)
2012,41,BUILDING_5,Building Approvals - Value of total private sector houses ($m)
2013,27,BUILDING_5,Building Approvals - Value of total private sector houses ($m)
2009,28,BUILDING_6,Building Approvals - Value of new private sector housing ($m)
2010,64,BUILDING_6,Building Approvals - Value of new private sector housing ($m)
2011,39,BUILDING_6,Building Approvals - Value of new private sector housing ($m)
2012,32,BUILDING_6,Building Approvals - Value of new private sector housing ($m)
2013,25,BUILDING_6,Building Approvals - Value of new private sector housing ($m)
