Time,Value,MEASURE,Description
2013,59,CABEE_13,Business Exits - Number of employing business exits: 1-4 employees (no.)
2009,37,CABEE_14,Business Exits - Number of employing business exits: 5 or more employees (no.)
2010,21,CABEE_14,Business Exits - Number of employing business exits: 5 or more employees (no.)
2011,25,CABEE_14,Business Exits - Number of employing business exits: 5 or more employees (no.)
2012,39,CABEE_14,Business Exits - Number of employing business exits: 5 or more employees (no.)
2013,12,CABEE_14,Business Exits - Number of employing business exits: 5 or more employees (no.)
2009,475,CABEE_15,Business Exits - Total number of business exits (no.)
2010,381,CABEE_15,Business Exits - Total number of business exits (no.)
2011,399,CABEE_15,Business Exits - Total number of business exits (no.)
2012,478,CABEE_15,Business Exits - Total number of business exits (no.)
2013,385,CABEE_15,Business Exits - Total number of business exits (no.)
2012,100,CABEE_19,"Number of Businesses by Industry - Agriculture, Forestry and Fishing (no.)"
2013,98,CABEE_19,"Number of Businesses by Industry - Agriculture, Forestry and Fishing (no.)"
2012,65,CABEE_28,Number of Businesses by Industry - Mining (no.)
2013,59,CABEE_28,Number of Businesses by Industry - Mining (no.)
2012,69,CABEE_27,Number of Businesses by Industry - Manufacturing (no.)
2013,70,CABEE_27,Number of Businesses by Industry - Manufacturing (no.)
2012,3,CABEE_23,"Number of Businesses by Industry - Electricity, gas, water and waste services (no.)"
2013,5,CABEE_23,"Number of Businesses by Industry - Electricity, gas, water and waste services (no.)"
2012,297,CABEE_21,Number of Businesses by Industry - Construction (no.)
2013,292,CABEE_21,Number of Businesses by Industry - Construction (no.)
2012,86,CABEE_37,Number of Businesses by Industry - Wholesale trade (no.)
2013,81,CABEE_37,Number of Businesses by Industry - Wholesale trade (no.)
2012,164,CABEE_34,Number of Businesses by Industry - Retail trade (no.)
2013,151,CABEE_34,Number of Businesses by Industry - Retail trade (no.)
2012,97,CABEE_17,Number of Businesses by Industry - Accommodation and food services (no.)
2013,89,CABEE_17,Number of Businesses by Industry - Accommodation and food services (no.)
2012,88,CABEE_36,"Number of Businesses by Industry - Transport, postal and warehousing (no.)"
2013,89,CABEE_36,"Number of Businesses by Industry - Transport, postal and warehousing (no.)"
2012,30,CABEE_26,Number of Businesses by Industry - Information media and telecommunications (no.)
2013,28,CABEE_26,Number of Businesses by Industry - Information media and telecommunications (no.)
2012,448,CABEE_24,Number of Businesses by Industry - Financial and insurance services (no.)
2013,451,CABEE_24,Number of Businesses by Industry - Financial and insurance services (no.)
2012,462,CABEE_33,"Number of Businesses by Industry - Rental, hiring and real estate services (no.)"
2013,468,CABEE_33,"Number of Businesses by Industry - Rental, hiring and real estate services (no.)"
2012,662,CABEE_31,Number of Businesses by Industry - Professional scientific and technical services (no.)
2013,651,CABEE_31,Number of Businesses by Industry - Professional scientific and technical services (no.)
2012,137,CABEE_18,Number of Businesses by Industry - Administrative and support services (no.)
2013,133,CABEE_18,Number of Businesses by Industry - Administrative and support services (no.)
2012,6,CABEE_32,Number of Businesses by Industry - Public administration and safety (no.)
2013,5,CABEE_32,Number of Businesses by Industry - Public administration and safety (no.)
2012,45,CABEE_22,Number of Businesses by Industry - Education and training (no.)
2013,46,CABEE_22,Number of Businesses by Industry - Education and training (no.)
2012,448,CABEE_25,Number of Businesses by Industry - Health care and social assistance (no.)
2013,442,CABEE_25,Number of Businesses by Industry - Health care and social assistance (no.)
2012,48,CABEE_20,Number of Businesses by Industry - Arts and recreation services (no.)
2013,40,CABEE_20,Number of Businesses by Industry - Arts and recreation services (no.)
2012,66,CABEE_30,Number of Businesses by Industry - Other services (no.)
2013,57,CABEE_30,Number of Businesses by Industry - Other services (no.)
2012,96,CABEE_29,Number of Businesses by Industry - Not classified (no.)
2013,146,CABEE_29,Number of Businesses by Industry - Not classified (no.)
2012,3417,CABEE_35,Number of Businesses by Industry - Total (no.)
2013,3401,CABEE_35,Number of Businesses by Industry - Total (no.)
2012,3,BANKRUPT_2,Bankruptcies - Non business (inc. not stated) (no.)
2012,5,BANKRUPT_3,Bankruptcies - Business related (no.)
2012,8,BANKRUPT_4,Bankruptcies - Total (no.)
2013,7,BANKRUPT_4,Bankruptcies - Total (no.)
2011,12991,LF_2,Labour Force Statistics - Labour Force (no. )
2011,395,LF_3,Labour Force Statistics - Unemployed (no. )
2011,3,LF_4,Labour Force Statistics - Unemployment rate (%)
2011,65.6,LF_5,Labour Force Statistics - Participation rate (%)
2011,1.2,YOUTH_2,Youth (15-19 Years) Engagement in Work/Study - Working full-time and studying part-time (% of all 15-19 yo)
2011,1.4,YOUTH_3,Youth (15-19 Years) Engagement in Work/Study - Working part time and studying part-time (% of all 15-19 yo)
2011,28.6,YOUTH_4,Youth (15-19 Years) Engagement in Work/Study - Working part-time and studying full-time (% of all 15-19 yo)
2011,3.8,YOUTH_5,Youth (15-19 Years) Engagement in Work/Study - Working full-time (not studying) (% of all 15-19 yo)
2011,52.6,YOUTH_6,Youth (15-19 Years) Engagement in Work/Study - Studying full-time (not working) (% of all 15-19 yo)
2011,0.2,YOUTH_7,Youth (15-19 Years) Engagement in Work/Study - Working full-time and studying full-time (% of all 15-19 yo)
2011,87.8,YOUTH_8,Youth (15-19 Years) Engagement in Work/Study - Fully engaged (% of all 15-19 yo)
2011,1726,YOUTH_9,Youth (15-19 Years) Engagement in Work/Study - Total - aged 15-19 years (no.)
2011,1627,PENSION_2,Selected Government Pensions and Allowances - Age Pension - Centrelink (no.)
2012,1533,PENSION_2,Selected Government Pensions and Allowances - Age Pension - Centrelink (no.)
2013,1547,PENSION_2,Selected Government Pensions and Allowances - Age Pension - Centrelink (no.)
2009,8,PENSION_3,Selected Government Pensions and Allowances - Age Pension - DVA (no.)
2010,7,PENSION_3,Selected Government Pensions and Allowances - Age Pension - DVA (no.)
2011,7,PENSION_3,Selected Government Pensions and Allowances - Age Pension - DVA (no.)
2012,6,PENSION_3,Selected Government Pensions and Allowances - Age Pension - DVA (no.)
2013,6,PENSION_3,Selected Government Pensions and Allowances - Age Pension - DVA (no.)
2009,273,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2010,249,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2011,219,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2012,191,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2013,164,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2009,67,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2010,69,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2011,69,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2012,69,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2013,57,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2011,28,PENSION_6,Selected Government Pensions and Allowances - Carer Payment (no.)
2012,26,PENSION_6,Selected Government Pensions and Allowances - Carer Payment (no.)
2013,23,PENSION_6,Selected Government Pensions and Allowances - Carer Payment (no.)
2011,287,PENSION_7,Selected Government Pensions and Allowances - Disability Support Pension (no.)
2012,234,PENSION_7,Selected Government Pensions and Allowances - Disability Support Pension (no.)
2013,222,PENSION_7,Selected Government Pensions and Allowances - Disability Support Pension (no.)
2010,179,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2011,125,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2012,138,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2013,149,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2010,45.3,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2011,64,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2012,60.1,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2013,58.4,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2010,68,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2011,61,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2012,56,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2013,45,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2010,271,PENSION_11,Selected Government Pensions and Allowances - Youth Allowance (Full time students/apprentices) (no.)
2011,266,PENSION_11,Selected Government Pensions and Allowances - Youth Allowance (Full time students/apprentices) (no.)
2012,224,PENSION_11,Selected Government Pensions and Allowances - Youth Allowance (Full time students/apprentices) (no.)
2013,215,PENSION_11,Selected Government Pensions and Allowances - Youth Allowance (Full time students/apprentices) (no.)
2010,22,PENSION_12,Selected Government Pensions and Allowances - Youth Allowance (Other) (no.)
2013,25,PENSION_12,Selected Government Pensions and Allowances - Youth Allowance (Other) (no.)
2009,757,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2010,710,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2011,616,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2012,469,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2009,646,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2010,643,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2011,592,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2012,450,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2009,853,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2010,802,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2011,715,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2012,533,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2009,65602,INCOME_2,Estimates of Personal Income - Average wage and salary income ($)
2010,70698,INCOME_2,Estimates of Personal Income - Average wage and salary income ($)
2011,77493,INCOME_2,Estimates of Personal Income - Average wage and salary income ($)
2009,804,INCOME_3,Estimates of Personal Income - Total wage and salary income ($m)
2010,851,INCOME_3,Estimates of Personal Income - Total wage and salary income ($m)
2011,959,INCOME_3,Estimates of Personal Income - Total wage and salary income ($m)
2009,12250,INCOME_4,Estimates of Personal Income - No. of wage and salary earners (no.)
2010,12041,INCOME_4,Estimates of Personal Income - No. of wage and salary earners (no.)
2011,12375,INCOME_4,Estimates of Personal Income - No. of wage and salary earners (no.)
2009,52372,INCOME_5,Estimates of Personal Income - Average own unincorporated business income ($)
2010,60698,INCOME_5,Estimates of Personal Income - Average own unincorporated business income ($)
2011,62658,INCOME_5,Estimates of Personal Income - Average own unincorporated business income ($)
2009,128,INCOME_6,Estimates of Personal Income - Total own unincorporated business income ($m)
2010,149,INCOME_6,Estimates of Personal Income - Total own unincorporated business income ($m)
2011,151,INCOME_6,Estimates of Personal Income - Total own unincorporated business income ($m)
2009,2443,INCOME_7,Estimates of Personal Income - No. of own unincorporated business earners (no.)
2010,2453,INCOME_7,Estimates of Personal Income - No. of own unincorporated business earners (no.)
2011,2416,INCOME_7,Estimates of Personal Income - No. of own unincorporated business earners (no.)
2009,20157,INCOME_8,Estimates of Personal Income - Average investment income ($)
2010,20332,INCOME_8,Estimates of Personal Income - Average investment income ($)
2011,24128,INCOME_8,Estimates of Personal Income - Average investment income ($)
2009,256,INCOME_9,Estimates of Personal Income - Total investment income ($m)
2010,260,INCOME_9,Estimates of Personal Income - Total investment income ($m)
2011,321,INCOME_9,Estimates of Personal Income - Total investment income ($m)
2009,12717,INCOME_10,Estimates of Personal Income - No. of investment income earners (no.)
2010,12778,INCOME_10,Estimates of Personal Income - No. of investment income earners (no.)
2011,13320,INCOME_10,Estimates of Personal Income - No. of investment income earners (no.)
2009,28146,INCOME_11,Estimates of Personal Income - Average superannuation and annuity income ($)
2010,28129,INCOME_11,Estimates of Personal Income - Average superannuation and annuity income ($)
2011,28488,INCOME_11,Estimates of Personal Income - Average superannuation and annuity income ($)
2009,19,INCOME_12,Estimates of Personal Income - Total superannuation and annuity income ($m)
2010,19,INCOME_12,Estimates of Personal Income - Total superannuation and annuity income ($m)
2011,21,INCOME_12,Estimates of Personal Income - Total superannuation and annuity income ($m)
2009,679,INCOME_13,Estimates of Personal Income - No. of superannuation and annuity income earners (no.)
2010,685,INCOME_13,Estimates of Personal Income - No. of superannuation and annuity income earners (no.)
2011,730,INCOME_13,Estimates of Personal Income - No. of superannuation and annuity income earners (no.)
2009,7158,INCOME_14,Estimates of Personal Income - Average other income (excl. Government pensions and allowances) ($)
2010,4006,INCOME_14,Estimates of Personal Income - Average other income (excl. Government pensions and allowances) ($)
2011,6594,INCOME_14,Estimates of Personal Income - Average other income (excl. Government pensions and allowances) ($)
2009,21,INCOME_15,Estimates of Personal Income - Total other income (excl. Government pensions and allowances) ($m)
2010,12,INCOME_15,Estimates of Personal Income - Total other income (excl. Government pensions and allowances) ($m)
2011,24,INCOME_15,Estimates of Personal Income - Total other income (excl. Government pensions and allowances) ($m)
2009,2903,INCOME_16,Estimates of Personal Income - No. of other income (excl. Government pensions and allowances) earners (no.)
2010,2961,INCOME_16,Estimates of Personal Income - No. of other income (excl. Government pensions and allowances) earners (no.)
2011,3659,INCOME_16,Estimates of Personal Income - No. of other income (excl. Government pensions and allowances) earners (no.)
2009,74774,INCOME_17,Estimates of Personal Income - Average total income (excl. Government pensions and allowances) ($)
2010,79296,INCOME_17,Estimates of Personal Income - Average total income (excl. Government pensions and allowances) ($)
2011,89004,INCOME_17,Estimates of Personal Income - Average total income (excl. Government pensions and allowances) ($)
2009,1228,INCOME_18,Estimates of Personal Income - Total income (excl. Government pensions and allowances) ($m)
2010,1291,INCOME_18,Estimates of Personal Income - Total income (excl. Government pensions and allowances) ($m)
2011,1477,INCOME_18,Estimates of Personal Income - Total income (excl. Government pensions and allowances) ($m)
2009,16420,INCOME_19,Estimates of Personal Income - Total no. income earners (excl. Government pensions and allowances) (no.)
2010,16282,INCOME_19,Estimates of Personal Income - Total no. income earners (excl. Government pensions and allowances) (no.)
2011,16591,INCOME_19,Estimates of Personal Income - Total no. income earners (excl. Government pensions and allowances) (no.)
2009,52.3,WAGE_2,Wage and Salary Earners - Males (%)
2010,52.6,WAGE_2,Wage and Salary Earners - Males (%)
2011,52.6,WAGE_2,Wage and Salary Earners - Males (%)
2009,47.7,WAGE_3,Wage and Salary Earners - Females (%)
2010,47.4,WAGE_3,Wage and Salary Earners - Females (%)
2011,47.4,WAGE_3,Wage and Salary Earners - Females (%)
2009,1242,WAGE_6,Wage and Salary Earners - Males - Aged 15-24 years (no.)
2010,1129,WAGE_6,Wage and Salary Earners - Males - Aged 15-24 years (no.)
2011,1130,WAGE_6,Wage and Salary Earners - Males - Aged 15-24 years (no.)
2009,1582,WAGE_7,Wage and Salary Earners - Males - Aged 25-34 years (no.)
2010,1458,WAGE_7,Wage and Salary Earners - Males - Aged 25-34 years (no.)
2011,1551,WAGE_7,Wage and Salary Earners - Males - Aged 25-34 years (no.)
2009,1443,WAGE_8,Wage and Salary Earners - Males - Aged 35-44 years (no.)
2010,1297,WAGE_8,Wage and Salary Earners - Males - Aged 35-44 years (no.)
2011,1316,WAGE_8,Wage and Salary Earners - Males - Aged 35-44 years (no.)
2009,1363,WAGE_9,Wage and Salary Earners - Males - Aged 45-54 years (no.)
2010,1325,WAGE_9,Wage and Salary Earners - Males - Aged 45-54 years (no.)
2011,1357,WAGE_9,Wage and Salary Earners - Males - Aged 45-54 years (no.)
2009,857,WAGE_10,Wage and Salary Earners - Males - Aged 55-64 years (no.)
2010,827,WAGE_10,Wage and Salary Earners - Males - Aged 55-64 years (no.)
2011,851,WAGE_10,Wage and Salary Earners - Males - Aged 55-64 years (no.)
2009,290,WAGE_11,Wage and Salary Earners - Males - Aged 65 years and over (no.)
2010,297,WAGE_11,Wage and Salary Earners - Males - Aged 65 years and over (no.)
2011,308,WAGE_11,Wage and Salary Earners - Males - Aged 65 years and over (no.)
2009,6777,WAGE_12,Wage and Salary Earners - Males - Total (no.)
2010,6333,WAGE_12,Wage and Salary Earners - Males - Total (no.)
2011,6513,WAGE_12,Wage and Salary Earners - Males - Total (no.)
2009,1169,WAGE_14,Wage and Salary Earners - Females - Aged 15-24 years (no.)
2010,1046,WAGE_14,Wage and Salary Earners - Females - Aged 15-24 years (no.)
2011,1029,WAGE_14,Wage and Salary Earners - Females - Aged 15-24 years (no.)
2009,1408,WAGE_15,Wage and Salary Earners - Females - Aged 25-34 years (no.)
2010,1247,WAGE_15,Wage and Salary Earners - Females - Aged 25-34 years (no.)
2011,1371,WAGE_15,Wage and Salary Earners - Females - Aged 25-34 years (no.)
2009,1297,WAGE_16,Wage and Salary Earners - Females - Aged 35-44 years (no.)
2010,1198,WAGE_16,Wage and Salary Earners - Females - Aged 35-44 years (no.)
2011,1202,WAGE_16,Wage and Salary Earners - Females - Aged 35-44 years (no.)
2009,1345,WAGE_17,Wage and Salary Earners - Females - Aged 45-54 years (no.)
2010,1245,WAGE_17,Wage and Salary Earners - Females - Aged 45-54 years (no.)
2011,1251,WAGE_17,Wage and Salary Earners - Females - Aged 45-54 years (no.)
2009,760,WAGE_18,Wage and Salary Earners - Females - Aged 55-64 years (no.)
2010,752,WAGE_18,Wage and Salary Earners - Females - Aged 55-64 years (no.)
2011,783,WAGE_18,Wage and Salary Earners - Females - Aged 55-64 years (no.)
2009,208,WAGE_19,Wage and Salary Earners - Females - Aged 65 years and over (no.)
2010,219,WAGE_19,Wage and Salary Earners - Females - Aged 65 years and over (no.)
2011,227,WAGE_19,Wage and Salary Earners - Females - Aged 65 years and over (no.)
2009,6187,WAGE_20,Wage and Salary Earners - Females - Total (no.)
2010,5707,WAGE_20,Wage and Salary Earners - Females - Total (no.)
2011,5863,WAGE_20,Wage and Salary Earners - Females - Total (no.)
2009,2411,WAGE_22,Wage and Salary Earners - Persons - Aged 15-24 years (no.)
2010,2175,WAGE_22,Wage and Salary Earners - Persons - Aged 15-24 years (no.)
2011,2159,WAGE_22,Wage and Salary Earners - Persons - Aged 15-24 years (no.)
2009,2990,WAGE_23,Wage and Salary Earners - Persons - Aged 25-34 years (no.)
2010,2705,WAGE_23,Wage and Salary Earners - Persons - Aged 25-34 years (no.)
2011,2922,WAGE_23,Wage and Salary Earners - Persons - Aged 25-34 years (no.)
2009,2740,WAGE_24,Wage and Salary Earners - Persons - Aged 35-44 years (no.)
2010,2495,WAGE_24,Wage and Salary Earners - Persons - Aged 35-44 years (no.)
2011,2518,WAGE_24,Wage and Salary Earners - Persons - Aged 35-44 years (no.)
2009,2708,WAGE_25,Wage and Salary Earners - Persons - Aged 45-54 years (no.)
2010,2570,WAGE_25,Wage and Salary Earners - Persons - Aged 45-54 years (no.)
2011,2608,WAGE_25,Wage and Salary Earners - Persons - Aged 45-54 years (no.)
2009,1617,WAGE_26,Wage and Salary Earners - Persons - Aged 55-64 years (no.)
2010,1579,WAGE_26,Wage and Salary Earners - Persons - Aged 55-64 years (no.)
2011,1634,WAGE_26,Wage and Salary Earners - Persons - Aged 55-64 years (no.)
2009,498,WAGE_27,Wage and Salary Earners - Persons - Aged 65 years and over (no.)
2010,516,WAGE_27,Wage and Salary Earners - Persons - Aged 65 years and over (no.)
2011,535,WAGE_27,Wage and Salary Earners - Persons - Aged 65 years and over (no.)
2009,12964,WAGE_28,Wage and Salary Earners - Persons - Total (no.)
2010,12041,WAGE_28,Wage and Salary Earners - Persons - Total (no.)
2011,12375,WAGE_28,Wage and Salary Earners - Persons - Total (no.)
2009,18.6,WAGE_30,Wage and Salary Earners - Persons - Aged 15-24 years (%)
2010,18.1,WAGE_30,Wage and Salary Earners - Persons - Aged 15-24 years (%)
2011,17.4,WAGE_30,Wage and Salary Earners - Persons - Aged 15-24 years (%)
2009,23.1,WAGE_31,Wage and Salary Earners - Persons - Aged 25-34 years (%)
2010,22.5,WAGE_31,Wage and Salary Earners - Persons - Aged 25-34 years (%)
2011,23.6,WAGE_31,Wage and Salary Earners - Persons - Aged 25-34 years (%)
2009,21.1,WAGE_32,Wage and Salary Earners - Persons - Aged 35-44 years (%)
2010,20.7,WAGE_32,Wage and Salary Earners - Persons - Aged 35-44 years (%)
2011,20.3,WAGE_32,Wage and Salary Earners - Persons - Aged 35-44 years (%)
2009,20.9,WAGE_33,Wage and Salary Earners - Persons - Aged 45-54 years (%)
2010,21.3,WAGE_33,Wage and Salary Earners - Persons - Aged 45-54 years (%)
2011,21.1,WAGE_33,Wage and Salary Earners - Persons - Aged 45-54 years (%)
2009,12.5,WAGE_34,Wage and Salary Earners - Persons - Aged 55-64 years (%)
2010,13.1,WAGE_34,Wage and Salary Earners - Persons - Aged 55-64 years (%)
2011,13.2,WAGE_34,Wage and Salary Earners - Persons - Aged 55-64 years (%)
2009,3.8,WAGE_35,Wage and Salary Earners - Persons - Aged 65 years and over (%)
2010,4.3,WAGE_35,Wage and Salary Earners - Persons - Aged 65 years and over (%)
2011,4.3,WAGE_35,Wage and Salary Earners - Persons - Aged 65 years and over (%)
2010,1559,WAGE_OCC_2,Wage and Salary Earners by Occupation - Managers (no.)
2011,1654,WAGE_OCC_2,Wage and Salary Earners by Occupation - Managers (no.)
2010,4339,WAGE_OCC_3,Wage and Salary Earners by Occupation - Professionals (no.)
2011,4521,WAGE_OCC_3,Wage and Salary Earners by Occupation - Professionals (no.)
2010,805,WAGE_OCC_4,Wage and Salary Earners by Occupation - Technicians and trades workers (no.)
2011,831,WAGE_OCC_4,Wage and Salary Earners by Occupation - Technicians and trades workers (no.)
2010,887,WAGE_OCC_5,Wage and Salary Earners by Occupation - Community and personal service workers (no.)
2011,929,WAGE_OCC_5,Wage and Salary Earners by Occupation - Community and personal service workers (no.)
2010,1856,WAGE_OCC_6,Wage and Salary Earners by Occupation - Clerical and administrative workers (no.)
2011,1739,WAGE_OCC_6,Wage and Salary Earners by Occupation - Clerical and administrative workers (no.)
2010,824,WAGE_OCC_7,Wage and Salary Earners by Occupation - Sales workers (no.)
2011,911,WAGE_OCC_7,Wage and Salary Earners by Occupation - Sales workers (no.)
2010,222,WAGE_OCC_8,Wage and Salary Earners by Occupation - Machinery operators and drivers (no.)
2011,251,WAGE_OCC_8,Wage and Salary Earners by Occupation - Machinery operators and drivers (no.)
2010,601,WAGE_OCC_9,Wage and Salary Earners by Occupation - Labourers (no.)
2011,594,WAGE_OCC_9,Wage and Salary Earners by Occupation - Labourers (no.)
2010,949,WAGE_OCC_10,Wage and Salary Earners by Occupation - Not stated (no.)
2011,944,WAGE_OCC_10,Wage and Salary Earners by Occupation - Not stated (no.)
2010,12041,WAGE_OCC_11,Wage and Salary Earners by Occupation - Total wage and salary earners (no.)
2011,12375,WAGE_OCC_11,Wage and Salary Earners by Occupation - Total wage and salary earners (no.)
2010,13,WAGE_OCC_12,Wage and Salary Earners by Occupation - Managers (%)
2011,13,WAGE_OCC_12,Wage and Salary Earners by Occupation - Managers (%)
2010,36,WAGE_OCC_13,Wage and Salary Earners by Occupation - Professionals (%)
2011,37,WAGE_OCC_13,Wage and Salary Earners by Occupation - Professionals (%)
2010,7,WAGE_OCC_14,Wage and Salary Earners by Occupation - Technicians and trades workers (%)
2011,7,WAGE_OCC_14,Wage and Salary Earners by Occupation - Technicians and trades workers (%)
2010,7,WAGE_OCC_15,Wage and Salary Earners by Occupation - Community and personal service workers (%)
2011,8,WAGE_OCC_15,Wage and Salary Earners by Occupation - Community and personal service workers (%)
2010,15,WAGE_OCC_16,Wage and Salary Earners by Occupation - Clerical and administrative workers (%)
2011,14,WAGE_OCC_16,Wage and Salary Earners by Occupation - Clerical and administrative workers (%)
2010,7,WAGE_OCC_17,Wage and Salary Earners by Occupation - Sales workers (%)
2011,7,WAGE_OCC_17,Wage and Salary Earners by Occupation - Sales workers (%)
2010,2,WAGE_OCC_18,Wage and Salary Earners by Occupation - Machinery operators and drivers (%)
2011,2,WAGE_OCC_18,Wage and Salary Earners by Occupation - Machinery operators and drivers (%)
2010,5,WAGE_OCC_19,Wage and Salary Earners by Occupation - Labourers (%)
2011,5,WAGE_OCC_19,Wage and Salary Earners by Occupation - Labourers (%)
2010,8,WAGE_OCC_20,Wage and Salary Earners by Occupation - Not stated (%)
2011,8,WAGE_OCC_20,Wage and Salary Earners by Occupation - Not stated (%)
2011,2041,RENT_2,Rent and Mortgage Payments - Average monthly household rental payment ($)
2011,3090,RENT_3,Rent and Mortgage Payments - Average monthly household mortgage payment ($)
2009,93,BUILDING_2,Building Approvals - Total private sector houses (no.)
2010,116,BUILDING_2,Building Approvals - Total private sector houses (no.)
2011,117,BUILDING_2,Building Approvals - Total private sector houses (no.)
2012,102,BUILDING_2,Building Approvals - Total private sector houses (no.)
