Time,Value,MEASURE,Description
2012,161,CABEE_19,"Number of Businesses by Industry - Agriculture, Forestry and Fishing (no.)"
2013,147,CABEE_19,"Number of Businesses by Industry - Agriculture, Forestry and Fishing (no.)"
2012,25,CABEE_28,Number of Businesses by Industry - Mining (no.)
2013,18,CABEE_28,Number of Businesses by Industry - Mining (no.)
2012,240,CABEE_27,Number of Businesses by Industry - Manufacturing (no.)
2013,216,CABEE_27,Number of Businesses by Industry - Manufacturing (no.)
2012,25,CABEE_23,"Number of Businesses by Industry - Electricity, gas, water and waste services (no.)"
2013,14,CABEE_23,"Number of Businesses by Industry - Electricity, gas, water and waste services (no.)"
2012,1515,CABEE_21,Number of Businesses by Industry - Construction (no.)
2013,1385,CABEE_21,Number of Businesses by Industry - Construction (no.)
2012,115,CABEE_37,Number of Businesses by Industry - Wholesale trade (no.)
2013,101,CABEE_37,Number of Businesses by Industry - Wholesale trade (no.)
2012,409,CABEE_34,Number of Businesses by Industry - Retail trade (no.)
2013,371,CABEE_34,Number of Businesses by Industry - Retail trade (no.)
2012,168,CABEE_17,Number of Businesses by Industry - Accommodation and food services (no.)
2013,177,CABEE_17,Number of Businesses by Industry - Accommodation and food services (no.)
2012,363,CABEE_36,"Number of Businesses by Industry - Transport, postal and warehousing (no.)"
2013,368,CABEE_36,"Number of Businesses by Industry - Transport, postal and warehousing (no.)"
2012,29,CABEE_26,Number of Businesses by Industry - Information media and telecommunications (no.)
2013,19,CABEE_26,Number of Businesses by Industry - Information media and telecommunications (no.)
2012,232,CABEE_24,Number of Businesses by Industry - Financial and insurance services (no.)
2013,245,CABEE_24,Number of Businesses by Industry - Financial and insurance services (no.)
2012,356,CABEE_33,"Number of Businesses by Industry - Rental, hiring and real estate services (no.)"
2013,337,CABEE_33,"Number of Businesses by Industry - Rental, hiring and real estate services (no.)"
2012,445,CABEE_31,Number of Businesses by Industry - Professional scientific and technical services (no.)
2013,453,CABEE_31,Number of Businesses by Industry - Professional scientific and technical services (no.)
2012,225,CABEE_18,Number of Businesses by Industry - Administrative and support services (no.)
2013,196,CABEE_18,Number of Businesses by Industry - Administrative and support services (no.)
2012,25,CABEE_32,Number of Businesses by Industry - Public administration and safety (no.)
2013,19,CABEE_32,Number of Businesses by Industry - Public administration and safety (no.)
2012,69,CABEE_22,Number of Businesses by Industry - Education and training (no.)
2013,67,CABEE_22,Number of Businesses by Industry - Education and training (no.)
2012,242,CABEE_25,Number of Businesses by Industry - Health care and social assistance (no.)
2013,245,CABEE_25,Number of Businesses by Industry - Health care and social assistance (no.)
2012,77,CABEE_20,Number of Businesses by Industry - Arts and recreation services (no.)
2013,71,CABEE_20,Number of Businesses by Industry - Arts and recreation services (no.)
2012,341,CABEE_30,Number of Businesses by Industry - Other services (no.)
2013,314,CABEE_30,Number of Businesses by Industry - Other services (no.)
2012,195,CABEE_29,Number of Businesses by Industry - Not classified (no.)
2013,220,CABEE_29,Number of Businesses by Industry - Not classified (no.)
2012,5257,CABEE_35,Number of Businesses by Industry - Total (no.)
2013,4983,CABEE_35,Number of Businesses by Industry - Total (no.)
2012,70,BANKRUPT_2,Bankruptcies - Non business (inc. not stated) (no.)
2013,58,BANKRUPT_2,Bankruptcies - Non business (inc. not stated) (no.)
2012,38,BANKRUPT_3,Bankruptcies - Business related (no.)
2013,50,BANKRUPT_3,Bankruptcies - Business related (no.)
2012,108,BANKRUPT_4,Bankruptcies - Total (no.)
2013,108,BANKRUPT_4,Bankruptcies - Total (no.)
2011,51118,LF_2,Labour Force Statistics - Labour Force (no. )
2011,3019,LF_3,Labour Force Statistics - Unemployed (no. )
2011,5.9,LF_4,Labour Force Statistics - Unemployment rate (%)
2011,63.6,LF_5,Labour Force Statistics - Participation rate (%)
2011,3.4,YOUTH_2,Youth (15-19 Years) Engagement in Work/Study - Working full-time and studying part-time (% of all 15-19 yo)
2011,1.6,YOUTH_3,Youth (15-19 Years) Engagement in Work/Study - Working part time and studying part-time (% of all 15-19 yo)
2011,18.5,YOUTH_4,Youth (15-19 Years) Engagement in Work/Study - Working part-time and studying full-time (% of all 15-19 yo)
2011,12.8,YOUTH_5,Youth (15-19 Years) Engagement in Work/Study - Working full-time (not studying) (% of all 15-19 yo)
2011,33.9,YOUTH_6,Youth (15-19 Years) Engagement in Work/Study - Studying full-time (not working) (% of all 15-19 yo)
2011,0.4,YOUTH_7,Youth (15-19 Years) Engagement in Work/Study - Working full-time and studying full-time (% of all 15-19 yo)
2011,70.7,YOUTH_8,Youth (15-19 Years) Engagement in Work/Study - Fully engaged (% of all 15-19 yo)
2011,7844,YOUTH_9,Youth (15-19 Years) Engagement in Work/Study - Total - aged 15-19 years (no.)
2011,9462,PENSION_2,Selected Government Pensions and Allowances - Age Pension - Centrelink (no.)
2012,9662,PENSION_2,Selected Government Pensions and Allowances - Age Pension - Centrelink (no.)
2013,9969,PENSION_2,Selected Government Pensions and Allowances - Age Pension - Centrelink (no.)
2009,35,PENSION_3,Selected Government Pensions and Allowances - Age Pension - DVA (no.)
2010,32,PENSION_3,Selected Government Pensions and Allowances - Age Pension - DVA (no.)
2011,31,PENSION_3,Selected Government Pensions and Allowances - Age Pension - DVA (no.)
2012,34,PENSION_3,Selected Government Pensions and Allowances - Age Pension - DVA (no.)
2013,37,PENSION_3,Selected Government Pensions and Allowances - Age Pension - DVA (no.)
2009,1244,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2010,1183,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2011,1133,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2012,1080,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2013,1031,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2009,238,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2010,232,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2011,218,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2012,224,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2013,212,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2011,596,PENSION_6,Selected Government Pensions and Allowances - Carer Payment (no.)
2012,647,PENSION_6,Selected Government Pensions and Allowances - Carer Payment (no.)
2013,699,PENSION_6,Selected Government Pensions and Allowances - Carer Payment (no.)
2011,2933,PENSION_7,Selected Government Pensions and Allowances - Disability Support Pension (no.)
2012,2936,PENSION_7,Selected Government Pensions and Allowances - Disability Support Pension (no.)
2013,2896,PENSION_7,Selected Government Pensions and Allowances - Disability Support Pension (no.)
2010,1951,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2011,1807,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2012,1796,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2013,2439,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2010,53.9,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2011,54.6,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2012,55.2,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2013,57.9,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2010,1918,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2011,1942,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2012,1867,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2013,1633,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2010,711,PENSION_11,Selected Government Pensions and Allowances - Youth Allowance (Full time students/apprentices) (no.)
2011,763,PENSION_11,Selected Government Pensions and Allowances - Youth Allowance (Full time students/apprentices) (no.)
2012,588,PENSION_11,Selected Government Pensions and Allowances - Youth Allowance (Full time students/apprentices) (no.)
2013,462,PENSION_11,Selected Government Pensions and Allowances - Youth Allowance (Full time students/apprentices) (no.)
2010,380,PENSION_12,Selected Government Pensions and Allowances - Youth Allowance (Other) (no.)
2011,360,PENSION_12,Selected Government Pensions and Allowances - Youth Allowance (Other) (no.)
2012,368,PENSION_12,Selected Government Pensions and Allowances - Youth Allowance (Other) (no.)
2013,482,PENSION_12,Selected Government Pensions and Allowances - Youth Allowance (Other) (no.)
2009,10230,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2010,10374,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2011,9917,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2012,8700,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2009,9200,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2010,9596,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2011,9500,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2012,8580,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2009,11027,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2010,11233,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2011,10935,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2012,9738,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2009,51684,INCOME_2,Estimates of Personal Income - Average wage and salary income ($)
2010,53757,INCOME_2,Estimates of Personal Income - Average wage and salary income ($)
2011,58555,INCOME_2,Estimates of Personal Income - Average wage and salary income ($)
2009,2356,INCOME_3,Estimates of Personal Income - Total wage and salary income ($m)
2010,2599,INCOME_3,Estimates of Personal Income - Total wage and salary income ($m)
2011,2928,INCOME_3,Estimates of Personal Income - Total wage and salary income ($m)
2009,45588,INCOME_4,Estimates of Personal Income - No. of wage and salary earners (no.)
2010,48340,INCOME_4,Estimates of Personal Income - No. of wage and salary earners (no.)
2011,50004,INCOME_4,Estimates of Personal Income - No. of wage and salary earners (no.)
2009,23173,INCOME_5,Estimates of Personal Income - Average own unincorporated business income ($)
2010,23031,INCOME_5,Estimates of Personal Income - Average own unincorporated business income ($)
2011,25610,INCOME_5,Estimates of Personal Income - Average own unincorporated business income ($)
2009,152,INCOME_6,Estimates of Personal Income - Total own unincorporated business income ($m)
2010,159,INCOME_6,Estimates of Personal Income - Total own unincorporated business income ($m)
2011,173,INCOME_6,Estimates of Personal Income - Total own unincorporated business income ($m)
2009,6570,INCOME_7,Estimates of Personal Income - No. of own unincorporated business earners (no.)
2010,6923,INCOME_7,Estimates of Personal Income - No. of own unincorporated business earners (no.)
2011,6757,INCOME_7,Estimates of Personal Income - No. of own unincorporated business earners (no.)
2009,3372,INCOME_8,Estimates of Personal Income - Average investment income ($)
2010,3019,INCOME_8,Estimates of Personal Income - Average investment income ($)
2011,2653,INCOME_8,Estimates of Personal Income - Average investment income ($)
2009,95,INCOME_9,Estimates of Personal Income - Total investment income ($m)
2010,90,INCOME_9,Estimates of Personal Income - Total investment income ($m)
2011,88,INCOME_9,Estimates of Personal Income - Total investment income ($m)
2009,28073,INCOME_10,Estimates of Personal Income - No. of investment income earners (no.)
2010,29945,INCOME_10,Estimates of Personal Income - No. of investment income earners (no.)
2011,33030,INCOME_10,Estimates of Personal Income - No. of investment income earners (no.)
2009,22343,INCOME_11,Estimates of Personal Income - Average superannuation and annuity income ($)
2010,21929,INCOME_11,Estimates of Personal Income - Average superannuation and annuity income ($)
2011,22075,INCOME_11,Estimates of Personal Income - Average superannuation and annuity income ($)
2009,42,INCOME_12,Estimates of Personal Income - Total superannuation and annuity income ($m)
2010,41,INCOME_12,Estimates of Personal Income - Total superannuation and annuity income ($m)
2011,45,INCOME_12,Estimates of Personal Income - Total superannuation and annuity income ($m)
2009,1885,INCOME_13,Estimates of Personal Income - No. of superannuation and annuity income earners (no.)
2010,1878,INCOME_13,Estimates of Personal Income - No. of superannuation and annuity income earners (no.)
2011,2026,INCOME_13,Estimates of Personal Income - No. of superannuation and annuity income earners (no.)
2009,4722,INCOME_14,Estimates of Personal Income - Average other income (excl. Government pensions and allowances) ($)
2010,3686,INCOME_14,Estimates of Personal Income - Average other income (excl. Government pensions and allowances) ($)
2011,2596,INCOME_14,Estimates of Personal Income - Average other income (excl. Government pensions and allowances) ($)
2009,22,INCOME_15,Estimates of Personal Income - Total other income (excl. Government pensions and allowances) ($m)
2010,17,INCOME_15,Estimates of Personal Income - Total other income (excl. Government pensions and allowances) ($m)
2011,16,INCOME_15,Estimates of Personal Income - Total other income (excl. Government pensions and allowances) ($m)
2009,4566,INCOME_16,Estimates of Personal Income - No. of other income (excl. Government pensions and allowances) earners (no.)
2010,4723,INCOME_16,Estimates of Personal Income - No. of other income (excl. Government pensions and allowances) earners (no.)
2011,6087,INCOME_16,Estimates of Personal Income - No. of other income (excl. Government pensions and allowances) earners (no.)
2009,49708,INCOME_17,Estimates of Personal Income - Average total income (excl. Government pensions and allowances) ($)
2010,51461,INCOME_17,Estimates of Personal Income - Average total income (excl. Government pensions and allowances) ($)
2011,55971,INCOME_17,Estimates of Personal Income - Average total income (excl. Government pensions and allowances) ($)
2009,2667,INCOME_18,Estimates of Personal Income - Total income (excl. Government pensions and allowances) ($m)
2010,2907,INCOME_18,Estimates of Personal Income - Total income (excl. Government pensions and allowances) ($m)
2011,3249,INCOME_18,Estimates of Personal Income - Total income (excl. Government pensions and allowances) ($m)
2009,53648,INCOME_19,Estimates of Personal Income - Total no. income earners (excl. Government pensions and allowances) (no.)
2010,56490,INCOME_19,Estimates of Personal Income - Total no. income earners (excl. Government pensions and allowances) (no.)
2011,58051,INCOME_19,Estimates of Personal Income - Total no. income earners (excl. Government pensions and allowances) (no.)
2009,54.6,WAGE_2,Wage and Salary Earners - Males (%)
2010,54.5,WAGE_2,Wage and Salary Earners - Males (%)
2011,54.7,WAGE_2,Wage and Salary Earners - Males (%)
2009,45.4,WAGE_3,Wage and Salary Earners - Females (%)
2010,45.5,WAGE_3,Wage and Salary Earners - Females (%)
2011,45.3,WAGE_3,Wage and Salary Earners - Females (%)
2009,5102,WAGE_6,Wage and Salary Earners - Males - Aged 15-24 years (no.)
2010,5037,WAGE_6,Wage and Salary Earners - Males - Aged 15-24 years (no.)
2011,5156,WAGE_6,Wage and Salary Earners - Males - Aged 15-24 years (no.)
2009,5637,WAGE_7,Wage and Salary Earners - Males - Aged 25-34 years (no.)
2010,5862,WAGE_7,Wage and Salary Earners - Males - Aged 25-34 years (no.)
2011,6150,WAGE_7,Wage and Salary Earners - Males - Aged 25-34 years (no.)
2009,6484,WAGE_8,Wage and Salary Earners - Males - Aged 35-44 years (no.)
2010,6345,WAGE_8,Wage and Salary Earners - Males - Aged 35-44 years (no.)
2011,6473,WAGE_8,Wage and Salary Earners - Males - Aged 35-44 years (no.)
2009,5203,WAGE_9,Wage and Salary Earners - Males - Aged 45-54 years (no.)
2010,5531,WAGE_9,Wage and Salary Earners - Males - Aged 45-54 years (no.)
2011,5767,WAGE_9,Wage and Salary Earners - Males - Aged 45-54 years (no.)
2009,2942,WAGE_10,Wage and Salary Earners - Males - Aged 55-64 years (no.)
2010,3040,WAGE_10,Wage and Salary Earners - Males - Aged 55-64 years (no.)
2011,3186,WAGE_10,Wage and Salary Earners - Males - Aged 55-64 years (no.)
2009,479,WAGE_11,Wage and Salary Earners - Males - Aged 65 years and over (no.)
2010,548,WAGE_11,Wage and Salary Earners - Males - Aged 65 years and over (no.)
2011,637,WAGE_11,Wage and Salary Earners - Males - Aged 65 years and over (no.)
2009,25847,WAGE_12,Wage and Salary Earners - Males - Total (no.)
2010,26363,WAGE_12,Wage and Salary Earners - Males - Total (no.)
2011,27369,WAGE_12,Wage and Salary Earners - Males - Total (no.)
2009,4596,WAGE_14,Wage and Salary Earners - Females - Aged 15-24 years (no.)
2010,4572,WAGE_14,Wage and Salary Earners - Females - Aged 15-24 years (no.)
2011,4586,WAGE_14,Wage and Salary Earners - Females - Aged 15-24 years (no.)
2009,4500,WAGE_15,Wage and Salary Earners - Females - Aged 25-34 years (no.)
2010,4681,WAGE_15,Wage and Salary Earners - Females - Aged 25-34 years (no.)
2011,4782,WAGE_15,Wage and Salary Earners - Females - Aged 25-34 years (no.)
2009,5408,WAGE_16,Wage and Salary Earners - Females - Aged 35-44 years (no.)
2010,5341,WAGE_16,Wage and Salary Earners - Females - Aged 35-44 years (no.)
2011,5437,WAGE_16,Wage and Salary Earners - Females - Aged 35-44 years (no.)
2009,4688,WAGE_17,Wage and Salary Earners - Females - Aged 45-54 years (no.)
2010,4896,WAGE_17,Wage and Salary Earners - Females - Aged 45-54 years (no.)
2011,5100,WAGE_17,Wage and Salary Earners - Females - Aged 45-54 years (no.)
2009,2054,WAGE_18,Wage and Salary Earners - Females - Aged 55-64 years (no.)
2010,2237,WAGE_18,Wage and Salary Earners - Females - Aged 55-64 years (no.)
2011,2424,WAGE_18,Wage and Salary Earners - Females - Aged 55-64 years (no.)
2009,220,WAGE_19,Wage and Salary Earners - Females - Aged 65 years and over (no.)
2010,249,WAGE_19,Wage and Salary Earners - Females - Aged 65 years and over (no.)
2011,305,WAGE_19,Wage and Salary Earners - Females - Aged 65 years and over (no.)
2009,21466,WAGE_20,Wage and Salary Earners - Females - Total (no.)
2010,21976,WAGE_20,Wage and Salary Earners - Females - Total (no.)
2011,22634,WAGE_20,Wage and Salary Earners - Females - Total (no.)
2009,9698,WAGE_22,Wage and Salary Earners - Persons - Aged 15-24 years (no.)
2010,9609,WAGE_22,Wage and Salary Earners - Persons - Aged 15-24 years (no.)
2011,9742,WAGE_22,Wage and Salary Earners - Persons - Aged 15-24 years (no.)
2009,10137,WAGE_23,Wage and Salary Earners - Persons - Aged 25-34 years (no.)
2010,10543,WAGE_23,Wage and Salary Earners - Persons - Aged 25-34 years (no.)
2011,10932,WAGE_23,Wage and Salary Earners - Persons - Aged 25-34 years (no.)
2009,11892,WAGE_24,Wage and Salary Earners - Persons - Aged 35-44 years (no.)
2010,11686,WAGE_24,Wage and Salary Earners - Persons - Aged 35-44 years (no.)
2011,11910,WAGE_24,Wage and Salary Earners - Persons - Aged 35-44 years (no.)
2009,9891,WAGE_25,Wage and Salary Earners - Persons - Aged 45-54 years (no.)
2010,10427,WAGE_25,Wage and Salary Earners - Persons - Aged 45-54 years (no.)
2011,10867,WAGE_25,Wage and Salary Earners - Persons - Aged 45-54 years (no.)
2009,4996,WAGE_26,Wage and Salary Earners - Persons - Aged 55-64 years (no.)
2010,5277,WAGE_26,Wage and Salary Earners - Persons - Aged 55-64 years (no.)
2011,5610,WAGE_26,Wage and Salary Earners - Persons - Aged 55-64 years (no.)
2009,699,WAGE_27,Wage and Salary Earners - Persons - Aged 65 years and over (no.)
2010,797,WAGE_27,Wage and Salary Earners - Persons - Aged 65 years and over (no.)
2011,942,WAGE_27,Wage and Salary Earners - Persons - Aged 65 years and over (no.)
2009,47313,WAGE_28,Wage and Salary Earners - Persons - Total (no.)
2010,48340,WAGE_28,Wage and Salary Earners - Persons - Total (no.)
2011,50004,WAGE_28,Wage and Salary Earners - Persons - Total (no.)
2009,20.5,WAGE_30,Wage and Salary Earners - Persons - Aged 15-24 years (%)
2010,19.9,WAGE_30,Wage and Salary Earners - Persons - Aged 15-24 years (%)
2011,19.5,WAGE_30,Wage and Salary Earners - Persons - Aged 15-24 years (%)
2009,21.4,WAGE_31,Wage and Salary Earners - Persons - Aged 25-34 years (%)
2010,21.8,WAGE_31,Wage and Salary Earners - Persons - Aged 25-34 years (%)
2011,21.9,WAGE_31,Wage and Salary Earners - Persons - Aged 25-34 years (%)
2009,25.1,WAGE_32,Wage and Salary Earners - Persons - Aged 35-44 years (%)
2010,24.2,WAGE_32,Wage and Salary Earners - Persons - Aged 35-44 years (%)
2011,23.8,WAGE_32,Wage and Salary Earners - Persons - Aged 35-44 years (%)
2009,20.9,WAGE_33,Wage and Salary Earners - Persons - Aged 45-54 years (%)
2010,21.6,WAGE_33,Wage and Salary Earners - Persons - Aged 45-54 years (%)
2011,21.7,WAGE_33,Wage and Salary Earners - Persons - Aged 45-54 years (%)
2009,10.6,WAGE_34,Wage and Salary Earners - Persons - Aged 55-64 years (%)
2010,10.9,WAGE_34,Wage and Salary Earners - Persons - Aged 55-64 years (%)
2011,11.2,WAGE_34,Wage and Salary Earners - Persons - Aged 55-64 years (%)
2009,1.5,WAGE_35,Wage and Salary Earners - Persons - Aged 65 years and over (%)
2010,1.6,WAGE_35,Wage and Salary Earners - Persons - Aged 65 years and over (%)
2011,1.9,WAGE_35,Wage and Salary Earners - Persons - Aged 65 years and over (%)
2010,4298,WAGE_OCC_2,Wage and Salary Earners by Occupation - Managers (no.)
2011,4475,WAGE_OCC_2,Wage and Salary Earners by Occupation - Managers (no.)
2010,5909,WAGE_OCC_3,Wage and Salary Earners by Occupation - Professionals (no.)
2011,6203,WAGE_OCC_3,Wage and Salary Earners by Occupation - Professionals (no.)
2010,8397,WAGE_OCC_4,Wage and Salary Earners by Occupation - Technicians and trades workers (no.)
2011,8561,WAGE_OCC_4,Wage and Salary Earners by Occupation - Technicians and trades workers (no.)
2010,5652,WAGE_OCC_5,Wage and Salary Earners by Occupation - Community and personal service workers (no.)
2011,6063,WAGE_OCC_5,Wage and Salary Earners by Occupation - Community and personal service workers (no.)
2010,7452,WAGE_OCC_6,Wage and Salary Earners by Occupation - Clerical and administrative workers (no.)
2011,6687,WAGE_OCC_6,Wage and Salary Earners by Occupation - Clerical and administrative workers (no.)
2010,4005,WAGE_OCC_7,Wage and Salary Earners by Occupation - Sales workers (no.)
2011,4447,WAGE_OCC_7,Wage and Salary Earners by Occupation - Sales workers (no.)
2010,4119,WAGE_OCC_8,Wage and Salary Earners by Occupation - Machinery operators and drivers (no.)
2011,4413,WAGE_OCC_8,Wage and Salary Earners by Occupation - Machinery operators and drivers (no.)
2010,5986,WAGE_OCC_9,Wage and Salary Earners by Occupation - Labourers (no.)
2011,6151,WAGE_OCC_9,Wage and Salary Earners by Occupation - Labourers (no.)
2010,2518,WAGE_OCC_10,Wage and Salary Earners by Occupation - Not stated (no.)
2011,3005,WAGE_OCC_10,Wage and Salary Earners by Occupation - Not stated (no.)
2010,48340,WAGE_OCC_11,Wage and Salary Earners by Occupation - Total wage and salary earners (no.)
2011,50004,WAGE_OCC_11,Wage and Salary Earners by Occupation - Total wage and salary earners (no.)
2010,9,WAGE_OCC_12,Wage and Salary Earners by Occupation - Managers (%)
2011,9,WAGE_OCC_12,Wage and Salary Earners by Occupation - Managers (%)
2010,12,WAGE_OCC_13,Wage and Salary Earners by Occupation - Professionals (%)
2011,12,WAGE_OCC_13,Wage and Salary Earners by Occupation - Professionals (%)
2010,17,WAGE_OCC_14,Wage and Salary Earners by Occupation - Technicians and trades workers (%)
2011,17,WAGE_OCC_14,Wage and Salary Earners by Occupation - Technicians and trades workers (%)
2010,12,WAGE_OCC_15,Wage and Salary Earners by Occupation - Community and personal service workers (%)
2011,12,WAGE_OCC_15,Wage and Salary Earners by Occupation - Community and personal service workers (%)
2010,15,WAGE_OCC_16,Wage and Salary Earners by Occupation - Clerical and administrative workers (%)
2011,13,WAGE_OCC_16,Wage and Salary Earners by Occupation - Clerical and administrative workers (%)
2010,8,WAGE_OCC_17,Wage and Salary Earners by Occupation - Sales workers (%)
2011,9,WAGE_OCC_17,Wage and Salary Earners by Occupation - Sales workers (%)
2010,9,WAGE_OCC_18,Wage and Salary Earners by Occupation - Machinery operators and drivers (%)
2011,9,WAGE_OCC_18,Wage and Salary Earners by Occupation - Machinery operators and drivers (%)
2010,12,WAGE_OCC_19,Wage and Salary Earners by Occupation - Labourers (%)
2011,12,WAGE_OCC_19,Wage and Salary Earners by Occupation - Labourers (%)
2010,5,WAGE_OCC_20,Wage and Salary Earners by Occupation - Not stated (%)
2011,6,WAGE_OCC_20,Wage and Salary Earners by Occupation - Not stated (%)
