Time,Value,MEASURE,Description
2011,74,CABEE_12,Business Exits - Number of non employing business exits (no.)
2012,92,CABEE_12,Business Exits - Number of non employing business exits (no.)
2013,74,CABEE_12,Business Exits - Number of non employing business exits (no.)
2009,17,CABEE_13,Business Exits - Number of employing business exits: 1-4 employees (no.)
2010,11,CABEE_13,Business Exits - Number of employing business exits: 1-4 employees (no.)
2011,9,CABEE_13,Business Exits - Number of employing business exits: 1-4 employees (no.)
2012,10,CABEE_13,Business Exits - Number of employing business exits: 1-4 employees (no.)
2013,14,CABEE_13,Business Exits - Number of employing business exits: 1-4 employees (no.)
2009,6,CABEE_14,Business Exits - Number of employing business exits: 5 or more employees (no.)
2010,6,CABEE_14,Business Exits - Number of employing business exits: 5 or more employees (no.)
2011,5,CABEE_14,Business Exits - Number of employing business exits: 5 or more employees (no.)
2012,8,CABEE_14,Business Exits - Number of employing business exits: 5 or more employees (no.)
2013,6,CABEE_14,Business Exits - Number of employing business exits: 5 or more employees (no.)
2009,103,CABEE_15,Business Exits - Total number of business exits (no.)
2010,80,CABEE_15,Business Exits - Total number of business exits (no.)
2011,88,CABEE_15,Business Exits - Total number of business exits (no.)
2012,110,CABEE_15,Business Exits - Total number of business exits (no.)
2013,94,CABEE_15,Business Exits - Total number of business exits (no.)
2012,290,CABEE_19,"Number of Businesses by Industry - Agriculture, Forestry and Fishing (no.)"
2013,270,CABEE_19,"Number of Businesses by Industry - Agriculture, Forestry and Fishing (no.)"
2012,4,CABEE_28,Number of Businesses by Industry - Mining (no.)
2013,4,CABEE_28,Number of Businesses by Industry - Mining (no.)
2012,24,CABEE_27,Number of Businesses by Industry - Manufacturing (no.)
2013,21,CABEE_27,Number of Businesses by Industry - Manufacturing (no.)
2012,3,CABEE_23,"Number of Businesses by Industry - Electricity, gas, water and waste services (no.)"
2013,3,CABEE_23,"Number of Businesses by Industry - Electricity, gas, water and waste services (no.)"
2012,102,CABEE_21,Number of Businesses by Industry - Construction (no.)
2013,93,CABEE_21,Number of Businesses by Industry - Construction (no.)
2012,14,CABEE_37,Number of Businesses by Industry - Wholesale trade (no.)
2013,11,CABEE_37,Number of Businesses by Industry - Wholesale trade (no.)
2012,34,CABEE_34,Number of Businesses by Industry - Retail trade (no.)
2013,31,CABEE_34,Number of Businesses by Industry - Retail trade (no.)
2012,20,CABEE_17,Number of Businesses by Industry - Accommodation and food services (no.)
2013,23,CABEE_17,Number of Businesses by Industry - Accommodation and food services (no.)
2012,38,CABEE_36,"Number of Businesses by Industry - Transport, postal and warehousing (no.)"
2013,37,CABEE_36,"Number of Businesses by Industry - Transport, postal and warehousing (no.)"
2012,3,CABEE_26,Number of Businesses by Industry - Information media and telecommunications (no.)
2013,0,CABEE_26,Number of Businesses by Industry - Information media and telecommunications (no.)
2012,24,CABEE_24,Number of Businesses by Industry - Financial and insurance services (no.)
2013,26,CABEE_24,Number of Businesses by Industry - Financial and insurance services (no.)
2012,42,CABEE_33,"Number of Businesses by Industry - Rental, hiring and real estate services (no.)"
2013,37,CABEE_33,"Number of Businesses by Industry - Rental, hiring and real estate services (no.)"
2012,19,CABEE_31,Number of Businesses by Industry - Professional scientific and technical services (no.)
2013,20,CABEE_31,Number of Businesses by Industry - Professional scientific and technical services (no.)
2012,18,CABEE_18,Number of Businesses by Industry - Administrative and support services (no.)
2013,17,CABEE_18,Number of Businesses by Industry - Administrative and support services (no.)
2012,3,CABEE_32,Number of Businesses by Industry - Public administration and safety (no.)
2013,0,CABEE_32,Number of Businesses by Industry - Public administration and safety (no.)
2012,3,CABEE_22,Number of Businesses by Industry - Education and training (no.)
2013,3,CABEE_22,Number of Businesses by Industry - Education and training (no.)
2012,7,CABEE_25,Number of Businesses by Industry - Health care and social assistance (no.)
2013,7,CABEE_25,Number of Businesses by Industry - Health care and social assistance (no.)
2012,0,CABEE_20,Number of Businesses by Industry - Arts and recreation services (no.)
2013,3,CABEE_20,Number of Businesses by Industry - Arts and recreation services (no.)
2012,24,CABEE_30,Number of Businesses by Industry - Other services (no.)
2013,25,CABEE_30,Number of Businesses by Industry - Other services (no.)
2012,16,CABEE_29,Number of Businesses by Industry - Not classified (no.)
2013,21,CABEE_29,Number of Businesses by Industry - Not classified (no.)
2012,684,CABEE_35,Number of Businesses by Industry - Total (no.)
2013,653,CABEE_35,Number of Businesses by Industry - Total (no.)
2012,3,BANKRUPT_4,Bankruptcies - Total (no.)
2013,6,BANKRUPT_4,Bankruptcies - Total (no.)
2011,2046,LF_2,Labour Force Statistics - Labour Force (no. )
2011,88,LF_3,Labour Force Statistics - Unemployed (no. )
2011,4.3,LF_4,Labour Force Statistics - Unemployment rate (%)
2011,54.3,LF_5,Labour Force Statistics - Participation rate (%)
2011,5,YOUTH_2,Youth (15-19 Years) Engagement in Work/Study - Working full-time and studying part-time (% of all 15-19 yo)
2011,0,YOUTH_3,Youth (15-19 Years) Engagement in Work/Study - Working part time and studying part-time (% of all 15-19 yo)
2011,10.1,YOUTH_4,Youth (15-19 Years) Engagement in Work/Study - Working part-time and studying full-time (% of all 15-19 yo)
2011,12.3,YOUTH_5,Youth (15-19 Years) Engagement in Work/Study - Working full-time (not studying) (% of all 15-19 yo)
2011,43.8,YOUTH_6,Youth (15-19 Years) Engagement in Work/Study - Studying full-time (not working) (% of all 15-19 yo)
2011,0,YOUTH_7,Youth (15-19 Years) Engagement in Work/Study - Working full-time and studying full-time (% of all 15-19 yo)
2011,71.2,YOUTH_8,Youth (15-19 Years) Engagement in Work/Study - Fully engaged (% of all 15-19 yo)
2011,219,YOUTH_9,Youth (15-19 Years) Engagement in Work/Study - Total - aged 15-19 years (no.)
2011,589,PENSION_2,Selected Government Pensions and Allowances - Age Pension - Centrelink (no.)
2012,614,PENSION_2,Selected Government Pensions and Allowances - Age Pension - Centrelink (no.)
2013,665,PENSION_2,Selected Government Pensions and Allowances - Age Pension - Centrelink (no.)
2009,80,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2010,78,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2011,72,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2012,68,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2013,64,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2009,10,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2010,10,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2011,9,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2012,7,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2013,6,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2011,42,PENSION_6,Selected Government Pensions and Allowances - Carer Payment (no.)
2012,48,PENSION_6,Selected Government Pensions and Allowances - Carer Payment (no.)
2013,53,PENSION_6,Selected Government Pensions and Allowances - Carer Payment (no.)
2011,168,PENSION_7,Selected Government Pensions and Allowances - Disability Support Pension (no.)
2012,171,PENSION_7,Selected Government Pensions and Allowances - Disability Support Pension (no.)
2013,180,PENSION_7,Selected Government Pensions and Allowances - Disability Support Pension (no.)
2010,87,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2011,90,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2012,88,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2013,128,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2010,44.8,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2011,62.2,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2012,59.1,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2013,53.1,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2010,50,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2011,54,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2012,52,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2013,50,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2009,404,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2010,410,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2011,400,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2012,317,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2009,348,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2010,374,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2011,351,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2012,293,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2009,423,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2010,444,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2011,426,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2012,344,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2009,41030,INCOME_2,Estimates of Personal Income - Average wage and salary income ($)
2010,45134,INCOME_2,Estimates of Personal Income - Average wage and salary income ($)
2011,47911,INCOME_2,Estimates of Personal Income - Average wage and salary income ($)
2009,72,INCOME_3,Estimates of Personal Income - Total wage and salary income ($m)
2010,79,INCOME_3,Estimates of Personal Income - Total wage and salary income ($m)
2011,88,INCOME_3,Estimates of Personal Income - Total wage and salary income ($m)
2009,1767,INCOME_4,Estimates of Personal Income - No. of wage and salary earners (no.)
2010,1760,INCOME_4,Estimates of Personal Income - No. of wage and salary earners (no.)
2011,1827,INCOME_4,Estimates of Personal Income - No. of wage and salary earners (no.)
2009,14574,INCOME_5,Estimates of Personal Income - Average own unincorporated business income ($)
2010,14569,INCOME_5,Estimates of Personal Income - Average own unincorporated business income ($)
2011,15637,INCOME_5,Estimates of Personal Income - Average own unincorporated business income ($)
2009,12,INCOME_6,Estimates of Personal Income - Total own unincorporated business income ($m)
2010,12,INCOME_6,Estimates of Personal Income - Total own unincorporated business income ($m)
2011,12,INCOME_6,Estimates of Personal Income - Total own unincorporated business income ($m)
2009,809,INCOME_7,Estimates of Personal Income - No. of own unincorporated business earners (no.)
2010,807,INCOME_7,Estimates of Personal Income - No. of own unincorporated business earners (no.)
2011,795,INCOME_7,Estimates of Personal Income - No. of own unincorporated business earners (no.)
2009,7042,INCOME_8,Estimates of Personal Income - Average investment income ($)
2010,7066,INCOME_8,Estimates of Personal Income - Average investment income ($)
2011,9005,INCOME_8,Estimates of Personal Income - Average investment income ($)
2009,11,INCOME_9,Estimates of Personal Income - Total investment income ($m)
2010,11,INCOME_9,Estimates of Personal Income - Total investment income ($m)
2011,15,INCOME_9,Estimates of Personal Income - Total investment income ($m)
2009,1567,INCOME_10,Estimates of Personal Income - No. of investment income earners (no.)
2010,1561,INCOME_10,Estimates of Personal Income - No. of investment income earners (no.)
2011,1672,INCOME_10,Estimates of Personal Income - No. of investment income earners (no.)
2009,22959,INCOME_11,Estimates of Personal Income - Average superannuation and annuity income ($)
2010,22948,INCOME_11,Estimates of Personal Income - Average superannuation and annuity income ($)
2011,19774,INCOME_11,Estimates of Personal Income - Average superannuation and annuity income ($)
2009,1,INCOME_12,Estimates of Personal Income - Total superannuation and annuity income ($m)
2010,2,INCOME_12,Estimates of Personal Income - Total superannuation and annuity income ($m)
2011,2,INCOME_12,Estimates of Personal Income - Total superannuation and annuity income ($m)
2009,65,INCOME_13,Estimates of Personal Income - No. of superannuation and annuity income earners (no.)
2010,72,INCOME_13,Estimates of Personal Income - No. of superannuation and annuity income earners (no.)
2011,80,INCOME_13,Estimates of Personal Income - No. of superannuation and annuity income earners (no.)
2009,3488,INCOME_14,Estimates of Personal Income - Average other income (excl. Government pensions and allowances) ($)
2010,3248,INCOME_14,Estimates of Personal Income - Average other income (excl. Government pensions and allowances) ($)
2011,2353,INCOME_14,Estimates of Personal Income - Average other income (excl. Government pensions and allowances) ($)
2009,1,INCOME_15,Estimates of Personal Income - Total other income (excl. Government pensions and allowances) ($m)
2010,1,INCOME_15,Estimates of Personal Income - Total other income (excl. Government pensions and allowances) ($m)
2011,1,INCOME_15,Estimates of Personal Income - Total other income (excl. Government pensions and allowances) ($m)
2009,245,INCOME_16,Estimates of Personal Income - No. of other income (excl. Government pensions and allowances) earners (no.)
2010,277,INCOME_16,Estimates of Personal Income - No. of other income (excl. Government pensions and allowances) earners (no.)
2011,329,INCOME_16,Estimates of Personal Income - No. of other income (excl. Government pensions and allowances) earners (no.)
2009,37711,INCOME_17,Estimates of Personal Income - Average total income (excl. Government pensions and allowances) ($)
2010,40395,INCOME_17,Estimates of Personal Income - Average total income (excl. Government pensions and allowances) ($)
2011,43847,INCOME_17,Estimates of Personal Income - Average total income (excl. Government pensions and allowances) ($)
2009,98,INCOME_18,Estimates of Personal Income - Total income (excl. Government pensions and allowances) ($m)
2010,105,INCOME_18,Estimates of Personal Income - Total income (excl. Government pensions and allowances) ($m)
2011,117,INCOME_18,Estimates of Personal Income - Total income (excl. Government pensions and allowances) ($m)
2009,2590,INCOME_19,Estimates of Personal Income - Total no. income earners (excl. Government pensions and allowances) (no.)
2010,2596,INCOME_19,Estimates of Personal Income - Total no. income earners (excl. Government pensions and allowances) (no.)
2011,2677,INCOME_19,Estimates of Personal Income - Total no. income earners (excl. Government pensions and allowances) (no.)
2009,53.5,WAGE_2,Wage and Salary Earners - Males (%)
2010,53.8,WAGE_2,Wage and Salary Earners - Males (%)
2011,53.1,WAGE_2,Wage and Salary Earners - Males (%)
2009,46.5,WAGE_3,Wage and Salary Earners - Females (%)
2010,46.1,WAGE_3,Wage and Salary Earners - Females (%)
2011,46.6,WAGE_3,Wage and Salary Earners - Females (%)
2009,154,WAGE_6,Wage and Salary Earners - Males - Aged 15-24 years (no.)
2010,121,WAGE_6,Wage and Salary Earners - Males - Aged 15-24 years (no.)
2011,137,WAGE_6,Wage and Salary Earners - Males - Aged 15-24 years (no.)
2009,205,WAGE_7,Wage and Salary Earners - Males - Aged 25-34 years (no.)
2010,179,WAGE_7,Wage and Salary Earners - Males - Aged 25-34 years (no.)
2011,190,WAGE_7,Wage and Salary Earners - Males - Aged 25-34 years (no.)
2009,242,WAGE_8,Wage and Salary Earners - Males - Aged 35-44 years (no.)
2010,230,WAGE_8,Wage and Salary Earners - Males - Aged 35-44 years (no.)
2011,238,WAGE_8,Wage and Salary Earners - Males - Aged 35-44 years (no.)
2009,181,WAGE_9,Wage and Salary Earners - Males - Aged 45-54 years (no.)
2010,187,WAGE_9,Wage and Salary Earners - Males - Aged 45-54 years (no.)
2011,182,WAGE_9,Wage and Salary Earners - Males - Aged 45-54 years (no.)
2009,166,WAGE_10,Wage and Salary Earners - Males - Aged 55-64 years (no.)
2010,172,WAGE_10,Wage and Salary Earners - Males - Aged 55-64 years (no.)
2011,164,WAGE_10,Wage and Salary Earners - Males - Aged 55-64 years (no.)
2009,48,WAGE_11,Wage and Salary Earners - Males - Aged 65 years and over (no.)
2010,58,WAGE_11,Wage and Salary Earners - Males - Aged 65 years and over (no.)
2011,60,WAGE_11,Wage and Salary Earners - Males - Aged 65 years and over (no.)
2009,996,WAGE_12,Wage and Salary Earners - Males - Total (no.)
2010,947,WAGE_12,Wage and Salary Earners - Males - Total (no.)
2011,971,WAGE_12,Wage and Salary Earners - Males - Total (no.)
2009,132,WAGE_14,Wage and Salary Earners - Females - Aged 15-24 years (no.)
2010,121,WAGE_14,Wage and Salary Earners - Females - Aged 15-24 years (no.)
2011,138,WAGE_14,Wage and Salary Earners - Females - Aged 15-24 years (no.)
2009,175,WAGE_15,Wage and Salary Earners - Females - Aged 25-34 years (no.)
2010,172,WAGE_15,Wage and Salary Earners - Females - Aged 25-34 years (no.)
2011,170,WAGE_15,Wage and Salary Earners - Females - Aged 25-34 years (no.)
2009,203,WAGE_16,Wage and Salary Earners - Females - Aged 35-44 years (no.)
2010,177,WAGE_16,Wage and Salary Earners - Females - Aged 35-44 years (no.)
2011,184,WAGE_16,Wage and Salary Earners - Females - Aged 35-44 years (no.)
2009,188,WAGE_17,Wage and Salary Earners - Females - Aged 45-54 years (no.)
2010,188,WAGE_17,Wage and Salary Earners - Females - Aged 45-54 years (no.)
2011,186,WAGE_17,Wage and Salary Earners - Females - Aged 45-54 years (no.)
2009,146,WAGE_18,Wage and Salary Earners - Females - Aged 55-64 years (no.)
2010,128,WAGE_18,Wage and Salary Earners - Females - Aged 55-64 years (no.)
2011,144,WAGE_18,Wage and Salary Earners - Females - Aged 55-64 years (no.)
2009,21,WAGE_19,Wage and Salary Earners - Females - Aged 65 years and over (no.)
2010,25,WAGE_19,Wage and Salary Earners - Females - Aged 65 years and over (no.)
2011,30,WAGE_19,Wage and Salary Earners - Females - Aged 65 years and over (no.)
2009,865,WAGE_20,Wage and Salary Earners - Females - Total (no.)
2010,811,WAGE_20,Wage and Salary Earners - Females - Total (no.)
2011,852,WAGE_20,Wage and Salary Earners - Females - Total (no.)
2009,286,WAGE_22,Wage and Salary Earners - Persons - Aged 15-24 years (no.)
2010,242,WAGE_22,Wage and Salary Earners - Persons - Aged 15-24 years (no.)
2011,275,WAGE_22,Wage and Salary Earners - Persons - Aged 15-24 years (no.)
2009,380,WAGE_23,Wage and Salary Earners - Persons - Aged 25-34 years (no.)
2010,351,WAGE_23,Wage and Salary Earners - Persons - Aged 25-34 years (no.)
2011,360,WAGE_23,Wage and Salary Earners - Persons - Aged 25-34 years (no.)
2009,445,WAGE_24,Wage and Salary Earners - Persons - Aged 35-44 years (no.)
2010,407,WAGE_24,Wage and Salary Earners - Persons - Aged 35-44 years (no.)
2011,422,WAGE_24,Wage and Salary Earners - Persons - Aged 35-44 years (no.)
2009,369,WAGE_25,Wage and Salary Earners - Persons - Aged 45-54 years (no.)
2010,375,WAGE_25,Wage and Salary Earners - Persons - Aged 45-54 years (no.)
2011,368,WAGE_25,Wage and Salary Earners - Persons - Aged 45-54 years (no.)
2009,312,WAGE_26,Wage and Salary Earners - Persons - Aged 55-64 years (no.)
2010,300,WAGE_26,Wage and Salary Earners - Persons - Aged 55-64 years (no.)
2011,308,WAGE_26,Wage and Salary Earners - Persons - Aged 55-64 years (no.)
2009,69,WAGE_27,Wage and Salary Earners - Persons - Aged 65 years and over (no.)
2010,83,WAGE_27,Wage and Salary Earners - Persons - Aged 65 years and over (no.)
2011,90,WAGE_27,Wage and Salary Earners - Persons - Aged 65 years and over (no.)
2009,1861,WAGE_28,Wage and Salary Earners - Persons - Total (no.)
2010,1760,WAGE_28,Wage and Salary Earners - Persons - Total (no.)
2011,1827,WAGE_28,Wage and Salary Earners - Persons - Total (no.)
2009,15.4,WAGE_30,Wage and Salary Earners - Persons - Aged 15-24 years (%)
2010,13.8,WAGE_30,Wage and Salary Earners - Persons - Aged 15-24 years (%)
2011,15.1,WAGE_30,Wage and Salary Earners - Persons - Aged 15-24 years (%)
2009,20.4,WAGE_31,Wage and Salary Earners - Persons - Aged 25-34 years (%)
2010,19.9,WAGE_31,Wage and Salary Earners - Persons - Aged 25-34 years (%)
2011,19.7,WAGE_31,Wage and Salary Earners - Persons - Aged 25-34 years (%)
2009,23.9,WAGE_32,Wage and Salary Earners - Persons - Aged 35-44 years (%)
2010,23.1,WAGE_32,Wage and Salary Earners - Persons - Aged 35-44 years (%)
2011,23.1,WAGE_32,Wage and Salary Earners - Persons - Aged 35-44 years (%)
2009,19.8,WAGE_33,Wage and Salary Earners - Persons - Aged 45-54 years (%)
2010,21.3,WAGE_33,Wage and Salary Earners - Persons - Aged 45-54 years (%)
2011,20.1,WAGE_33,Wage and Salary Earners - Persons - Aged 45-54 years (%)
2009,16.8,WAGE_34,Wage and Salary Earners - Persons - Aged 55-64 years (%)
2010,17,WAGE_34,Wage and Salary Earners - Persons - Aged 55-64 years (%)
2011,16.9,WAGE_34,Wage and Salary Earners - Persons - Aged 55-64 years (%)
2009,3.7,WAGE_35,Wage and Salary Earners - Persons - Aged 65 years and over (%)
2010,4.7,WAGE_35,Wage and Salary Earners - Persons - Aged 65 years and over (%)
2011,4.9,WAGE_35,Wage and Salary Earners - Persons - Aged 65 years and over (%)
2010,222,WAGE_OCC_2,Wage and Salary Earners by Occupation - Managers (no.)
2011,223,WAGE_OCC_2,Wage and Salary Earners by Occupation - Managers (no.)
2010,153,WAGE_OCC_3,Wage and Salary Earners by Occupation - Professionals (no.)
2011,168,WAGE_OCC_3,Wage and Salary Earners by Occupation - Professionals (no.)
2010,226,WAGE_OCC_4,Wage and Salary Earners by Occupation - Technicians and trades workers (no.)
2011,200,WAGE_OCC_4,Wage and Salary Earners by Occupation - Technicians and trades workers (no.)
2010,139,WAGE_OCC_5,Wage and Salary Earners by Occupation - Community and personal service workers (no.)
2011,136,WAGE_OCC_5,Wage and Salary Earners by Occupation - Community and personal service workers (no.)
2010,252,WAGE_OCC_6,Wage and Salary Earners by Occupation - Clerical and administrative workers (no.)
2011,228,WAGE_OCC_6,Wage and Salary Earners by Occupation - Clerical and administrative workers (no.)
2010,98,WAGE_OCC_7,Wage and Salary Earners by Occupation - Sales workers (no.)
2011,114,WAGE_OCC_7,Wage and Salary Earners by Occupation - Sales workers (no.)
2010,192,WAGE_OCC_8,Wage and Salary Earners by Occupation - Machinery operators and drivers (no.)
2011,224,WAGE_OCC_8,Wage and Salary Earners by Occupation - Machinery operators and drivers (no.)
2010,364,WAGE_OCC_9,Wage and Salary Earners by Occupation - Labourers (no.)
2011,378,WAGE_OCC_9,Wage and Salary Earners by Occupation - Labourers (no.)
2010,116,WAGE_OCC_10,Wage and Salary Earners by Occupation - Not stated (no.)
2011,158,WAGE_OCC_10,Wage and Salary Earners by Occupation - Not stated (no.)
2010,1760,WAGE_OCC_11,Wage and Salary Earners by Occupation - Total wage and salary earners (no.)
2011,1827,WAGE_OCC_11,Wage and Salary Earners by Occupation - Total wage and salary earners (no.)
2010,13,WAGE_OCC_12,Wage and Salary Earners by Occupation - Managers (%)
2011,12,WAGE_OCC_12,Wage and Salary Earners by Occupation - Managers (%)
2010,9,WAGE_OCC_13,Wage and Salary Earners by Occupation - Professionals (%)
2011,9,WAGE_OCC_13,Wage and Salary Earners by Occupation - Professionals (%)
2010,13,WAGE_OCC_14,Wage and Salary Earners by Occupation - Technicians and trades workers (%)
2011,11,WAGE_OCC_14,Wage and Salary Earners by Occupation - Technicians and trades workers (%)
2010,8,WAGE_OCC_15,Wage and Salary Earners by Occupation - Community and personal service workers (%)
2011,7,WAGE_OCC_15,Wage and Salary Earners by Occupation - Community and personal service workers (%)
2010,14,WAGE_OCC_16,Wage and Salary Earners by Occupation - Clerical and administrative workers (%)
2011,12,WAGE_OCC_16,Wage and Salary Earners by Occupation - Clerical and administrative workers (%)
2010,6,WAGE_OCC_17,Wage and Salary Earners by Occupation - Sales workers (%)
2011,6,WAGE_OCC_17,Wage and Salary Earners by Occupation - Sales workers (%)
2010,11,WAGE_OCC_18,Wage and Salary Earners by Occupation - Machinery operators and drivers (%)
2011,12,WAGE_OCC_18,Wage and Salary Earners by Occupation - Machinery operators and drivers (%)
2010,21,WAGE_OCC_19,Wage and Salary Earners by Occupation - Labourers (%)
2011,21,WAGE_OCC_19,Wage and Salary Earners by Occupation - Labourers (%)
2010,7,WAGE_OCC_20,Wage and Salary Earners by Occupation - Not stated (%)
2011,9,WAGE_OCC_20,Wage and Salary Earners by Occupation - Not stated (%)
2011,809,RENT_2,Rent and Mortgage Payments - Average monthly household rental payment ($)
2011,1768,RENT_3,Rent and Mortgage Payments - Average monthly household mortgage payment ($)
2009,56,BUILDING_2,Building Approvals - Total private sector houses (no.)
2010,72,BUILDING_2,Building Approvals - Total private sector houses (no.)
2011,57,BUILDING_2,Building Approvals - Total private sector houses (no.)
2012,39,BUILDING_2,Building Approvals - Total private sector houses (no.)
2013,35,BUILDING_2,Building Approvals - Total private sector houses (no.)
2009,56,BUILDING_3,Building Approvals - Total new private sector houses (no.)
2010,72,BUILDING_3,Building Approvals - Total new private sector houses (no.)
2011,57,BUILDING_3,Building Approvals - Total new private sector houses (no.)
2012,39,BUILDING_3,Building Approvals - Total new private sector houses (no.)
2013,35,BUILDING_3,Building Approvals - Total new private sector houses (no.)
2009,56,BUILDING_4,Building Approvals - Total dwelling units (no.)
2010,88,BUILDING_4,Building Approvals - Total dwelling units (no.)
2011,57,BUILDING_4,Building Approvals - Total dwelling units (no.)
2012,39,BUILDING_4,Building Approvals - Total dwelling units (no.)
2013,35,BUILDING_4,Building Approvals - Total dwelling units (no.)
2009,19,BUILDING_5,Building Approvals - Value of total private sector houses ($m)
2010,22,BUILDING_5,Building Approvals - Value of total private sector houses ($m)
2011,17,BUILDING_5,Building Approvals - Value of total private sector houses ($m)
2012,11,BUILDING_5,Building Approvals - Value of total private sector houses ($m)
2013,11,BUILDING_5,Building Approvals - Value of total private sector houses ($m)
2009,17,BUILDING_6,Building Approvals - Value of new private sector housing ($m)
2010,19,BUILDING_6,Building Approvals - Value of new private sector housing ($m)
2011,14,BUILDING_6,Building Approvals - Value of new private sector housing ($m)
2012,9,BUILDING_6,Building Approvals - Value of new private sector housing ($m)
2013,9,BUILDING_6,Building Approvals - Value of new private sector housing ($m)
