Time,Value,MEASURE,Description
2011,5018,INCOME_10,Estimates of Personal Income - No. of investment income earners (no.)
2009,32443,INCOME_11,Estimates of Personal Income - Average superannuation and annuity income ($)
2010,33393,INCOME_11,Estimates of Personal Income - Average superannuation and annuity income ($)
2011,35903,INCOME_11,Estimates of Personal Income - Average superannuation and annuity income ($)
2009,9,INCOME_12,Estimates of Personal Income - Total superannuation and annuity income ($m)
2010,10,INCOME_12,Estimates of Personal Income - Total superannuation and annuity income ($m)
2011,11,INCOME_12,Estimates of Personal Income - Total superannuation and annuity income ($m)
2009,291,INCOME_13,Estimates of Personal Income - No. of superannuation and annuity income earners (no.)
2010,296,INCOME_13,Estimates of Personal Income - No. of superannuation and annuity income earners (no.)
2011,294,INCOME_13,Estimates of Personal Income - No. of superannuation and annuity income earners (no.)
2009,10115,INCOME_14,Estimates of Personal Income - Average other income (excl. Government pensions and allowances) ($)
2010,4865,INCOME_14,Estimates of Personal Income - Average other income (excl. Government pensions and allowances) ($)
2011,4370,INCOME_14,Estimates of Personal Income - Average other income (excl. Government pensions and allowances) ($)
2009,12,INCOME_15,Estimates of Personal Income - Total other income (excl. Government pensions and allowances) ($m)
2010,6,INCOME_15,Estimates of Personal Income - Total other income (excl. Government pensions and allowances) ($m)
2011,6,INCOME_15,Estimates of Personal Income - Total other income (excl. Government pensions and allowances) ($m)
2009,1227,INCOME_16,Estimates of Personal Income - No. of other income (excl. Government pensions and allowances) earners (no.)
2010,1232,INCOME_16,Estimates of Personal Income - No. of other income (excl. Government pensions and allowances) earners (no.)
2011,1480,INCOME_16,Estimates of Personal Income - No. of other income (excl. Government pensions and allowances) earners (no.)
2009,85928,INCOME_17,Estimates of Personal Income - Average total income (excl. Government pensions and allowances) ($)
2010,90531,INCOME_17,Estimates of Personal Income - Average total income (excl. Government pensions and allowances) ($)
2011,99771,INCOME_17,Estimates of Personal Income - Average total income (excl. Government pensions and allowances) ($)
2009,512,INCOME_18,Estimates of Personal Income - Total income (excl. Government pensions and allowances) ($m)
2010,533,INCOME_18,Estimates of Personal Income - Total income (excl. Government pensions and allowances) ($m)
2011,602,INCOME_18,Estimates of Personal Income - Total income (excl. Government pensions and allowances) ($m)
2009,5954,INCOME_19,Estimates of Personal Income - Total no. income earners (excl. Government pensions and allowances) (no.)
2010,5883,INCOME_19,Estimates of Personal Income - Total no. income earners (excl. Government pensions and allowances) (no.)
2011,6036,INCOME_19,Estimates of Personal Income - Total no. income earners (excl. Government pensions and allowances) (no.)
2009,50.8,WAGE_2,Wage and Salary Earners - Males (%)
2010,50.8,WAGE_2,Wage and Salary Earners - Males (%)
2011,50.9,WAGE_2,Wage and Salary Earners - Males (%)
2009,49.2,WAGE_3,Wage and Salary Earners - Females (%)
2010,49.3,WAGE_3,Wage and Salary Earners - Females (%)
2011,49,WAGE_3,Wage and Salary Earners - Females (%)
2009,450,WAGE_6,Wage and Salary Earners - Males - Aged 15-24 years (no.)
2010,395,WAGE_6,Wage and Salary Earners - Males - Aged 15-24 years (no.)
2011,425,WAGE_6,Wage and Salary Earners - Males - Aged 15-24 years (no.)
2009,464,WAGE_7,Wage and Salary Earners - Males - Aged 25-34 years (no.)
2010,408,WAGE_7,Wage and Salary Earners - Males - Aged 25-34 years (no.)
2011,447,WAGE_7,Wage and Salary Earners - Males - Aged 25-34 years (no.)
2009,396,WAGE_8,Wage and Salary Earners - Males - Aged 35-44 years (no.)
2010,365,WAGE_8,Wage and Salary Earners - Males - Aged 35-44 years (no.)
2011,362,WAGE_8,Wage and Salary Earners - Males - Aged 35-44 years (no.)
2009,456,WAGE_9,Wage and Salary Earners - Males - Aged 45-54 years (no.)
2010,425,WAGE_9,Wage and Salary Earners - Males - Aged 45-54 years (no.)
2011,429,WAGE_9,Wage and Salary Earners - Males - Aged 45-54 years (no.)
2009,354,WAGE_10,Wage and Salary Earners - Males - Aged 55-64 years (no.)
2010,350,WAGE_10,Wage and Salary Earners - Males - Aged 55-64 years (no.)
2011,359,WAGE_10,Wage and Salary Earners - Males - Aged 55-64 years (no.)
2009,159,WAGE_11,Wage and Salary Earners - Males - Aged 65 years and over (no.)
2010,164,WAGE_11,Wage and Salary Earners - Males - Aged 65 years and over (no.)
2011,168,WAGE_11,Wage and Salary Earners - Males - Aged 65 years and over (no.)
2009,2279,WAGE_12,Wage and Salary Earners - Males - Total (no.)
2010,2107,WAGE_12,Wage and Salary Earners - Males - Total (no.)
2011,2190,WAGE_12,Wage and Salary Earners - Males - Total (no.)
2009,455,WAGE_14,Wage and Salary Earners - Females - Aged 15-24 years (no.)
2010,405,WAGE_14,Wage and Salary Earners - Females - Aged 15-24 years (no.)
2011,413,WAGE_14,Wage and Salary Earners - Females - Aged 15-24 years (no.)
2009,407,WAGE_15,Wage and Salary Earners - Females - Aged 25-34 years (no.)
2010,368,WAGE_15,Wage and Salary Earners - Females - Aged 25-34 years (no.)
2011,403,WAGE_15,Wage and Salary Earners - Females - Aged 25-34 years (no.)
2009,378,WAGE_16,Wage and Salary Earners - Females - Aged 35-44 years (no.)
2010,348,WAGE_16,Wage and Salary Earners - Females - Aged 35-44 years (no.)
2011,342,WAGE_16,Wage and Salary Earners - Females - Aged 35-44 years (no.)
2009,507,WAGE_17,Wage and Salary Earners - Females - Aged 45-54 years (no.)
2010,473,WAGE_17,Wage and Salary Earners - Females - Aged 45-54 years (no.)
2011,471,WAGE_17,Wage and Salary Earners - Females - Aged 45-54 years (no.)
2009,356,WAGE_18,Wage and Salary Earners - Females - Aged 55-64 years (no.)
2010,333,WAGE_18,Wage and Salary Earners - Females - Aged 55-64 years (no.)
2011,360,WAGE_18,Wage and Salary Earners - Females - Aged 55-64 years (no.)
2009,107,WAGE_19,Wage and Salary Earners - Females - Aged 65 years and over (no.)
2010,116,WAGE_19,Wage and Salary Earners - Females - Aged 65 years and over (no.)
2011,119,WAGE_19,Wage and Salary Earners - Females - Aged 65 years and over (no.)
2009,2210,WAGE_20,Wage and Salary Earners - Females - Total (no.)
2010,2043,WAGE_20,Wage and Salary Earners - Females - Total (no.)
2011,2108,WAGE_20,Wage and Salary Earners - Females - Total (no.)
2009,905,WAGE_22,Wage and Salary Earners - Persons - Aged 15-24 years (no.)
2010,800,WAGE_22,Wage and Salary Earners - Persons - Aged 15-24 years (no.)
2011,838,WAGE_22,Wage and Salary Earners - Persons - Aged 15-24 years (no.)
2009,871,WAGE_23,Wage and Salary Earners - Persons - Aged 25-34 years (no.)
2010,776,WAGE_23,Wage and Salary Earners - Persons - Aged 25-34 years (no.)
2011,850,WAGE_23,Wage and Salary Earners - Persons - Aged 25-34 years (no.)
2009,774,WAGE_24,Wage and Salary Earners - Persons - Aged 35-44 years (no.)
2010,713,WAGE_24,Wage and Salary Earners - Persons - Aged 35-44 years (no.)
2011,704,WAGE_24,Wage and Salary Earners - Persons - Aged 35-44 years (no.)
2009,963,WAGE_25,Wage and Salary Earners - Persons - Aged 45-54 years (no.)
2010,898,WAGE_25,Wage and Salary Earners - Persons - Aged 45-54 years (no.)
2011,900,WAGE_25,Wage and Salary Earners - Persons - Aged 45-54 years (no.)
2009,710,WAGE_26,Wage and Salary Earners - Persons - Aged 55-64 years (no.)
2010,683,WAGE_26,Wage and Salary Earners - Persons - Aged 55-64 years (no.)
2011,719,WAGE_26,Wage and Salary Earners - Persons - Aged 55-64 years (no.)
2009,266,WAGE_27,Wage and Salary Earners - Persons - Aged 65 years and over (no.)
2010,280,WAGE_27,Wage and Salary Earners - Persons - Aged 65 years and over (no.)
2011,287,WAGE_27,Wage and Salary Earners - Persons - Aged 65 years and over (no.)
2009,4489,WAGE_28,Wage and Salary Earners - Persons - Total (no.)
2010,4148,WAGE_28,Wage and Salary Earners - Persons - Total (no.)
2011,4299,WAGE_28,Wage and Salary Earners - Persons - Total (no.)
2009,20.2,WAGE_30,Wage and Salary Earners - Persons - Aged 15-24 years (%)
2010,19.3,WAGE_30,Wage and Salary Earners - Persons - Aged 15-24 years (%)
2011,19.5,WAGE_30,Wage and Salary Earners - Persons - Aged 15-24 years (%)
2009,19.4,WAGE_31,Wage and Salary Earners - Persons - Aged 25-34 years (%)
2010,18.7,WAGE_31,Wage and Salary Earners - Persons - Aged 25-34 years (%)
2011,19.8,WAGE_31,Wage and Salary Earners - Persons - Aged 25-34 years (%)
2009,17.2,WAGE_32,Wage and Salary Earners - Persons - Aged 35-44 years (%)
2010,17.2,WAGE_32,Wage and Salary Earners - Persons - Aged 35-44 years (%)
2011,16.4,WAGE_32,Wage and Salary Earners - Persons - Aged 35-44 years (%)
2009,21.5,WAGE_33,Wage and Salary Earners - Persons - Aged 45-54 years (%)
2010,21.6,WAGE_33,Wage and Salary Earners - Persons - Aged 45-54 years (%)
2011,20.9,WAGE_33,Wage and Salary Earners - Persons - Aged 45-54 years (%)
2009,15.8,WAGE_34,Wage and Salary Earners - Persons - Aged 55-64 years (%)
2010,16.5,WAGE_34,Wage and Salary Earners - Persons - Aged 55-64 years (%)
2011,16.7,WAGE_34,Wage and Salary Earners - Persons - Aged 55-64 years (%)
2009,5.9,WAGE_35,Wage and Salary Earners - Persons - Aged 65 years and over (%)
2010,6.8,WAGE_35,Wage and Salary Earners - Persons - Aged 65 years and over (%)
2011,6.7,WAGE_35,Wage and Salary Earners - Persons - Aged 65 years and over (%)
2010,637,WAGE_OCC_2,Wage and Salary Earners by Occupation - Managers (no.)
2011,662,WAGE_OCC_2,Wage and Salary Earners by Occupation - Managers (no.)
2010,1497,WAGE_OCC_3,Wage and Salary Earners by Occupation - Professionals (no.)
2011,1587,WAGE_OCC_3,Wage and Salary Earners by Occupation - Professionals (no.)
2010,175,WAGE_OCC_4,Wage and Salary Earners by Occupation - Technicians and trades workers (no.)
2011,186,WAGE_OCC_4,Wage and Salary Earners by Occupation - Technicians and trades workers (no.)
2010,360,WAGE_OCC_5,Wage and Salary Earners by Occupation - Community and personal service workers (no.)
2011,399,WAGE_OCC_5,Wage and Salary Earners by Occupation - Community and personal service workers (no.)
2010,652,WAGE_OCC_6,Wage and Salary Earners by Occupation - Clerical and administrative workers (no.)
2011,564,WAGE_OCC_6,Wage and Salary Earners by Occupation - Clerical and administrative workers (no.)
2010,272,WAGE_OCC_7,Wage and Salary Earners by Occupation - Sales workers (no.)
2011,318,WAGE_OCC_7,Wage and Salary Earners by Occupation - Sales workers (no.)
2010,61,WAGE_OCC_8,Wage and Salary Earners by Occupation - Machinery operators and drivers (no.)
2011,59,WAGE_OCC_8,Wage and Salary Earners by Occupation - Machinery operators and drivers (no.)
2010,138,WAGE_OCC_9,Wage and Salary Earners by Occupation - Labourers (no.)
2011,156,WAGE_OCC_9,Wage and Salary Earners by Occupation - Labourers (no.)
2010,352,WAGE_OCC_10,Wage and Salary Earners by Occupation - Not stated (no.)
2011,367,WAGE_OCC_10,Wage and Salary Earners by Occupation - Not stated (no.)
2010,4148,WAGE_OCC_11,Wage and Salary Earners by Occupation - Total wage and salary earners (no.)
2011,4299,WAGE_OCC_11,Wage and Salary Earners by Occupation - Total wage and salary earners (no.)
2010,15,WAGE_OCC_12,Wage and Salary Earners by Occupation - Managers (%)
2011,15,WAGE_OCC_12,Wage and Salary Earners by Occupation - Managers (%)
2010,36,WAGE_OCC_13,Wage and Salary Earners by Occupation - Professionals (%)
2011,37,WAGE_OCC_13,Wage and Salary Earners by Occupation - Professionals (%)
2010,4,WAGE_OCC_14,Wage and Salary Earners by Occupation - Technicians and trades workers (%)
2011,4,WAGE_OCC_14,Wage and Salary Earners by Occupation - Technicians and trades workers (%)
2010,9,WAGE_OCC_15,Wage and Salary Earners by Occupation - Community and personal service workers (%)
2011,9,WAGE_OCC_15,Wage and Salary Earners by Occupation - Community and personal service workers (%)
2010,16,WAGE_OCC_16,Wage and Salary Earners by Occupation - Clerical and administrative workers (%)
2011,13,WAGE_OCC_16,Wage and Salary Earners by Occupation - Clerical and administrative workers (%)
2010,7,WAGE_OCC_17,Wage and Salary Earners by Occupation - Sales workers (%)
2011,7,WAGE_OCC_17,Wage and Salary Earners by Occupation - Sales workers (%)
2010,1,WAGE_OCC_18,Wage and Salary Earners by Occupation - Machinery operators and drivers (%)
2011,1,WAGE_OCC_18,Wage and Salary Earners by Occupation - Machinery operators and drivers (%)
2010,3,WAGE_OCC_19,Wage and Salary Earners by Occupation - Labourers (%)
2011,4,WAGE_OCC_19,Wage and Salary Earners by Occupation - Labourers (%)
2010,8,WAGE_OCC_20,Wage and Salary Earners by Occupation - Not stated (%)
2011,9,WAGE_OCC_20,Wage and Salary Earners by Occupation - Not stated (%)
2011,1981,RENT_2,Rent and Mortgage Payments - Average monthly household rental payment ($)
2011,3373,RENT_3,Rent and Mortgage Payments - Average monthly household mortgage payment ($)
2009,26,BUILDING_2,Building Approvals - Total private sector houses (no.)
2010,32,BUILDING_2,Building Approvals - Total private sector houses (no.)
2011,47,BUILDING_2,Building Approvals - Total private sector houses (no.)
2012,38,BUILDING_2,Building Approvals - Total private sector houses (no.)
2013,94,BUILDING_2,Building Approvals - Total private sector houses (no.)
2009,26,BUILDING_3,Building Approvals - Total new private sector houses (no.)
2010,32,BUILDING_3,Building Approvals - Total new private sector houses (no.)
2011,47,BUILDING_3,Building Approvals - Total new private sector houses (no.)
2012,38,BUILDING_3,Building Approvals - Total new private sector houses (no.)
2013,94,BUILDING_3,Building Approvals - Total new private sector houses (no.)
2009,32,BUILDING_4,Building Approvals - Total dwelling units (no.)
2010,36,BUILDING_4,Building Approvals - Total dwelling units (no.)
2011,47,BUILDING_4,Building Approvals - Total dwelling units (no.)
2012,46,BUILDING_4,Building Approvals - Total dwelling units (no.)
2013,94,BUILDING_4,Building Approvals - Total dwelling units (no.)
2009,35,BUILDING_5,Building Approvals - Value of total private sector houses ($m)
2010,31,BUILDING_5,Building Approvals - Value of total private sector houses ($m)
2011,41,BUILDING_5,Building Approvals - Value of total private sector houses ($m)
2012,34,BUILDING_5,Building Approvals - Value of total private sector houses ($m)
