Time,Value,MEASURE,Description
2011,61.2,LF_5,Labour Force Statistics - Participation rate (%)
2011,0.4,YOUTH_2,Youth (15-19 Years) Engagement in Work/Study - Working full-time and studying part-time (% of all 15-19 yo)
2011,1.2,YOUTH_3,Youth (15-19 Years) Engagement in Work/Study - Working part time and studying part-time (% of all 15-19 yo)
2011,26.3,YOUTH_4,Youth (15-19 Years) Engagement in Work/Study - Working part-time and studying full-time (% of all 15-19 yo)
2011,2.2,YOUTH_5,Youth (15-19 Years) Engagement in Work/Study - Working full-time (not studying) (% of all 15-19 yo)
2011,58.2,YOUTH_6,Youth (15-19 Years) Engagement in Work/Study - Studying full-time (not working) (% of all 15-19 yo)
2011,0.7,YOUTH_7,Youth (15-19 Years) Engagement in Work/Study - Working full-time and studying full-time (% of all 15-19 yo)
2011,89,YOUTH_8,Youth (15-19 Years) Engagement in Work/Study - Fully engaged (% of all 15-19 yo)
2011,1622,YOUTH_9,Youth (15-19 Years) Engagement in Work/Study - Total - aged 15-19 years (no.)
2011,1027,PENSION_2,Selected Government Pensions and Allowances - Age Pension - Centrelink (no.)
2012,1112,PENSION_2,Selected Government Pensions and Allowances - Age Pension - Centrelink (no.)
2013,1146,PENSION_2,Selected Government Pensions and Allowances - Age Pension - Centrelink (no.)
2009,4,PENSION_3,Selected Government Pensions and Allowances - Age Pension - DVA (no.)
2009,173,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2010,151,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2011,124,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2012,98,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2013,114,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2009,82,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2010,61,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2011,54,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2012,56,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2013,68,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2011,22,PENSION_6,Selected Government Pensions and Allowances - Carer Payment (no.)
2012,24,PENSION_6,Selected Government Pensions and Allowances - Carer Payment (no.)
2013,26,PENSION_6,Selected Government Pensions and Allowances - Carer Payment (no.)
2011,263,PENSION_7,Selected Government Pensions and Allowances - Disability Support Pension (no.)
2012,341,PENSION_7,Selected Government Pensions and Allowances - Disability Support Pension (no.)
2013,322,PENSION_7,Selected Government Pensions and Allowances - Disability Support Pension (no.)
2010,109,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2011,98,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2012,109,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2013,137,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2010,45,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2011,63.3,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2012,57.8,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2013,58.4,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2010,49,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2011,51,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2012,54,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2013,29,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2010,320,PENSION_11,Selected Government Pensions and Allowances - Youth Allowance (Full time students/apprentices) (no.)
2011,305,PENSION_11,Selected Government Pensions and Allowances - Youth Allowance (Full time students/apprentices) (no.)
2012,270,PENSION_11,Selected Government Pensions and Allowances - Youth Allowance (Full time students/apprentices) (no.)
2013,275,PENSION_11,Selected Government Pensions and Allowances - Youth Allowance (Full time students/apprentices) (no.)
2009,547,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2010,510,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2011,460,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2012,343,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2009,482,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2010,473,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2011,439,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2012,327,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2009,612,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2010,570,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2011,521,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2012,388,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2009,70329,INCOME_2,Estimates of Personal Income - Average wage and salary income ($)
2010,79679,INCOME_2,Estimates of Personal Income - Average wage and salary income ($)
2011,90010,INCOME_2,Estimates of Personal Income - Average wage and salary income ($)
2009,660,INCOME_3,Estimates of Personal Income - Total wage and salary income ($m)
2010,723,INCOME_3,Estimates of Personal Income - Total wage and salary income ($m)
2011,839,INCOME_3,Estimates of Personal Income - Total wage and salary income ($m)
2009,9389,INCOME_4,Estimates of Personal Income - No. of wage and salary earners (no.)
2010,9075,INCOME_4,Estimates of Personal Income - No. of wage and salary earners (no.)
2011,9317,INCOME_4,Estimates of Personal Income - No. of wage and salary earners (no.)
2009,71266,INCOME_5,Estimates of Personal Income - Average own unincorporated business income ($)
2010,81749,INCOME_5,Estimates of Personal Income - Average own unincorporated business income ($)
2011,88766,INCOME_5,Estimates of Personal Income - Average own unincorporated business income ($)
2009,152,INCOME_6,Estimates of Personal Income - Total own unincorporated business income ($m)
2010,173,INCOME_6,Estimates of Personal Income - Total own unincorporated business income ($m)
2011,185,INCOME_6,Estimates of Personal Income - Total own unincorporated business income ($m)
2009,2135,INCOME_7,Estimates of Personal Income - No. of own unincorporated business earners (no.)
2010,2118,INCOME_7,Estimates of Personal Income - No. of own unincorporated business earners (no.)
2011,2085,INCOME_7,Estimates of Personal Income - No. of own unincorporated business earners (no.)
2009,32769,INCOME_8,Estimates of Personal Income - Average investment income ($)
2010,34178,INCOME_8,Estimates of Personal Income - Average investment income ($)
2011,33599,INCOME_8,Estimates of Personal Income - Average investment income ($)
2009,353,INCOME_9,Estimates of Personal Income - Total investment income ($m)
2010,363,INCOME_9,Estimates of Personal Income - Total investment income ($m)
2011,370,INCOME_9,Estimates of Personal Income - Total investment income ($m)
2009,10764,INCOME_10,Estimates of Personal Income - No. of investment income earners (no.)
2010,10633,INCOME_10,Estimates of Personal Income - No. of investment income earners (no.)
2011,11007,INCOME_10,Estimates of Personal Income - No. of investment income earners (no.)
2009,33431,INCOME_11,Estimates of Personal Income - Average superannuation and annuity income ($)
2010,34382,INCOME_11,Estimates of Personal Income - Average superannuation and annuity income ($)
2011,39124,INCOME_11,Estimates of Personal Income - Average superannuation and annuity income ($)
2009,19,INCOME_12,Estimates of Personal Income - Total superannuation and annuity income ($m)
2010,20,INCOME_12,Estimates of Personal Income - Total superannuation and annuity income ($m)
2011,22,INCOME_12,Estimates of Personal Income - Total superannuation and annuity income ($m)
2009,562,INCOME_13,Estimates of Personal Income - No. of superannuation and annuity income earners (no.)
2010,571,INCOME_13,Estimates of Personal Income - No. of superannuation and annuity income earners (no.)
2011,557,INCOME_13,Estimates of Personal Income - No. of superannuation and annuity income earners (no.)
2009,9930,INCOME_14,Estimates of Personal Income - Average other income (excl. Government pensions and allowances) ($)
2010,6134,INCOME_14,Estimates of Personal Income - Average other income (excl. Government pensions and allowances) ($)
2011,5461,INCOME_14,Estimates of Personal Income - Average other income (excl. Government pensions and allowances) ($)
2009,27,INCOME_15,Estimates of Personal Income - Total other income (excl. Government pensions and allowances) ($m)
2010,17,INCOME_15,Estimates of Personal Income - Total other income (excl. Government pensions and allowances) ($m)
2011,18,INCOME_15,Estimates of Personal Income - Total other income (excl. Government pensions and allowances) ($m)
2009,2729,INCOME_16,Estimates of Personal Income - No. of other income (excl. Government pensions and allowances) earners (no.)
2010,2721,INCOME_16,Estimates of Personal Income - No. of other income (excl. Government pensions and allowances) earners (no.)
2011,3239,INCOME_16,Estimates of Personal Income - No. of other income (excl. Government pensions and allowances) earners (no.)
2009,91965,INCOME_17,Estimates of Personal Income - Average total income (excl. Government pensions and allowances) ($)
2010,100462,INCOME_17,Estimates of Personal Income - Average total income (excl. Government pensions and allowances) ($)
2011,109658,INCOME_17,Estimates of Personal Income - Average total income (excl. Government pensions and allowances) ($)
2009,1211,INCOME_18,Estimates of Personal Income - Total income (excl. Government pensions and allowances) ($m)
2010,1296,INCOME_18,Estimates of Personal Income - Total income (excl. Government pensions and allowances) ($m)
2011,1433,INCOME_18,Estimates of Personal Income - Total income (excl. Government pensions and allowances) ($m)
2009,13169,INCOME_19,Estimates of Personal Income - Total no. income earners (excl. Government pensions and allowances) (no.)
2010,12900,INCOME_19,Estimates of Personal Income - Total no. income earners (excl. Government pensions and allowances) (no.)
2011,13068,INCOME_19,Estimates of Personal Income - Total no. income earners (excl. Government pensions and allowances) (no.)
2009,52.2,WAGE_2,Wage and Salary Earners - Males (%)
2010,52.1,WAGE_2,Wage and Salary Earners - Males (%)
2011,52.4,WAGE_2,Wage and Salary Earners - Males (%)
2009,47.8,WAGE_3,Wage and Salary Earners - Females (%)
2010,47.9,WAGE_3,Wage and Salary Earners - Females (%)
2011,47.6,WAGE_3,Wage and Salary Earners - Females (%)
2009,1113,WAGE_6,Wage and Salary Earners - Males - Aged 15-24 years (no.)
2010,952,WAGE_6,Wage and Salary Earners - Males - Aged 15-24 years (no.)
2011,979,WAGE_6,Wage and Salary Earners - Males - Aged 15-24 years (no.)
2009,1075,WAGE_7,Wage and Salary Earners - Males - Aged 25-34 years (no.)
2010,935,WAGE_7,Wage and Salary Earners - Males - Aged 25-34 years (no.)
2011,1037,WAGE_7,Wage and Salary Earners - Males - Aged 25-34 years (no.)
2009,868,WAGE_8,Wage and Salary Earners - Males - Aged 35-44 years (no.)
2010,797,WAGE_8,Wage and Salary Earners - Males - Aged 35-44 years (no.)
2011,797,WAGE_8,Wage and Salary Earners - Males - Aged 35-44 years (no.)
2009,1001,WAGE_9,Wage and Salary Earners - Males - Aged 45-54 years (no.)
2010,923,WAGE_9,Wage and Salary Earners - Males - Aged 45-54 years (no.)
2011,929,WAGE_9,Wage and Salary Earners - Males - Aged 45-54 years (no.)
2009,784,WAGE_10,Wage and Salary Earners - Males - Aged 55-64 years (no.)
2010,760,WAGE_10,Wage and Salary Earners - Males - Aged 55-64 years (no.)
2011,781,WAGE_10,Wage and Salary Earners - Males - Aged 55-64 years (no.)
2009,348,WAGE_11,Wage and Salary Earners - Males - Aged 65 years and over (no.)
2010,359,WAGE_11,Wage and Salary Earners - Males - Aged 65 years and over (no.)
2011,361,WAGE_11,Wage and Salary Earners - Males - Aged 65 years and over (no.)
2009,5189,WAGE_12,Wage and Salary Earners - Males - Total (no.)
2010,4726,WAGE_12,Wage and Salary Earners - Males - Total (no.)
2011,4884,WAGE_12,Wage and Salary Earners - Males - Total (no.)
2009,1063,WAGE_14,Wage and Salary Earners - Females - Aged 15-24 years (no.)
2010,912,WAGE_14,Wage and Salary Earners - Females - Aged 15-24 years (no.)
2011,926,WAGE_14,Wage and Salary Earners - Females - Aged 15-24 years (no.)
2009,902,WAGE_15,Wage and Salary Earners - Females - Aged 25-34 years (no.)
2010,803,WAGE_15,Wage and Salary Earners - Females - Aged 25-34 years (no.)
2011,879,WAGE_15,Wage and Salary Earners - Females - Aged 25-34 years (no.)
2009,807,WAGE_16,Wage and Salary Earners - Females - Aged 35-44 years (no.)
2010,769,WAGE_16,Wage and Salary Earners - Females - Aged 35-44 years (no.)
2011,739,WAGE_16,Wage and Salary Earners - Females - Aged 35-44 years (no.)
2009,1022,WAGE_17,Wage and Salary Earners - Females - Aged 45-54 years (no.)
2010,930,WAGE_17,Wage and Salary Earners - Females - Aged 45-54 years (no.)
2011,924,WAGE_17,Wage and Salary Earners - Females - Aged 45-54 years (no.)
2009,728,WAGE_18,Wage and Salary Earners - Females - Aged 55-64 years (no.)
2010,699,WAGE_18,Wage and Salary Earners - Females - Aged 55-64 years (no.)
2011,719,WAGE_18,Wage and Salary Earners - Females - Aged 55-64 years (no.)
2009,222,WAGE_19,Wage and Salary Earners - Females - Aged 65 years and over (no.)
2010,236,WAGE_19,Wage and Salary Earners - Females - Aged 65 years and over (no.)
2011,246,WAGE_19,Wage and Salary Earners - Females - Aged 65 years and over (no.)
2009,4744,WAGE_20,Wage and Salary Earners - Females - Total (no.)
2010,4349,WAGE_20,Wage and Salary Earners - Females - Total (no.)
2011,4433,WAGE_20,Wage and Salary Earners - Females - Total (no.)
2009,2176,WAGE_22,Wage and Salary Earners - Persons - Aged 15-24 years (no.)
2010,1864,WAGE_22,Wage and Salary Earners - Persons - Aged 15-24 years (no.)
2011,1905,WAGE_22,Wage and Salary Earners - Persons - Aged 15-24 years (no.)
2009,1977,WAGE_23,Wage and Salary Earners - Persons - Aged 25-34 years (no.)
2010,1738,WAGE_23,Wage and Salary Earners - Persons - Aged 25-34 years (no.)
2011,1916,WAGE_23,Wage and Salary Earners - Persons - Aged 25-34 years (no.)
2009,1675,WAGE_24,Wage and Salary Earners - Persons - Aged 35-44 years (no.)
2010,1566,WAGE_24,Wage and Salary Earners - Persons - Aged 35-44 years (no.)
2011,1536,WAGE_24,Wage and Salary Earners - Persons - Aged 35-44 years (no.)
2009,2023,WAGE_25,Wage and Salary Earners - Persons - Aged 45-54 years (no.)
2010,1853,WAGE_25,Wage and Salary Earners - Persons - Aged 45-54 years (no.)
2011,1853,WAGE_25,Wage and Salary Earners - Persons - Aged 45-54 years (no.)
2009,1512,WAGE_26,Wage and Salary Earners - Persons - Aged 55-64 years (no.)
2010,1459,WAGE_26,Wage and Salary Earners - Persons - Aged 55-64 years (no.)
2011,1500,WAGE_26,Wage and Salary Earners - Persons - Aged 55-64 years (no.)
2009,570,WAGE_27,Wage and Salary Earners - Persons - Aged 65 years and over (no.)
2010,595,WAGE_27,Wage and Salary Earners - Persons - Aged 65 years and over (no.)
2011,607,WAGE_27,Wage and Salary Earners - Persons - Aged 65 years and over (no.)
2009,9933,WAGE_28,Wage and Salary Earners - Persons - Total (no.)
2010,9075,WAGE_28,Wage and Salary Earners - Persons - Total (no.)
2011,9317,WAGE_28,Wage and Salary Earners - Persons - Total (no.)
2009,21.9,WAGE_30,Wage and Salary Earners - Persons - Aged 15-24 years (%)
2010,20.5,WAGE_30,Wage and Salary Earners - Persons - Aged 15-24 years (%)
2011,20.4,WAGE_30,Wage and Salary Earners - Persons - Aged 15-24 years (%)
2009,19.9,WAGE_31,Wage and Salary Earners - Persons - Aged 25-34 years (%)
2010,19.2,WAGE_31,Wage and Salary Earners - Persons - Aged 25-34 years (%)
2011,20.6,WAGE_31,Wage and Salary Earners - Persons - Aged 25-34 years (%)
2009,16.9,WAGE_32,Wage and Salary Earners - Persons - Aged 35-44 years (%)
2010,17.3,WAGE_32,Wage and Salary Earners - Persons - Aged 35-44 years (%)
2011,16.5,WAGE_32,Wage and Salary Earners - Persons - Aged 35-44 years (%)
2009,20.4,WAGE_33,Wage and Salary Earners - Persons - Aged 45-54 years (%)
2010,20.4,WAGE_33,Wage and Salary Earners - Persons - Aged 45-54 years (%)
2011,19.9,WAGE_33,Wage and Salary Earners - Persons - Aged 45-54 years (%)
2009,15.2,WAGE_34,Wage and Salary Earners - Persons - Aged 55-64 years (%)
2010,16.1,WAGE_34,Wage and Salary Earners - Persons - Aged 55-64 years (%)
2011,16.1,WAGE_34,Wage and Salary Earners - Persons - Aged 55-64 years (%)
2009,5.7,WAGE_35,Wage and Salary Earners - Persons - Aged 65 years and over (%)
2010,6.6,WAGE_35,Wage and Salary Earners - Persons - Aged 65 years and over (%)
2011,6.5,WAGE_35,Wage and Salary Earners - Persons - Aged 65 years and over (%)
2010,1228,WAGE_OCC_2,Wage and Salary Earners by Occupation - Managers (no.)
2011,1270,WAGE_OCC_2,Wage and Salary Earners by Occupation - Managers (no.)
2010,3565,WAGE_OCC_3,Wage and Salary Earners by Occupation - Professionals (no.)
2011,3666,WAGE_OCC_3,Wage and Salary Earners by Occupation - Professionals (no.)
2010,373,WAGE_OCC_4,Wage and Salary Earners by Occupation - Technicians and trades workers (no.)
2011,387,WAGE_OCC_4,Wage and Salary Earners by Occupation - Technicians and trades workers (no.)
2010,680,WAGE_OCC_5,Wage and Salary Earners by Occupation - Community and personal service workers (no.)
2011,720,WAGE_OCC_5,Wage and Salary Earners by Occupation - Community and personal service workers (no.)
2010,1374,WAGE_OCC_6,Wage and Salary Earners by Occupation - Clerical and administrative workers (no.)
2011,1235,WAGE_OCC_6,Wage and Salary Earners by Occupation - Clerical and administrative workers (no.)
2010,580,WAGE_OCC_7,Wage and Salary Earners by Occupation - Sales workers (no.)
2011,662,WAGE_OCC_7,Wage and Salary Earners by Occupation - Sales workers (no.)
2010,115,WAGE_OCC_8,Wage and Salary Earners by Occupation - Machinery operators and drivers (no.)
2011,124,WAGE_OCC_8,Wage and Salary Earners by Occupation - Machinery operators and drivers (no.)
2010,390,WAGE_OCC_9,Wage and Salary Earners by Occupation - Labourers (no.)
2011,396,WAGE_OCC_9,Wage and Salary Earners by Occupation - Labourers (no.)
2010,772,WAGE_OCC_10,Wage and Salary Earners by Occupation - Not stated (no.)
2011,859,WAGE_OCC_10,Wage and Salary Earners by Occupation - Not stated (no.)
2010,9075,WAGE_OCC_11,Wage and Salary Earners by Occupation - Total wage and salary earners (no.)
2011,9317,WAGE_OCC_11,Wage and Salary Earners by Occupation - Total wage and salary earners (no.)
2010,14,WAGE_OCC_12,Wage and Salary Earners by Occupation - Managers (%)
2011,14,WAGE_OCC_12,Wage and Salary Earners by Occupation - Managers (%)
2010,39,WAGE_OCC_13,Wage and Salary Earners by Occupation - Professionals (%)
2011,39,WAGE_OCC_13,Wage and Salary Earners by Occupation - Professionals (%)
2010,4,WAGE_OCC_14,Wage and Salary Earners by Occupation - Technicians and trades workers (%)
2011,4,WAGE_OCC_14,Wage and Salary Earners by Occupation - Technicians and trades workers (%)
2010,7,WAGE_OCC_15,Wage and Salary Earners by Occupation - Community and personal service workers (%)
2011,8,WAGE_OCC_15,Wage and Salary Earners by Occupation - Community and personal service workers (%)
2010,15,WAGE_OCC_16,Wage and Salary Earners by Occupation - Clerical and administrative workers (%)
2011,13,WAGE_OCC_16,Wage and Salary Earners by Occupation - Clerical and administrative workers (%)
2010,6,WAGE_OCC_17,Wage and Salary Earners by Occupation - Sales workers (%)
2011,7,WAGE_OCC_17,Wage and Salary Earners by Occupation - Sales workers (%)
2010,1,WAGE_OCC_18,Wage and Salary Earners by Occupation - Machinery operators and drivers (%)
2011,1,WAGE_OCC_18,Wage and Salary Earners by Occupation - Machinery operators and drivers (%)
2010,4,WAGE_OCC_19,Wage and Salary Earners by Occupation - Labourers (%)
2011,4,WAGE_OCC_19,Wage and Salary Earners by Occupation - Labourers (%)
2010,9,WAGE_OCC_20,Wage and Salary Earners by Occupation - Not stated (%)
2011,9,WAGE_OCC_20,Wage and Salary Earners by Occupation - Not stated (%)
2011,2319,RENT_2,Rent and Mortgage Payments - Average monthly household rental payment ($)
2011,3482,RENT_3,Rent and Mortgage Payments - Average monthly household mortgage payment ($)
2009,71,BUILDING_2,Building Approvals - Total private sector houses (no.)
2010,67,BUILDING_2,Building Approvals - Total private sector houses (no.)
2011,69,BUILDING_2,Building Approvals - Total private sector houses (no.)
2012,59,BUILDING_2,Building Approvals - Total private sector houses (no.)
2013,65,BUILDING_2,Building Approvals - Total private sector houses (no.)
2009,71,BUILDING_3,Building Approvals - Total new private sector houses (no.)
2010,67,BUILDING_3,Building Approvals - Total new private sector houses (no.)
2011,69,BUILDING_3,Building Approvals - Total new private sector houses (no.)
2012,59,BUILDING_3,Building Approvals - Total new private sector houses (no.)
2013,65,BUILDING_3,Building Approvals - Total new private sector houses (no.)
2009,105,BUILDING_4,Building Approvals - Total dwelling units (no.)
2010,67,BUILDING_4,Building Approvals - Total dwelling units (no.)
