Time,Value,MEASURE,Description
2011,41.4,YOUTH_6,Youth (15-19 Years) Engagement in Work/Study - Studying full-time (not working) (% of all 15-19 yo)
2011,0,YOUTH_7,Youth (15-19 Years) Engagement in Work/Study - Working full-time and studying full-time (% of all 15-19 yo)
2011,69,YOUTH_8,Youth (15-19 Years) Engagement in Work/Study - Fully engaged (% of all 15-19 yo)
2011,58,YOUTH_9,Youth (15-19 Years) Engagement in Work/Study - Total - aged 15-19 years (no.)
2011,264,PENSION_2,Selected Government Pensions and Allowances - Age Pension - Centrelink (no.)
2012,272,PENSION_2,Selected Government Pensions and Allowances - Age Pension - Centrelink (no.)
2013,280,PENSION_2,Selected Government Pensions and Allowances - Age Pension - Centrelink (no.)
2009,28,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2010,28,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2011,27,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2012,25,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2013,19,PENSION_4,Selected Government Pensions and Allowances - Service Pension - DVA (no.)
2009,4,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2010,4,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2011,4,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2012,4,PENSION_5,Selected Government Pensions and Allowances - Income Support Supplement - DVA (no.)
2011,21,PENSION_6,Selected Government Pensions and Allowances - Carer Payment (no.)
2012,20,PENSION_6,Selected Government Pensions and Allowances - Carer Payment (no.)
2013,21,PENSION_6,Selected Government Pensions and Allowances - Carer Payment (no.)
2011,110,PENSION_7,Selected Government Pensions and Allowances - Disability Support Pension (no.)
2012,106,PENSION_7,Selected Government Pensions and Allowances - Disability Support Pension (no.)
2013,111,PENSION_7,Selected Government Pensions and Allowances - Disability Support Pension (no.)
2010,48,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2011,39,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2012,49,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2013,49,PENSION_8,Selected Government Pensions and Allowances - Newstart Allowance (no.)
2010,75,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2011,76.9,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2012,63.3,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2013,73.5,PENSION_9,Selected Government Pensions and Allowances - Newstart Allowance - on income support more than 365 days (%)
2010,27,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2011,22,PENSION_10,Selected Government Pensions and Allowances - Parenting Payment - Single (no.)
2009,146,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2010,144,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2011,136,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2012,117,PENSION_13,Selected Government Pensions and Allowances - Family Tax Benefit A (no.)
2009,127,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2010,127,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2011,129,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2012,113,PENSION_14,Selected Government Pensions and Allowances - Family Tax Benefit B (no.)
2009,151,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2010,148,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2011,144,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2012,127,PENSION_15,Selected Government Pensions and Allowances - Total Family Tax Benefit recipients (no.)
2009,36357,INCOME_2,Estimates of Personal Income - Average wage and salary income ($)
2010,38979,INCOME_2,Estimates of Personal Income - Average wage and salary income ($)
2011,42215,INCOME_2,Estimates of Personal Income - Average wage and salary income ($)
2009,20,INCOME_3,Estimates of Personal Income - Total wage and salary income ($m)
2010,19,INCOME_3,Estimates of Personal Income - Total wage and salary income ($m)
2011,22,INCOME_3,Estimates of Personal Income - Total wage and salary income ($m)
2009,538,INCOME_4,Estimates of Personal Income - No. of wage and salary earners (no.)
2010,490,INCOME_4,Estimates of Personal Income - No. of wage and salary earners (no.)
2011,532,INCOME_4,Estimates of Personal Income - No. of wage and salary earners (no.)
2009,17083,INCOME_5,Estimates of Personal Income - Average own unincorporated business income ($)
2010,4531,INCOME_5,Estimates of Personal Income - Average own unincorporated business income ($)
2011,14958,INCOME_5,Estimates of Personal Income - Average own unincorporated business income ($)
2009,6,INCOME_6,Estimates of Personal Income - Total own unincorporated business income ($m)
2010,2,INCOME_6,Estimates of Personal Income - Total own unincorporated business income ($m)
2011,5,INCOME_6,Estimates of Personal Income - Total own unincorporated business income ($m)
2009,377,INCOME_7,Estimates of Personal Income - No. of own unincorporated business earners (no.)
2010,356,INCOME_7,Estimates of Personal Income - No. of own unincorporated business earners (no.)
2011,349,INCOME_7,Estimates of Personal Income - No. of own unincorporated business earners (no.)
2009,17577,INCOME_8,Estimates of Personal Income - Average investment income ($)
2010,12620,INCOME_8,Estimates of Personal Income - Average investment income ($)
2011,13298,INCOME_8,Estimates of Personal Income - Average investment income ($)
2009,11,INCOME_9,Estimates of Personal Income - Total investment income ($m)
2010,7,INCOME_9,Estimates of Personal Income - Total investment income ($m)
2011,8,INCOME_9,Estimates of Personal Income - Total investment income ($m)
2009,615,INCOME_10,Estimates of Personal Income - No. of investment income earners (no.)
2010,587,INCOME_10,Estimates of Personal Income - No. of investment income earners (no.)
2011,628,INCOME_10,Estimates of Personal Income - No. of investment income earners (no.)
2009,31930,INCOME_11,Estimates of Personal Income - Average superannuation and annuity income ($)
2010,23745,INCOME_11,Estimates of Personal Income - Average superannuation and annuity income ($)
2011,27167,INCOME_11,Estimates of Personal Income - Average superannuation and annuity income ($)
2009,1,INCOME_12,Estimates of Personal Income - Total superannuation and annuity income ($m)
2010,1,INCOME_12,Estimates of Personal Income - Total superannuation and annuity income ($m)
2011,1,INCOME_12,Estimates of Personal Income - Total superannuation and annuity income ($m)
2009,26,INCOME_13,Estimates of Personal Income - No. of superannuation and annuity income earners (no.)
2010,30,INCOME_13,Estimates of Personal Income - No. of superannuation and annuity income earners (no.)
2011,32,INCOME_13,Estimates of Personal Income - No. of superannuation and annuity income earners (no.)
2009,3684,INCOME_14,Estimates of Personal Income - Average other income (excl. Government pensions and allowances) ($)
2010,1285,INCOME_14,Estimates of Personal Income - Average other income (excl. Government pensions and allowances) ($)
2011,1417,INCOME_14,Estimates of Personal Income - Average other income (excl. Government pensions and allowances) ($)
2009,0,INCOME_15,Estimates of Personal Income - Total other income (excl. Government pensions and allowances) ($m)
2010,0,INCOME_15,Estimates of Personal Income - Total other income (excl. Government pensions and allowances) ($m)
2011,0,INCOME_15,Estimates of Personal Income - Total other income (excl. Government pensions and allowances) ($m)
2009,115,INCOME_16,Estimates of Personal Income - No. of other income (excl. Government pensions and allowances) earners (no.)
2010,121,INCOME_16,Estimates of Personal Income - No. of other income (excl. Government pensions and allowances) earners (no.)
2011,153,INCOME_16,Estimates of Personal Income - No. of other income (excl. Government pensions and allowances) earners (no.)
2009,42059,INCOME_17,Estimates of Personal Income - Average total income (excl. Government pensions and allowances) ($)
2010,33590,INCOME_17,Estimates of Personal Income - Average total income (excl. Government pensions and allowances) ($)
2011,42034,INCOME_17,Estimates of Personal Income - Average total income (excl. Government pensions and allowances) ($)
2009,38,INCOME_18,Estimates of Personal Income - Total income (excl. Government pensions and allowances) ($m)
2010,29,INCOME_18,Estimates of Personal Income - Total income (excl. Government pensions and allowances) ($m)
2011,37,INCOME_18,Estimates of Personal Income - Total income (excl. Government pensions and allowances) ($m)
2009,905,INCOME_19,Estimates of Personal Income - Total no. income earners (excl. Government pensions and allowances) (no.)
2010,863,INCOME_19,Estimates of Personal Income - Total no. income earners (excl. Government pensions and allowances) (no.)
2011,883,INCOME_19,Estimates of Personal Income - Total no. income earners (excl. Government pensions and allowances) (no.)
2009,51.5,WAGE_2,Wage and Salary Earners - Males (%)
2010,51.8,WAGE_2,Wage and Salary Earners - Males (%)
2011,51.7,WAGE_2,Wage and Salary Earners - Males (%)
2009,48.5,WAGE_3,Wage and Salary Earners - Females (%)
2010,47.6,WAGE_3,Wage and Salary Earners - Females (%)
2011,47.7,WAGE_3,Wage and Salary Earners - Females (%)
2009,46,WAGE_6,Wage and Salary Earners - Males - Aged 15-24 years (no.)
2010,31,WAGE_6,Wage and Salary Earners - Males - Aged 15-24 years (no.)
2011,33,WAGE_6,Wage and Salary Earners - Males - Aged 15-24 years (no.)
2009,42,WAGE_7,Wage and Salary Earners - Males - Aged 25-34 years (no.)
2010,34,WAGE_7,Wage and Salary Earners - Males - Aged 25-34 years (no.)
2011,41,WAGE_7,Wage and Salary Earners - Males - Aged 25-34 years (no.)
2009,50,WAGE_8,Wage and Salary Earners - Males - Aged 35-44 years (no.)
2010,48,WAGE_8,Wage and Salary Earners - Males - Aged 35-44 years (no.)
2011,47,WAGE_8,Wage and Salary Earners - Males - Aged 35-44 years (no.)
2009,68,WAGE_9,Wage and Salary Earners - Males - Aged 45-54 years (no.)
2010,60,WAGE_9,Wage and Salary Earners - Males - Aged 45-54 years (no.)
2011,58,WAGE_9,Wage and Salary Earners - Males - Aged 45-54 years (no.)
2009,55,WAGE_10,Wage and Salary Earners - Males - Aged 55-64 years (no.)
2010,60,WAGE_10,Wage and Salary Earners - Males - Aged 55-64 years (no.)
2011,73,WAGE_10,Wage and Salary Earners - Males - Aged 55-64 years (no.)
2009,24,WAGE_11,Wage and Salary Earners - Males - Aged 65 years and over (no.)
2010,21,WAGE_11,Wage and Salary Earners - Males - Aged 65 years and over (no.)
2011,23,WAGE_11,Wage and Salary Earners - Males - Aged 65 years and over (no.)
2009,285,WAGE_12,Wage and Salary Earners - Males - Total (no.)
2010,254,WAGE_12,Wage and Salary Earners - Males - Total (no.)
2011,275,WAGE_12,Wage and Salary Earners - Males - Total (no.)
2009,40,WAGE_14,Wage and Salary Earners - Females - Aged 15-24 years (no.)
2010,30,WAGE_14,Wage and Salary Earners - Females - Aged 15-24 years (no.)
2011,31,WAGE_14,Wage and Salary Earners - Females - Aged 15-24 years (no.)
2009,44,WAGE_15,Wage and Salary Earners - Females - Aged 25-34 years (no.)
2010,35,WAGE_15,Wage and Salary Earners - Females - Aged 25-34 years (no.)
2011,35,WAGE_15,Wage and Salary Earners - Females - Aged 25-34 years (no.)
2009,49,WAGE_16,Wage and Salary Earners - Females - Aged 35-44 years (no.)
2010,42,WAGE_16,Wage and Salary Earners - Females - Aged 35-44 years (no.)
2011,50,WAGE_16,Wage and Salary Earners - Females - Aged 35-44 years (no.)
2009,67,WAGE_17,Wage and Salary Earners - Females - Aged 45-54 years (no.)
2010,64,WAGE_17,Wage and Salary Earners - Females - Aged 45-54 years (no.)
2011,68,WAGE_17,Wage and Salary Earners - Females - Aged 45-54 years (no.)
2009,54,WAGE_18,Wage and Salary Earners - Females - Aged 55-64 years (no.)
2010,47,WAGE_18,Wage and Salary Earners - Females - Aged 55-64 years (no.)
2011,54,WAGE_18,Wage and Salary Earners - Females - Aged 55-64 years (no.)
2009,14,WAGE_19,Wage and Salary Earners - Females - Aged 65 years and over (no.)
2010,15,WAGE_19,Wage and Salary Earners - Females - Aged 65 years and over (no.)
2011,16,WAGE_19,Wage and Salary Earners - Females - Aged 65 years and over (no.)
2009,268,WAGE_20,Wage and Salary Earners - Females - Total (no.)
2010,233,WAGE_20,Wage and Salary Earners - Females - Total (no.)
2011,254,WAGE_20,Wage and Salary Earners - Females - Total (no.)
2009,86,WAGE_22,Wage and Salary Earners - Persons - Aged 15-24 years (no.)
2010,61,WAGE_22,Wage and Salary Earners - Persons - Aged 15-24 years (no.)
2011,64,WAGE_22,Wage and Salary Earners - Persons - Aged 15-24 years (no.)
2009,86,WAGE_23,Wage and Salary Earners - Persons - Aged 25-34 years (no.)
2010,69,WAGE_23,Wage and Salary Earners - Persons - Aged 25-34 years (no.)
2011,76,WAGE_23,Wage and Salary Earners - Persons - Aged 25-34 years (no.)
2009,99,WAGE_24,Wage and Salary Earners - Persons - Aged 35-44 years (no.)
2010,90,WAGE_24,Wage and Salary Earners - Persons - Aged 35-44 years (no.)
2011,97,WAGE_24,Wage and Salary Earners - Persons - Aged 35-44 years (no.)
2009,135,WAGE_25,Wage and Salary Earners - Persons - Aged 45-54 years (no.)
2010,124,WAGE_25,Wage and Salary Earners - Persons - Aged 45-54 years (no.)
2011,126,WAGE_25,Wage and Salary Earners - Persons - Aged 45-54 years (no.)
2009,109,WAGE_26,Wage and Salary Earners - Persons - Aged 55-64 years (no.)
2010,107,WAGE_26,Wage and Salary Earners - Persons - Aged 55-64 years (no.)
2011,127,WAGE_26,Wage and Salary Earners - Persons - Aged 55-64 years (no.)
2009,38,WAGE_27,Wage and Salary Earners - Persons - Aged 65 years and over (no.)
2010,36,WAGE_27,Wage and Salary Earners - Persons - Aged 65 years and over (no.)
2011,39,WAGE_27,Wage and Salary Earners - Persons - Aged 65 years and over (no.)
2009,553,WAGE_28,Wage and Salary Earners - Persons - Total (no.)
2010,490,WAGE_28,Wage and Salary Earners - Persons - Total (no.)
2011,532,WAGE_28,Wage and Salary Earners - Persons - Total (no.)
2009,15.6,WAGE_30,Wage and Salary Earners - Persons - Aged 15-24 years (%)
2010,12.4,WAGE_30,Wage and Salary Earners - Persons - Aged 15-24 years (%)
2011,12,WAGE_30,Wage and Salary Earners - Persons - Aged 15-24 years (%)
2009,15.6,WAGE_31,Wage and Salary Earners - Persons - Aged 25-34 years (%)
2010,14.1,WAGE_31,Wage and Salary Earners - Persons - Aged 25-34 years (%)
2011,14.3,WAGE_31,Wage and Salary Earners - Persons - Aged 25-34 years (%)
2009,17.9,WAGE_32,Wage and Salary Earners - Persons - Aged 35-44 years (%)
2010,18.4,WAGE_32,Wage and Salary Earners - Persons - Aged 35-44 years (%)
2011,18.2,WAGE_32,Wage and Salary Earners - Persons - Aged 35-44 years (%)
2009,24.4,WAGE_33,Wage and Salary Earners - Persons - Aged 45-54 years (%)
2010,25.3,WAGE_33,Wage and Salary Earners - Persons - Aged 45-54 years (%)
2011,23.7,WAGE_33,Wage and Salary Earners - Persons - Aged 45-54 years (%)
2009,19.7,WAGE_34,Wage and Salary Earners - Persons - Aged 55-64 years (%)
2010,21.8,WAGE_34,Wage and Salary Earners - Persons - Aged 55-64 years (%)
2011,23.9,WAGE_34,Wage and Salary Earners - Persons - Aged 55-64 years (%)
2009,6.9,WAGE_35,Wage and Salary Earners - Persons - Aged 65 years and over (%)
2010,7.3,WAGE_35,Wage and Salary Earners - Persons - Aged 65 years and over (%)
2011,7.3,WAGE_35,Wage and Salary Earners - Persons - Aged 65 years and over (%)
2010,58,WAGE_OCC_2,Wage and Salary Earners by Occupation - Managers (no.)
2011,64,WAGE_OCC_2,Wage and Salary Earners by Occupation - Managers (no.)
2010,79,WAGE_OCC_3,Wage and Salary Earners by Occupation - Professionals (no.)
2011,94,WAGE_OCC_3,Wage and Salary Earners by Occupation - Professionals (no.)
2010,55,WAGE_OCC_4,Wage and Salary Earners by Occupation - Technicians and trades workers (no.)
2011,54,WAGE_OCC_4,Wage and Salary Earners by Occupation - Technicians and trades workers (no.)
2010,54,WAGE_OCC_5,Wage and Salary Earners by Occupation - Community and personal service workers (no.)
2011,49,WAGE_OCC_5,Wage and Salary Earners by Occupation - Community and personal service workers (no.)
2010,59,WAGE_OCC_6,Wage and Salary Earners by Occupation - Clerical and administrative workers (no.)
2011,57,WAGE_OCC_6,Wage and Salary Earners by Occupation - Clerical and administrative workers (no.)
2010,21,WAGE_OCC_7,Wage and Salary Earners by Occupation - Sales workers (no.)
2011,28,WAGE_OCC_7,Wage and Salary Earners by Occupation - Sales workers (no.)
2010,51,WAGE_OCC_8,Wage and Salary Earners by Occupation - Machinery operators and drivers (no.)
2011,59,WAGE_OCC_8,Wage and Salary Earners by Occupation - Machinery operators and drivers (no.)
2010,85,WAGE_OCC_9,Wage and Salary Earners by Occupation - Labourers (no.)
2011,95,WAGE_OCC_9,Wage and Salary Earners by Occupation - Labourers (no.)
2010,22,WAGE_OCC_10,Wage and Salary Earners by Occupation - Not stated (no.)
2011,28,WAGE_OCC_10,Wage and Salary Earners by Occupation - Not stated (no.)
2010,490,WAGE_OCC_11,Wage and Salary Earners by Occupation - Total wage and salary earners (no.)
2011,532,WAGE_OCC_11,Wage and Salary Earners by Occupation - Total wage and salary earners (no.)
2010,12,WAGE_OCC_12,Wage and Salary Earners by Occupation - Managers (%)
2011,12,WAGE_OCC_12,Wage and Salary Earners by Occupation - Managers (%)
2010,16,WAGE_OCC_13,Wage and Salary Earners by Occupation - Professionals (%)
2011,18,WAGE_OCC_13,Wage and Salary Earners by Occupation - Professionals (%)
2010,11,WAGE_OCC_14,Wage and Salary Earners by Occupation - Technicians and trades workers (%)
2011,10,WAGE_OCC_14,Wage and Salary Earners by Occupation - Technicians and trades workers (%)
2010,11,WAGE_OCC_15,Wage and Salary Earners by Occupation - Community and personal service workers (%)
2011,9,WAGE_OCC_15,Wage and Salary Earners by Occupation - Community and personal service workers (%)
2010,12,WAGE_OCC_16,Wage and Salary Earners by Occupation - Clerical and administrative workers (%)
2011,11,WAGE_OCC_16,Wage and Salary Earners by Occupation - Clerical and administrative workers (%)
2010,4,WAGE_OCC_17,Wage and Salary Earners by Occupation - Sales workers (%)
2011,5,WAGE_OCC_17,Wage and Salary Earners by Occupation - Sales workers (%)
2010,10,WAGE_OCC_18,Wage and Salary Earners by Occupation - Machinery operators and drivers (%)
2011,11,WAGE_OCC_18,Wage and Salary Earners by Occupation - Machinery operators and drivers (%)
2010,17,WAGE_OCC_19,Wage and Salary Earners by Occupation - Labourers (%)
2011,18,WAGE_OCC_19,Wage and Salary Earners by Occupation - Labourers (%)
2010,4,WAGE_OCC_20,Wage and Salary Earners by Occupation - Not stated (%)
2011,5,WAGE_OCC_20,Wage and Salary Earners by Occupation - Not stated (%)
2011,415,RENT_2,Rent and Mortgage Payments - Average monthly household rental payment ($)
2011,1370,RENT_3,Rent and Mortgage Payments - Average monthly household mortgage payment ($)
2009,13,BUILDING_2,Building Approvals - Total private sector houses (no.)
2010,15,BUILDING_2,Building Approvals - Total private sector houses (no.)
2011,4,BUILDING_2,Building Approvals - Total private sector houses (no.)
2012,10,BUILDING_2,Building Approvals - Total private sector houses (no.)
2013,7,BUILDING_2,Building Approvals - Total private sector houses (no.)
2009,13,BUILDING_3,Building Approvals - Total new private sector houses (no.)
2010,15,BUILDING_3,Building Approvals - Total new private sector houses (no.)
2011,4,BUILDING_3,Building Approvals - Total new private sector houses (no.)
2012,10,BUILDING_3,Building Approvals - Total new private sector houses (no.)
2013,7,BUILDING_3,Building Approvals - Total new private sector houses (no.)
2009,20,BUILDING_4,Building Approvals - Total dwelling units (no.)
2010,17,BUILDING_4,Building Approvals - Total dwelling units (no.)
2011,6,BUILDING_4,Building Approvals - Total dwelling units (no.)
2012,10,BUILDING_4,Building Approvals - Total dwelling units (no.)
2013,7,BUILDING_4,Building Approvals - Total dwelling units (no.)
2009,3,BUILDING_5,Building Approvals - Value of total private sector houses ($m)
2010,3,BUILDING_5,Building Approvals - Value of total private sector houses ($m)
2011,1,BUILDING_5,Building Approvals - Value of total private sector houses ($m)
2012,3,BUILDING_5,Building Approvals - Value of total private sector houses ($m)
2013,2,BUILDING_5,Building Approvals - Value of total private sector houses ($m)
2009,2,BUILDING_6,Building Approvals - Value of new private sector housing ($m)
2010,2,BUILDING_6,Building Approvals - Value of new private sector housing ($m)
2011,1,BUILDING_6,Building Approvals - Value of new private sector housing ($m)
2012,2,BUILDING_6,Building Approvals - Value of new private sector housing ($m)
2013,1,BUILDING_6,Building Approvals - Value of new private sector housing ($m)
2009,4,BUILDING_7,Building Approvals - Value of new residential building ($m)
2010,3,BUILDING_7,Building Approvals - Value of new residential building ($m)
2011,1,BUILDING_7,Building Approvals - Value of new residential building ($m)
2012,2,BUILDING_7,Building Approvals - Value of new residential building ($m)
2013,1,BUILDING_7,Building Approvals - Value of new residential building ($m)
2009,5,BUILDING_8,Building Approvals - Value of total residential building ($m)
2010,3,BUILDING_8,Building Approvals - Value of total residential building ($m)
2011,2,BUILDING_8,Building Approvals - Value of total residential building ($m)
